,Video Id,Primary Label,Predicted Label,Response,Languages
227,DJkcu1VJwGA,irrelevant,inappropriate,"The video shows weapons such as swords, axes, and firearms.  Based on the criteria provided, the presence of weapons makes the video inappropriate for young children.",['No language']
228,rObbVEoxWY4,irrelevant,appropriate,"The video shows a train station with people waiting for trains. There is no violence, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy.  The audio is mostly background noise and some conversations in Bengali, none of which are inappropriate for children. Therefore, the video is appropriate for young children.",['Bengali']
229,TW6022XvPso,irrelevant,appropriate,"The video shows a man giving a motivational speech. There is no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The speaker uses hand gestures to emphasize his points, but this is not considered inappropriate. Therefore, the video is appropriate for young children.",['Hindi']
230,ei1H0pX9iZg,irrelevant,inappropriate,"The video contains a song with lyrics that refer to building a fire and a bridge. While these actions are not inherently inappropriate, the context and tone of the song suggest a darker, more complex meaning.  The repeated phrase ""Let the bridge is falling down"" could be interpreted as a metaphor for something negative, such as a relationship or a mental state. The overall mood of the video, combined with the lyrics, makes it unsuitable for young children. The use of the word ""baby"" in the lyrics could also be considered slightly suggestive depending on the context and the way it is sung.",['English']
231,muYBmNwrC1A,irrelevant,appropriate,"The video shows a tutorial on how to remove jitter from motion capture data using iClone 8 software.  The content is technical and focuses on animation techniques. There is no violence, graphic content, sexual content, or other elements that would be considered inappropriate for young children. While the video may not be engaging for young children due to its technical nature, it does not contain any inappropriate content.",['English']
232,c7e4ktm7otA,irrelevant,inappropriate,"The video contains several scenes that would be considered inappropriate for young children.  Specifically, the inclusion of a person in a purple, seemingly digital, skeleton costume in a church setting could be frightening or disturbing to young viewers.  Additionally, the video shows a dimly lit, empty church, which might also be unsettling for some children. The use of the word ""Wundertute"" (wonder bag) in German, while not inherently inappropriate, could be misinterpreted by children without context. The overall tone and some of the imagery are not suitable for a young audience.",['German']
233,tCfb9Wizq9Q,irrelevant,appropriate,"The video is about a security vulnerability in iPhones that allows thieves to steal people's data. While the topic is serious, the video itself does not contain any inappropriate content for young children. There is no violence, graphic content, self-harm, horror, loud sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video uses a house analogy to explain the vulnerability, and it includes interviews with people who have been affected by this issue. The language used is appropriate for all ages.",['English']
234,38jiWao2j8c,irrelevant,appropriate,"The video is appropriate for young children. The song is a romantic song, but there is no explicit sexual content, violence, or other inappropriate themes. The visuals are also appropriate, showing a woman in various settings. While the song may be too complex for very young children to understand, it does not contain any content that would be harmful or disturbing to them.",['Hindi']
235,9neRRdw6d0A,inappropriate,inappropriate,"The video contains weapons (guns and swords), fight sports (Gatka), and images that might be considered sexually suggestive.  The lyrics also contain references to violence and loss of cultural heritage. Therefore, it is inappropriate for young children.",['Punjabi']
236,lVEiZUq5dow,inaudible,appropriate,The video contains a song in Tamil. The visuals show people playing musical instruments and a man singing. There is no inappropriate content.,['Tamil']
237,uh-RASJdexM,inappropriate,inappropriate,The music video contains scenes of alcohol consumption and suggestive lyrics.  The presence of alcohol and suggestive themes makes it inappropriate for young children.,"['English', 'French']"
238,SJMohopLW_g,irrelevant,appropriate,"This video is about supply chain transformation in the global electronics industry. It shows the inner workings of a warehouse and factory, and features interviews with industry professionals. There is no violence, sexual content, or other inappropriate elements present. The language used is professional and appropriate for all ages.",['English']
239,npyn7CDAFO8,inappropriate,appropriate,"The video shows a man opening packages of Yu-Gi-Oh! cards.  He describes the contents of the packs and shows the cards to the camera. There is no violence, graphic content, or other inappropriate elements present. The language used is appropriate for all ages.",['English']
240,IBygTTdDO7c,irrelevant,inappropriate,"The video contains instances of suggestive behavior and inappropriate language. For example, there is a scene where a group of people are shown on a beach, and the audio contains a song with sexually suggestive lyrics. Additionally, there are several instances of the word ""ehrenlos"" which translates to ""dishonorable"" in English. This word is often used in a derogatory way, and is therefore inappropriate for young children. Therefore, the video is inappropriate for young children.",['German']
241,976W2UzTlrQ,excluded,appropriate,"The video shows a Hindu family celebrating Ram Navami. The audio contains devotional songs and prayers. There is no violence, self-harm, horror, or sexual content. The clothing is traditional Indian attire. The video is appropriate for young children.",['Hindi']
242,audxTtCtUtI,inaudible,appropriate,"This video is appropriate for young children. It shows a couple interacting in their home and outside. There is no violence, sexual content, or other inappropriate material present.",['Malayalam']
243,TqCQUr3XEkY,irrelevant,appropriate,"The video shows a man demonstrating how to install a Panduit Cat6A UTP field terminable plug.  There is no violence, graphic content, or other inappropriate elements present. The language used is professional and instructional. Therefore, the video is appropriate for young children.",['English']
244,wiCoUwtw7l4,inappropriate,inappropriate,"The video contains scenes of significant romantic intimacy and a suicide attempt.  Therefore, it is inappropriate for young children.",['Malayalam']
245,Un7HmxoS4FY,irrelevant,appropriate,"The video shows a man giving a presentation about marketing. The visuals are mostly slides with charts and graphs, and a few screenshots of a landing page and YouTube ad. The audio is the man's presentation, which is about marketing strategies and data. There is no violent, graphic, sexual, or otherwise inappropriate content.  A small portion of the audio is in Arabic, which is part of the presentation's context.","['English', 'Arabic']"
246,uRo3nIVEgZM,inappropriate,inappropriate,"The video depicts a person claiming to perform black magic for addiction treatment.  The visual content shows a table laden with occult objects, candles, and religious iconography from various faiths, creating a potentially unsettling atmosphere for children. The audio contains a phone number, suggesting a commercial aspect, and the overall theme of black magic is highly inappropriate for young children.",['Persian']
247,3iVNxOrrtLw,inappropriate,inappropriate,"The music video contains psychedelic imagery and themes that are not suitable for young children. The lyrics also contain references to taking back power, which could be interpreted as violent or rebellious. Therefore, the video is inappropriate for young children.",['English']
248,4HtoyJ68Pro,inaudible,inappropriate,"The video contains elements of horror and disturbing scenes. For example, the scene where the father is shown with a distressed look on his face as he stares at his dead wife's body is inappropriate for young children.  Additionally, the scene where the principal is shown with a newt falling on her face is also disturbing. Therefore, the video is inappropriate for young children.",['Korean']
249,jlez7mE-vtI,irrelevant,appropriate,"The video discusses stocks and investing. While it shows the Wall Street bull, it does not depict violence or any other inappropriate content for children. The language used is appropriate and the overall tone is educational. Therefore, the video is appropriate for young children.",['English']
250,t6hjy001Xcw,irrelevant,inappropriate,"The video contains several elements that make it inappropriate for young children.  The game being played is violent, with frequent tackles and falls. The players are shown eating spicy chicken nuggets, and the reactions to the spice are intense and could be upsetting to some children.  Additionally, there is some mild swearing in the audio. The combination of these factors makes the video unsuitable for young children.",['French']
251,zpifMjj-5WI,inaudible,appropriate,"The video shows a group of people in an office setting. There is no violence, self-harm, horror, or sexual content. The language used is Swedish, and while some of the humor might be considered crude, it is not overtly offensive. The overall tone is lighthearted and comedic. Therefore, the video is appropriate for young children.",['Swedish']
252,vNTz1bQ9o0Q,irrelevant,appropriate,"The video is appropriate for young children. It's a news report about economic and business developments in Sri Lanka. While it contains some graphs and charts, there is no violent, graphic, or sexually suggestive content. The language used is professional and appropriate for all ages.",['English']
253,VbTGAvAYaQY,irrelevant,inappropriate,"The video shows a man reviewing a TV. While the review itself is not inherently inappropriate, the video contains a still image of a woman in suggestive attire, smoking a hookah. This image is inappropriate for young children. The language spoken in the video is Hindi.",['Hindi']
254,XXi4bACHyeg,inappropriate,appropriate,"The video is appropriate for young children. Although it features a video game, the video game is not shown in a violent or graphic way. The video is primarily a discussion about the video game, and the discussion is not inappropriate. The language used is English and Urdu. The Urdu is spoken by the two hosts, and the English is used for subtitles.","['English', 'Urdu']"
255,5IweIDfW_Ws,inappropriate,inappropriate,"The video contains elements of horror and creepy themes. The woman's costume is on fire, which is a dangerous setting. The video also shows a couple kissing, which is considered significant romantic intimacy. Therefore, the video is inappropriate for young children.",[]
256,ed8lEXjeK9I,excluded,appropriate,"The video contains a musical performance of a song. The lyrics seem to be religious in nature. There is no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video is appropriate for young children.",['Telugu']
257,WvK03rWxprI,inappropriate,inappropriate,"The video contains scenes of smoking and the audio contains profane language. Therefore, it is inappropriate for young children.",['Malayalam']
258,ct6-aiSUp1Q,irrelevant,appropriate,The video is a math lesson. The presenter is explaining a statistics problem. There is no inappropriate content.,"['Arabic', 'French']"
259,E1xQ_Ykxv-0,irrelevant,appropriate,"The video shows a woman making a shrimp tagine.  The process is shown step by step, and there is no inappropriate content.",['French']
260,SDdpT3kg9qs,irrelevant,appropriate,"The video is about a man making a song using his laptop. The lyrics of the song are based on scam messages he received. There is no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humour, inappropriate clothing, or significant romantic intimacy. Therefore, the video is appropriate for young children.",['English']
261,JNS1wyapTSI,irrelevant,appropriate,"The video is appropriate for young children. It shows a man unboxing and reviewing a OnePlus 11R phone. The content is focused on the phone's features and specifications, and there is no violence, graphic content, or other inappropriate elements present.",['English']
262,vtMyHw9OpTE,excluded,inappropriate,"The video contains religious symbols and text, which may not be suitable for all audiences, especially young children.  The lyrics, while not explicitly violent, deal with themes of loss, heartbreak, and questioning faith, which are complex and potentially upsetting for young children. The overall mood and imagery are somber and melancholic, not generally considered appropriate for young children's entertainment.","['Urdu', 'Hindi']"
263,DDB3hb2Opts,irrelevant,appropriate,"The video is about a sports analysis show. It does not contain any inappropriate content such as violence, self-harm, horror, or sexual content. The language used is appropriate for all ages. Therefore, the video is appropriate for young children.",['English']
264,4sh2drCajmE,child directed,appropriate,"The video is appropriate for young children. It is a cartoon adaptation of the fairy tale, ""The Three Little Pigs."" While there is a wolf character, the depiction is not scary or violent. The story promotes positive messages about family and unity. The language used is Italian.",['Italian']
265,8IK_PecdXmc,irrelevant,appropriate,"The video is about lead generation for the private jet industry. The speaker discusses different types of customers, strategies for generating leads, and the importance of lead quality. There is no violent, graphic, sexual, or otherwise inappropriate content. The language used is professional and appropriate for all audiences.",['English']
266,W5sPZdpIQy8,irrelevant,inappropriate,"The video contains weapons (firearms, axes), fight scenes, and potentially disturbing imagery (explosions, destruction).  These elements are not suitable for young children.",['French']
267,BT-M2pajr-4,irrelevant,appropriate,"This is a travel vlog from a series by Jeremías Martorell. The series is called ""While other sleeps"" and in this episode the main character reports his travel to Bilbao BBK Live music festival in Spain. The vlogger shows all aspects of his travels from getting his stuff ready to sitting in his car and leaving for the festival. The video also features his experience with local cuisine, and the concerts he attended. There is no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes (such as car crashes), extreme stunts (depictions of life endangering or high-risk physical activities), fight sports (such as boxing, wrestling, martial arts), first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humour, inappropriate clothing, or significant romantic intimacy. Therefore, this video is appropriate for young children.","['English', 'French', 'Spanish']"
268,t2BlBoFoK8w,child directed,inappropriate,"The video contains scenes of blood and injury, which are not suitable for young children.  The language spoken is Hindi.",['Hindi']
269,wifNQgQFywo,irrelevant,appropriate,"The video is appropriate for young children. The video features Carol Vorderman, who presents a quiz show. The questions are general knowledge and word puzzles. There is no violence, graphic content, or inappropriate language. The video is educational and entertaining.",['English']
270,tzJIIi4Q1m0,child directed,appropriate,The video shows a person drawing and coloring a plate of fruit and a cup. The audio describes the process and uses simple language. There is no inappropriate content present in the video or audio.,['English']
271,B84349ZaHyg,inaudible,appropriate,"The video contains a solo musical performance by a male artist. The lyrics are in Korean, and the visual content shows the artist singing in different sets. There is no violent, graphic, sexual, or otherwise inappropriate content present in the video or audio.",['Korean']
272,CjVaMGx97qQ,inappropriate,appropriate,"This video is an interview with the CEO of StenoCare. The interview is about the company's business model, competitive advantages, financial position, and future plans. The video also shows some footage of the company's facilities. There is no violence, self-harm, horror, or sexual content. The language used is appropriate for all audiences. Therefore, the video is appropriate for young children.","['Swedish', 'English']"
273,QVvEKztK56U,irrelevant,appropriate,"The video is appropriate for young children. The video features Carol Vorderman, who presents a quiz show. The content is educational and entertaining, focusing on puzzles, questions, and riddles. There is no violence, graphic content, self-harm, horror, inappropriate language, or any other elements that would be considered inappropriate for young children.",['English']
274,TP9sWpfMTpM,inappropriate,inappropriate,"The video shows a marriage proposal. While the proposal itself is not inappropriate, there are scenes of significant romantic intimacy, including kissing.  This makes the video inappropriate for young children.","['Korean', 'English']"
275,rw9KbLsLPlk,irrelevant,inappropriate,"The video contains depictions of weapons (swords) and mentions of war and battles.  These elements are not suitable for young children, making the video inappropriate for them.",['Japanese']
276,rqgs32MInm0,irrelevant,appropriate,"The video is appropriate for young children. The video features Carol Vorderman, who presents a quiz show. The quiz show contains questions about bridges, a well-known phrase, a leap year, a weather report, the Muppets, a song, Harry Potter, and a riddle. The video does not contain any violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The language spoken is English.",['English']
277,oaGHj6GOTj8,child directed,appropriate,"This video is appropriate for young children. It shows a family's visit to a Nintendo store to celebrate Mario Day. The video contains scenes of children playing video games, coloring, and assembling puzzles. There is no violent, graphic, or inappropriate content present. The language used is English.",['English']
278,pYHSZ2t4uSI,irrelevant,inappropriate,"The video contains several elements that make it inappropriate for young children. The participants engage in verbal fighting and use inappropriate language.  Additionally, there are references to God, which could be considered inappropriate depending on the viewer's beliefs. The overall tone and content of the video are not suitable for a young audience.",['English']
279,RRcYlXjc08o,irrelevant,inappropriate,"The video shows weapons such as spears and spear guns.  Therefore, it is inappropriate for young children.",['English']
280,-E4jBMMolq4,irrelevant,appropriate,"The video is a discussion about systems integration in the context of open RAN planning and deployment. The audio is a conversation between two people, and the visual content shows the two speakers in a video call. There is no violent, graphic, sexual, or otherwise inappropriate content present in the video or audio.",['English']
281,VTKdLMGOZSE,irrelevant,appropriate,"The video is appropriate for young children. The video features a man talking in front of a camera. The man is talking about time management and how to improve it. There is no violence, graphic content, self-harm, suicide, horror, creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy.",['English']
282,OHb-N2yazfo,child directed,appropriate,"The video is appropriate for young children. It is an animated storytelling video that does not contain any violent, graphic, sexual, or discriminatory content. The story is about a girl who goes on a journey to find her friend. The video is in Italian and English.","['Italian', 'English']"
283,cLXbzi8rC7s,inappropriate,inappropriate,"The video contains extremely distressing scenes, such as car crashes and burning cars.  The audio contains descriptions of injuries and death.  These elements would be frightening and upsetting for young children.  Multiple languages are spoken in the video.","['French', 'Spanish', 'German', 'English']"
284,-8DkqpUK_DQ,irrelevant,appropriate,"This video is a TEDx talk. The speaker is a man who is talking about how three of the strongest animal instincts can weaken our chances of getting what we want in life. He uses the giraffe as an example to illustrate his points. The video contains no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. Therefore, it is appropriate for young children.",['English']
285,kiCo1Fnl2Mc,irrelevant,appropriate,"The video shows a travel vlog of a man visiting the pyramids of Giza in Egypt. The video shows the pyramids, camels, a cemetery, and the inside of one of the pyramids. The man speaks in Urdu and shares information about the pyramids and the surrounding area. There is no violence, graphic content, self-harm, horror, loud or violent sounds, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. Therefore, the video is appropriate for young children.",['Urdu']
286,a-BCy86jzT8,irrelevant,inappropriate,"The video contains scenes of a sheep market with a significant amount of trash and debris on the ground.  While not explicitly violent, the overall environment is unsanitary and could be considered unpleasant for young children. Additionally, the audio contains some potentially offensive language, although it is not consistently present throughout the video. The combination of the unsanitary setting and the occasional use of potentially offensive language makes the video inappropriate for young children.",['Arabic']
287,zSYP8hKPeVU,child directed,inappropriate,"The video contains elements of horror and creepy themes, such as werewolves and witches.  Additionally, there are violent scenes, including the depiction of hyenas attacking a child and the werewolf's aggressive behavior at the wedding. These elements are not suitable for young children.",['Italian']
288,fkualPBp4-g,child directed,inappropriate,"The video contains depictions of violence, including a murder scene.  There is also a scene where a character is killed and their body is left in a cave.  The presence of weapons (daggers, swords) further contributes to the violent nature of the content. This makes it inappropriate for young children.",['Albanian']
289,ucE5VXW51tQ,irrelevant,appropriate,"The video shows a couple traveling through the mountains. There is some snow, and some scenic views. There is also some footage of the couple in a tunnel. The video is appropriate for young children.","['Bengali', 'Hindi', 'English']"
290,ruwf_EJVVQk,irrelevant,appropriate,"The video shows several short clips of people playing games. The games involve virtual reality and guessing games. There is no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes (such as car crashes), extreme stunts (depictions of life endangering or high-risk physical activities), fight sports (such as boxing, wrestling, martial arts), first-person shooter and battle games (games intended for children over 13 should be considered inappropritae), weapons (such as firearms, explosives, swords, axes etc.), sexual content (innuendos, overt sexual behavior, nudity, sexual themes, sexual suggestiveness etc.), vulgar dancing (such as twerking etc.), discrimination (based on race/ethnicity/gender/ability), profane or explicit language (from mild words such as ""idiot"" and ""stupid"" to severe swearing, hate speech or signs), drinking, drugs, smoking, gambling, crude humour, inappropriate clothing (with significant skin exposure), significant romantic intimacy. Therefore, the video is appropriate for young children.",['French']
291,bTo9t443O18,child directed,appropriate,"This video is from Peppa Pig, a children's cartoon. The video shows clips of Peppa Pig and her family and friends engaging in various activities, such as playing in the garden, going to the clothes shop, and visiting Granny and Grandpa Pig. The audio is the narration of the video. There is no violence, graphic content, or any other inappropriate elements present in the video or audio. Therefore, the video is appropriate for young children.",['English']
292,yB8M0_jLP0w,irrelevant,appropriate,"The video shows a young man participating in a challenge where he works as a waiter in a restaurant. The video contains no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The young man's interactions with customers are polite and professional. Therefore, the video is appropriate for young children.",['Korean']
293,D0nEtDS9PuY,inappropriate,inappropriate,The video contains profane language and is therefore inappropriate for young children.,['English']
294,xACunz5Owuc,irrelevant,appropriate,"The video shows two men working on a car. They are installing extra lights. There is no violence, graphic content, self-harm, suicide, horror, creepy themes, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The language spoken is Swedish.",['Swedish']
295,c1D_6-RFhC8,inaudible,appropriate,"The video shows a woman talking to the camera about her day, while showing different parts of her apartment. She also shows a robot vacuum cleaner and talks about its features. There is no inappropriate content in the video.",['Swedish']
296,bX-QlZJB-Kg,inappropriate,inappropriate,"The video contains elements that are inappropriate for young children. The scene where the mother is crying and upset about her son's actions is emotionally distressing. Additionally, the scene where the boy is shown playing cricket in a graveyard is unsettling and could be considered scary for young children. The use of Urdu language does not affect the overall inappropriateness of the video.",['Urdu']
297,E501YvJgNdA,child directed,inappropriate,"The video contains several elements that would be considered inappropriate for young children.  These include: 

*   **Crude humor:** The video uses humor related to feces and death, which is not suitable for young audiences.
*   **Distressing scenes:** The analogy of a murder investigation is used, which could be disturbing for children.
*   **Potentially offensive language:** While not explicitly using severe swear words, the video uses terms like ""garbage"" and ""toxic"" in a context that might be confusing or upsetting to children.
*   **Violence:** The cartoonish depiction of a murder scene, even if not graphic, could still be frightening for some children.",['English']
298,hN5eHa-Zh3o,inaudible,appropriate,"The video shows two mechanics working on a car. There is no violence, self-harm, horror, or sexual content. The language used is Swedish, and while some words might be considered mildly inappropriate in other contexts, they are not used in a way that would be harmful or offensive to children. The overall tone of the video is positive and educational, focusing on teamwork and problem-solving. Therefore, the video is appropriate for young children.",['Swedish']
299,wSfMWWtEiAs,irrelevant,appropriate,"The video shows a family working in their garden.  There is no violence, graphic content, or any other elements that would be considered inappropriate for young children. The language used is Turkish, and the conversation is about gardening tasks and family interactions.",['Turkish']
300,YAGV7-qVYEo,inaudible,inappropriate,"The video contains multiple scenes of cartoonish violence, including characters being thrown into pits, falling from heights, and being eaten by sharks.  There is also a scene with fire in a dangerous setting. The presence of these elements makes the video inappropriate for young children.",['Spanish']
301,k2GNcev8kaA,inappropriate,appropriate,"The video is appropriate for young children. Although there are some emotional scenes, there is no violent, graphic, or sexual content. The song's lyrics are about self-love and acceptance, which are positive messages for children. The language used is a mix of Korean and English, both of which are commonly understood by many people around the world.","['Korean', 'English']"
302,t192AIsJc2o,irrelevant,appropriate,"This video is about home improvement and decoration. The content is focused on DIY projects, shopping for home goods, and decorating a kitchen. There is no violent, graphic, sexual, or otherwise inappropriate content present in the video. The language used is clean and appropriate for all ages. Therefore, the video is appropriate for young children.",['English']
303,SacnuppieQ4,irrelevant,appropriate,"The video is appropriate for young children. It shows a woman shopping at Macy's and trying on different products. There is no violence, self-harm, horror, or sexual content. The language used is appropriate for all ages. The video promotes self-care and confidence, which are positive messages for children.",['English']
304,9Ucj75HtaPA,inaudible,appropriate,"The video shows two women building patio furniture. There is also a segment showing two men making shrimp sandwiches.  The video is not violent or graphic, and does not contain any inappropriate content. Therefore, it is appropriate for young children.",['Swedish']
305,6GyoK-T6qMs,irrelevant,appropriate,"The video shows a man in a suit and turban sitting in front of a bookshelf, speaking directly to the camera.  The audio is a Q&A session about US immigration. There is no violent, graphic, sexual, or discriminatory content. The language used is Punjabi, and while some legal terms are used, there is no profane or explicit language. Therefore, the video is appropriate for young children.",['Punjabi']
306,_f6OQ34REoo,child directed,appropriate,"The video is appropriate for young children. It's a cartoon and features cartoon characters in a playful setting. The characters are engaged in activities such as playing, bathing, and getting ready for a party. There is no violence, graphic content, or any other elements that would be considered inappropriate for young children.",['English']
307,zkGUJSlsCvk,child directed,inappropriate,"This video contains scenes of violence and fighting, which may be disturbing or frightening for young children.  The robots use weapons against each other, and there are explosions.  Additionally, the language used is French, which may not be understood by all young children.",['French']
308,n-d68zQQPiU,irrelevant,appropriate,"The video shows a man explaining how to create an Etsy account and list items for sale.  There is no violent or graphic content, self-harm or suicide, elements of horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The language used is Arabic and French. Therefore, the video is appropriate for young children.","['Arabic', 'French']"
309,rBy7zFDDspM,irrelevant,appropriate,"This video is appropriate for young children. It features two men discussing car parts in a garage. While there is some discussion of car safety features, there is no violent, graphic, or sexually suggestive content. The language used is Japanese, and there is no profane or explicit language.",['Japanese']
310,yH224AheKNA,irrelevant,appropriate,"The video shows a man explaining how to improve the look of an Instagram page. The audio is in Urdu. There is no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. Therefore, the video is appropriate for young children.",['Urdu']
311,STkP7wC3K7Q,irrelevant,appropriate,"This video is appropriate for young children. It's an interview with a woman entrepreneur who discusses her journey and challenges. The content is focused on empowerment and financial literacy for women, which are positive and educational themes. There is no violence, graphic content, sexual content, or other elements that would be considered harmful to children.","['Urdu', 'English']"
312,eJ5FpTltXZU,irrelevant,appropriate,"The video is appropriate for young children. It is a presentation about ChromeOS, and it does not contain any of the elements listed in the criteria for inappropriate content. The presenter speaks in English and discusses various aspects of ChromeOS, including new hardware, intuitive development tools, and features for education and business use. While some images show video games, the content is not violent or graphic, and the overall tone is positive and informative.",['English']
313,fZfOEBQsJpc,inappropriate,inappropriate,"The video contains fight sports (martial arts), weapons (swords), and some scenes that might be considered creepy.  Therefore, it is inappropriate for young children.",['Japanese']
314,GOQYdY6loqI,irrelevant,appropriate,The video shows a woman giving a presentation to a group of adults. The content of the presentation is about improving workflow. There is no inappropriate content in the video.,['English']
315,v81vT7EID3Q,child directed,appropriate,"The video is an advertisement for NanGrow HMO milk formula for children aged 1-3 years and 3-5 years.  It shows a baby's hand playing with soil, and then shows the product packaging. The advertisement is not inappropriate for children. The audio includes a voiceover in Sinhala, which is the language of Sri Lanka.",['Sinhala']
316,rSickeJuceE,irrelevant,appropriate,"The video is an advertisement for Renault E-Tech full hybrid technology. It shows the car's features and highlights its fuel efficiency. There is no inappropriate content such as violence, sexual content, or harmful activities. The music is upbeat and the visuals are appealing, but not in a way that would be considered inappropriate for children. Therefore, the video is appropriate for young children.",['French']
317,DwNatxJHBGo,irrelevant,appropriate,The video is an advertisement for Sensodyne toothpaste.  It shows the product packaging and mentions where it can be purchased. There is no inappropriate content present.,['Sinhala']
318,cJR25ndPunQ,irrelevant,appropriate,"The video is an advertisement for Kry, a healthcare provider.  It features a woman speaking directly to the camera, encouraging viewers to make an appointment. The background is a clean, modern office setting. There is no inappropriate content present. The language spoken is Swedish.",['Swedish']
319,iviCwMZYxZE,irrelevant,appropriate,The video shows a person sitting on a bench and using a smartphone.  There is text on the screen advertising an app. There is no inappropriate content.,['Swedish']
320,7vxYn55D51o,irrelevant,inappropriate,"The video shows a man with a bandage on his head, wearing a medical gown.  The background is filled with pills that have the words ""Fejk patient"" (Fake patient) written on them. While there is no explicit violence or sexual content, the overall theme is unsettling and potentially confusing for young children. The use of medical imagery and the repeated phrase ""Fake patient"" could be interpreted as disturbing or misleading. Therefore, it's inappropriate for young children.",['Swedish']
321,Lk6Lgm02x20,irrelevant,appropriate,"The video is an advertisement for Momondo, a flight search engine.  It shows idyllic beach scenes and displays flight prices. There is no inappropriate content present. The audio is a voiceover in Swedish explaining how to use the app to find cheaper flights.",['Swedish']
322,QowjhxuLU4k,irrelevant,appropriate,"The video shows a McDonald's bag left on a table. Two people walk by in the background.  A voiceover says, ""Don't forget to take your trash with you."" The McDonald's and Keep Sweden Tidy logos appear at the end. There is no inappropriate content.",['Swedish']
323,ZUNB8lBBzJ8,irrelevant,appropriate,"The video is an advertisement for Extra White Strawberry chewing gum.  It features two young women in a car, and there is no inappropriate content. The song is upbeat and there is no violence, sexual content, or other inappropriate elements. Therefore, the video is appropriate for young children.",['English']
324,cSt2zaL8q6Q,irrelevant,appropriate,"The video is an advertisement for Lakerol Yup candies. It features colorful animation, hearts, and the product packaging. The audio includes upbeat music and a voiceover in Swedish that says ""Say YUP to life, Say YUP to love.""  There is no inappropriate content such as violence, sexual content, or discrimination. The overall tone is positive and lighthearted, making it suitable for young children.",['Swedish']
325,5nqQJh7s0o0,irrelevant,appropriate,The video shows people making and sharing snacks. There is no inappropriate content.,['English']
