,Video Id,Primary Label,Predicted Label,Response,Languages
181,e1jhITLMBLM,irrelevant,appropriate,"The video is an advertisement for McDonald's Chicken McNuggets. It shows a Big Mac meal with Chicken McNuggets, French fries, and Coca-Cola. The advertisement is colorful and features cartoonish animation. There is no violence, sexual content, or other inappropriate material present. The audio includes upbeat music and a voiceover in French. Therefore, the video is appropriate for young children.",['French']
182,4ad-Alfkt2k,irrelevant,appropriate,"This video is a cooking tutorial. It shows how to prepare artichokes with Lurpak light butter and lemon. There is no inappropriate content present in the video. Therefore, it is appropriate for children.",['English']
183,mrWhoeOiZVg,irrelevant,appropriate,The video is an advertisement for Clear anti-dandruff shampoo. It shows two women with healthy hair and the shampoo bottle.  There is no inappropriate content present. The audio is in Bengali.,['Bengali']
184,ctt7UuK0yLE,irrelevant,appropriate,"The video is an advertisement for Panadol Extend. It shows a man experiencing muscle pain and then taking the medication. The advertisement is not violent, graphic, or sexually suggestive. It does not contain any profane language or discriminatory content. Therefore, it is appropriate for young children.","['Urdu', 'English']"
185,nmxekS2Gk1U,irrelevant,appropriate,The video is an advertisement for a carom billiards game. It shows gameplay and highlights the game's features. There is no inappropriate content present. The language spoken is French.,['French']
186,H2r9HkQxXhc,irrelevant,appropriate,"The video is an advertisement for Carfax. It features a cartoon fox mascot and shows various cars. There is no violence, sexual content, or other inappropriate material present. The language used is English.",['English']
187,5_QlLeVSdB8,irrelevant,appropriate,"The video is an advertisement for InsightGlobal, a staffing agency. It shows various people working in office and tech settings. There is no violence, inappropriate language, or other inappropriate content. The background music is light and unobtrusive. Therefore, the video is appropriate for young children.",[]
188,EcjBmyqTRTQ,irrelevant,appropriate,"The video is an advertisement for Corradi pergolas. It shows various scenes of people enjoying outdoor spaces with Corradi pergolas installed. There is no inappropriate content present in the video. The audio is mostly background music and a voiceover in German describing the product and a special offer.  Therefore, the video is appropriate for young children.",['German']
189,AZl0knF_25k,irrelevant,appropriate,The video shows a man presenting a business-related topic. There is no inappropriate content present. The language spoken is German.,['German']
190,OqOoSEgMrNM,irrelevant,appropriate,"The video is an advertisement for a mobile banking app called Cash Plus Mobile. It features animated characters and scenes of people using the app. There is no violence, sexual content, or other inappropriate material present. The audio is in Arabic and promotes the app's features.",['Arabic']
191,nmtn4cpg3lQ,irrelevant,appropriate,"This is an advertisement for Regal Furniture. It shows a family sitting on a sofa, some furniture, a store, and the website address.  There is no violence, sexual content, or anything else that would make it inappropriate for children.",['Bengali']
192,thb989XedXg,irrelevant,appropriate,The video is an advertisement for a Lexar F35 pen drive.  It highlights the pen drive's fingerprint security feature. There is no inappropriate content present.,['Bengali']
193,3sHJMZhJ9Ow,irrelevant,appropriate,"The video is an advertisement for a car care product.  There is music playing in the background, but no lyrics are discernible. The visuals show the product and its packaging. There is nothing inappropriate for children in the video.",['English']
194,F5bdUEBwXBQ,irrelevant,appropriate,"The video is a montage of clips showing the YouTuber, Andrew, in various locations, seemingly documenting his experiences learning Russian.  There is no violence, sexual content, or other inappropriate material present. The language used is primarily English, with some Russian phrases likely included in the context of learning the language. Therefore, the video is appropriate for young children.","['English', 'Russian']"
195,0aqbRxiDjPg,irrelevant,appropriate,"The video is an advertisement for a job app. It shows the app's interface and features, and encourages viewers to download it. There is no violent, graphic, sexual, or otherwise inappropriate content. The language used is French.",['French']
196,00esW6UPfOA,irrelevant,appropriate,"The video is an advertisement for Buscopan IBS Relief. It shows a man experiencing abdominal pain, a microscopic animation of the medication working, and people enjoying themselves in a cafe. There is no violence, sexual content, or other inappropriate material present. The language used is appropriate for all ages. Therefore, the video is appropriate for young children.",['English']
197,S2bA2RHii8k,irrelevant,appropriate,The video shows a person repotting plants and then uses this as a segue into an advertisement for a gardening app.  There is nothing inappropriate in the visuals or audio for young children.,['English']
198,Ucog1ghGMUM,irrelevant,appropriate,The video shows the manufacturing process of steel coils. There is no inappropriate content present. No language is spoken.,[]
199,sA0-p2Wukwo,irrelevant,appropriate,"The video is an advertisement for Tresemme Keratin Smooth shampoo. It shows a woman with long, smooth hair, and highlights the product's ability to control frizz for up to three days.  There is no inappropriate content present; therefore, it's appropriate for young children.",['Hindi']
200,rP4Y3aEVGSw,irrelevant,appropriate,"The video is a montage of sports equipment and athletic wear, primarily featuring the Nike swoosh logo. There is no audio, and the visuals are not violent, sexual, or otherwise inappropriate for children. Therefore, the video is deemed appropriate.",[]
201,APuoOZsahqw,irrelevant,inappropriate,"The video contains a Roblox character making a gesture that could be interpreted as vulgar or offensive.  The audio also includes potentially inappropriate language, specifically the phrase ""That's a bit baller."" While the term itself isn't overtly profane, it's slang and could be considered unsuitable for young children. The combination of the gesture and the language makes the video inappropriate for young audiences.",['English']
202,K77-yXo-0r0,irrelevant,appropriate,"The video shows a compilation of beautiful nature scenes, primarily focusing on various flowers and landscapes. There is no inappropriate content such as violence, sexual content, or harmful themes. The audio is calming and does not contain any explicit or offensive language. Therefore, the video is appropriate for young children.",[]
203,kHdUFZ16Yt0,irrelevant,appropriate,"The video shows a compilation of beautiful nature scenes, including flowers, landscapes, and a train passing through a field of flowers. There is no inappropriate content present. The audio is instrumental music, which is not harmful to children.",[]
204,_BsFVKSGxI0,irrelevant,appropriate,"The video is an advertisement for HIT insecticide. While it shows mosquitoes being killed, the depiction is not graphic or violent.  The overall tone is light and focuses on product promotion. Therefore, it's considered appropriate for young children.",['Bengali']
205,Y3Ymm8j15K4,irrelevant,appropriate,The video is an advertisement for a university.  It shows students in a classroom setting and outside the university building. There is no inappropriate content present. The language spoken is Sinhala.,['Sinhala']
206,Y4q5vI3pfHE,irrelevant,appropriate,The video is an advertisement for Longines watches. It shows close-up shots of the watch and its features. There is no inappropriate content in the video. There is no spoken language in the video.,[]
207,_CEmHbCG13E,irrelevant,appropriate,"The video is an advertisement for Insight Global, a staffing agency.  It features two women speaking directly to the camera in a professional manner, and there is no inappropriate content. The video is appropriate for children.",['English']
208,7DJZ96vMqZc,irrelevant,appropriate,The video is an advertisement for GoDaddy. It shows a woman in a cheese shop and uses the shop's website as an example of how GoDaddy can help businesses grow their online presence. There is no inappropriate content in the video. The language used is Spanish.,['Spanish']
209,p9Xgp3-_8cY,irrelevant,inappropriate,"The video shows people buying alcohol.  There is a focus on age verification. While not explicitly showing anything inappropriate, the subject matter of alcohol purchase and consumption makes it inappropriate for young children.",['Swedish']
210,vNTXVsXdQVY,irrelevant,appropriate,"The video is an advertisement for a robot vacuum cleaner.  It shows the product in action, cleaning up glitter and other debris. There is no violence, inappropriate language, or other content that would be considered unsuitable for young children. The audio is mostly sound effects, with a brief voiceover that is not explicit or offensive.",['English']
211,tLIS4p1jZ40,irrelevant,appropriate,"The video shows a smartwatch displaying messages and heart rate.  There is no inappropriate content such as violence, sexual content, or harmful activities. The language used is Swedish.",['Swedish']
212,aAI1aYieI7U,irrelevant,appropriate,"The video is an advertisement for 7 Up. It shows the soda in different settings, such as bottles and cans, ice, and a person drinking it. There is no inappropriate content, such as violence, sexual content, or discrimination. The video is appropriate for young children.",[]
213,RkL3YP2usOE,irrelevant,appropriate,This is a GoDaddy advertisement about professional emails. The video shows several small business owners using laptops and their websites. There is no inappropriate content.,['English']
214,GZkcly75-rU,child directed,appropriate,"The video is a trailer for a new Lego series called ""Lego DreamzZz"". It features animated Lego characters in a whimsical, colorful world. There is no violence, gore, or inappropriate content. The audio is also appropriate for children. Therefore, the video is appropriate for young children.",[]
215,eIrbLp17VZM,irrelevant,appropriate,"The video is an advertisement for a refrigerator. It shows the refrigerator's features, such as the automatic opening door and the dual ice maker. It also shows a woman using the refrigerator in her kitchen. There is no violence, sexual content, or other inappropriate content in the video. The audio is a background music and a voiceover describing the refrigerator's features in Spanish. Therefore, the video is appropriate for young children.",['Spanish']
216,VYOIyzA9JD0,inappropriate,inappropriate,"The video contains scenes of violence, fantasy creatures, and weapons, making it inappropriate for young children.  The presence of a dragon and other mythical creatures, combined with fight scenes, would likely frighten or disturb younger viewers.",['French']
217,0fxHu4MVujg,irrelevant,appropriate,"The video is an advertisement for a video game called ""The Sandbox"". The video shows pixelated characters building and exploring different environments. There is no violence, sexual content, or other inappropriate material present. Therefore, the video is appropriate for young children.",[]
218,bcdM17Yub4w,irrelevant,appropriate,The video is an advertisement for Odel's unisex clothing collection. It shows models of both genders wearing the clothes. There is background music but no lyrics or speech. The clothing is modest and there is nothing inappropriate in the video.,[]
219,uRJkOrnFVx4,irrelevant,appropriate,The video shows an advertisement for Philips Airfryer XXL. It features a man and a woman preparing food using the air fryer. There is no inappropriate content in the video. The language spoken is Swedish.,['Swedish']
220,7G53XSJiPgs,irrelevant,inappropriate,"The video contains a scene of a man appearing to be distressed and reaching out to people on a bus. While not explicitly violent, the overall atmosphere and the green lighting create a somewhat unsettling and potentially frightening experience for young children.  The advertisement's use of suspenseful music and visuals could be considered too intense for young audiences. Therefore, it is classified as inappropriate.",['Swedish']
221,mPV4Z0kjEBA,irrelevant,appropriate,"The video is an advertisement for Lakerol Dents, a sugar-free candy. The advertisement shows the product and highlights its benefits for dental health. There is no inappropriate content present in the video.",['Swedish']
222,7N-gertdkEk,irrelevant,appropriate,"The video shows a diverse group of people using tools for various tasks, such as cutting wood and gardening. There is no violence, inappropriate language, or other content that would be considered unsuitable for young children. The overall message is positive and promotes teamwork and problem-solving. The language used is Swedish.",['Swedish']
223,dMBevlP_R_g,child directed,appropriate,"The video is an advertisement for Lego Ninjago toys. It shows children playing with the toys and features cartoonish animation. There is no violence, graphic content, or any other inappropriate elements present. The audio is also appropriate, consisting of upbeat music and a voiceover in Swedish describing the toys' features. Therefore, the video is appropriate for young children.",['Swedish']
224,Lfvv89hmpsA,irrelevant,appropriate,The video is an advertisement for Libero diapers. It shows a baby playing with toys and interacting with its mother. The audio is in Swedish and mentions diabetes. There is no inappropriate content in the video. The video is appropriate for young children.,['Swedish']
225,o3cH4GixdoQ,irrelevant,inappropriate,"The video shows a man drinking Red Bull.  The advertisement promotes the consumption of an energy drink, which is inappropriate for young children. The language spoken is Swedish.",['Swedish']
226,EXZunOo_tEA,irrelevant,appropriate,"The video is an advertisement for hair products. It shows two women with blonde and gray hair using the products. There is no violence, sexual content, or other inappropriate material. The language spoken is Swedish.",['Swedish']
227,BtrXmISKGuk,irrelevant,appropriate,"The video shows a man charging his electric car in the rain.  There is no violence, sexual content, or other inappropriate material present. The audio is a short advertisement for Zaptec charging stations, mentioning their weather resistance and warranty.  The overall content is suitable for children.",['Swedish']
228,PFNtS5E5VTo,child directed,appropriate,"The video shows two girls racing in go-karts decorated with Lego Disney Princess themes.  There is no violence, inappropriate language, or other elements that would make it unsuitable for young children. The enthusiasm and excitement shown are positive and engaging for a child audience.",['Swedish']
229,c7qiydT_yFY,irrelevant,appropriate,"The video is an advertisement for Gucci Flora Gorgeous Jasmine perfume. It features a young woman in various settings, including a beach and a field of flowers. There is also some animation. The overall tone is light and whimsical. There is no violence, sexual content, or other inappropriate material present. The song playing in the background is upbeat and catchy. Therefore, the video is appropriate for young children.",['English']
230,RW1s5PjvEVg,irrelevant,appropriate,"The video shows beautiful scenery and happy people enjoying their vacations. There is no violence, sexual content, or anything else that would be considered inappropriate for young children. The audio is mostly background music, with some spoken Swedish words advertising travel packages.  Therefore, the video is appropriate.",['Swedish']
231,W90WnXKhWrA,irrelevant,appropriate,"The video is an advertisement for Rituals of Karma body care products. It shows a woman using the products in a relaxing setting. There is no violence, sexual content, or other inappropriate material present. The language spoken is Swedish.",['Swedish']
232,HXBGDPHu6Eo,irrelevant,appropriate,"The video shows cats of different ages in various situations. There is no violence, sexual content, or other inappropriate material. The audio is a commercial for cat food, and the language used is Swedish.",['Swedish']
233,dqbESjSy4qM,irrelevant,appropriate,The video shows a man looking inside a washing machine.  A hand gives him a smartphone. The man looks at the phone and smiles. The audio is in Swedish and discusses comparing electricity usage over time using a Fortum app. There is no inappropriate content.,['Swedish']
234,csLW8Zd-hno,irrelevant,appropriate,"The video shows several outdoor recreational activities, such as mountain biking, kayaking, hiking, and zip-lining.  There is no violence, sexual content, or other inappropriate material present. The audio is mostly background music and nature sounds, with some brief spoken Swedish text promoting the activities. Therefore, the video is appropriate for young children.",['Swedish']
235,ybG-qZttyjY,irrelevant,appropriate,"The video is an advertisement for Paco Rabanne's Fame perfume. It features a woman interacting with a robot-shaped perfume bottle. While the woman is shown in lingerie in some scenes, there is no overt sexual content or nudity. The overall tone is stylish and playful, not suggestive or inappropriate for children.  The music is upbeat and there is no explicit language.",['English']
236,gCrRM4eA_pw,irrelevant,appropriate,The video shows a person using Pilot G2 pens of different colors. It also shows the pens being disassembled and reassembled. There is no inappropriate content in the video. The video is appropriate for children.,[]
237,XJNp9_kfUwI,irrelevant,appropriate,The video shows a person baking cookies and checking their electricity usage on a phone app. There is no inappropriate content.,['Swedish']
238,fNOSAenqsEQ,irrelevant,appropriate,"The video is an advertisement for Purina Pro Plan cat food. It shows a cat and a woman, and the audio is a voiceover describing the product. There is no inappropriate content in the video.",['Swedish']
239,FkjGcvNBCuo,irrelevant,appropriate,"The video shows people sharing and eating pizza. There is no violence, sexual content, or other inappropriate material present. The audio is a jingle that promotes the product. Therefore, the video is appropriate for young children.",['English']
240,9ZJ2QLVZLMM,irrelevant,appropriate,"The video shows a man picking up a child from school. There is no inappropriate content. The audio contains a voiceover in Swedish, which is asking if the viewer has a balance between work and free time. The video is appropriate for children.",['Swedish']
241,0rFktrHXPJ8,irrelevant,appropriate,"The video is an advertisement for Oddly Good plant-based milk.  It features animated sequences and shows the product packaging. There is no inappropriate content such as violence, sexual content, or harmful activities. The advertisement is suitable for children.",['Swedish']
242,mD4aHWrGpYo,irrelevant,appropriate,"The video shows a woman sitting on a couch, talking about LinkedIn.  There is no violence, sexual content, or other inappropriate material. The language used is professional and appropriate for all ages. Therefore, the video is appropriate for young children.",['English']
243,9IwqWcQqo3k,irrelevant,appropriate,"The video is an advertisement for the Samsung Galaxy S23 Ultra phone.  It highlights the phone's camera capabilities and its integration with Google Lens for translation. The visuals are clean, showing a person using the phone in a public place. The audio is a voiceover describing the phone's features. There is no inappropriate content present, such as violence, sexual content, or harmful activities. Therefore, the video is appropriate for young children.",['German']
244,AzFKFABTIA8,irrelevant,appropriate,"The video is an advertisement for YouTube Music Premium.  It shows the app interface and highlights features like ad-free listening, offline downloads, and background play. There is no violent, sexual, or otherwise inappropriate content. The audio is a voiceover explaining the features of the service. Therefore, it's appropriate for young children.",['English']
245,TzsQq1Ri3oc,irrelevant,appropriate,"The video is an advertisement for Samsung Galaxy S23 phone's security features. While it uses a dramatic visual metaphor of a safe being cracked open by a laser beam, there is no actual violence or graphic content. The overall tone is one of promoting security and privacy, not something that would be considered inappropriate for children. The only potentially concerning element is the use of special forces imagery, but this is presented in a stylized and non-violent way.  The audio includes both German and English narration.","['German', 'English']"
246,Y7I0tVoV6ac,irrelevant,appropriate,"The video is an advertisement for Nivea Derma Skin Clear night peeling serum. It shows the product, explains its benefits, and features several people using it. There is no inappropriate content present. The language spoken is German.",['German']
247,xlo5a96XFPs,irrelevant,inappropriate,"The video contains scenes of a crime scene with a bloody footprint, suggestive of violence.  While not overtly graphic, the implication of violence makes it unsuitable for young children. The dialogue is in German.",['German']
248,KrPK2uJC1Lo,irrelevant,appropriate,"The video is an advertisement for Trident gum. It features a young man studying, then chewing Trident gum, and then a DJ. There is no inappropriate content present in the video. The language used is English.",['English']
249,aE_MN1Ey2ws,irrelevant,appropriate,"This is an advertisement for Elizabeth Arden products. The video shows a virtual store where users can shop skincare, fragrance, and makeup. It also features a skincare finder tool and skincare tips and tricks. There is no inappropriate content in the video. The video does not contain any violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy.",[]
250,ZWwCf8t8mRU,irrelevant,appropriate,"The video is an advertisement for a Samsung Galaxy S22 phone with a Freenet Vodafone tariff.  It features upbeat music, bright colors, and brief shots of people using technology. There is no violence, sexual content, or other inappropriate material present. The advertisement is suitable for children.",['German']
251,OzqvWtOEgkU,irrelevant,appropriate,"The video is an advertisement for laundry detergent. It shows children playing, a woman using the product, and a family enjoying their clean laundry. There is no violence, sexual content, or other inappropriate material. The language spoken is French.",['French']
252,Qy-aoaMFi84,irrelevant,appropriate,"The video is an advertisement for home goods. It shows various home decor items with a summer theme. There is no inappropriate content present. The audio is background music, and the only spoken words are in French, advertising the products and directing viewers to an app.",['French']
253,olhqStQmAEc,irrelevant,inappropriate,"The video contains several scenes that would be considered inappropriate for young children.  The lyrics, while not fully audible, appear to reference potentially sensitive topics.  The overall style and some of the imagery (e.g., the masked individual) could be frightening or disturbing to young viewers. The fast cuts and quick changes in scenes could also be overwhelming for young children. ",['French']
254,a5wA-L3JX-E,irrelevant,appropriate,"The video is an advertisement for Direct Assurance. It shows a family in their living room, with the father talking on the phone. The audio is the conversation between the father and the Direct Assurance representative. There is no violence, sexual content, or other inappropriate content. The video is appropriate for young children.",['French']
255,xdU9xlRRlZk,irrelevant,inappropriate,"The video contains futuristic and surreal elements, including robots and individuals with unusual makeup and costumes. While not explicitly violent or sexual, the overall aesthetic might be considered unsettling or frightening for young children. The dark and somewhat mysterious atmosphere, combined with the presence of robots, could trigger fear or anxiety in some children. Therefore, it's classified as inappropriate.",['French']
256,RwHzi556ve0,irrelevant,appropriate,"The video shows a man shaving and grooming his facial hair and body hair using Braun products. There is no violence, sexual content, or other inappropriate material present. The language used is French.",['French']
257,F26Qm5YrQKU,irrelevant,appropriate,"The video is an advertisement for Gucci jewelry. It shows diverse models of different ethnicities and genders wearing the jewelry. There is no violence, sexual content, or other inappropriate material present. The audio is background music only, with no lyrics or dialogue. Therefore, the video is appropriate for young children.",[]
258,0pYHFBku6DE,irrelevant,appropriate,The video is an advertisement for Pizza Hut. It shows different types of pizza and mentions a deal. There is no inappropriate content.,['French']
259,Qhe6FLeKdjU,irrelevant,appropriate,"The video is an advertisement for Magnum ice cream featuring the song ""Le Soleil"" by JVKE. While there are some abstract visuals and a person eating ice cream, there is nothing inappropriate for children. The music is upbeat and not offensive. The language used is French.",['French']
260,ddTMT8bFlBk,irrelevant,appropriate,"The video shows a family in their kitchen. There is no violence, sexual content, or other inappropriate material present. The audio is a song, and there are no explicit lyrics. Therefore, the video is appropriate for young children.",['French']
261,6YfvmQmvcUc,irrelevant,appropriate,"The video shows children playing in a garden, interacting with adults, and opening gifts. There is no violence, sexual content, or other inappropriate material. The audio is a countdown in French, which is not harmful. Therefore, the video is appropriate for young children.",['French']
262,yoF5cEB0UNk,irrelevant,appropriate,"The video is an advertisement for Ferrero Rondnoir ice cream. It shows people enjoying the ice cream in different settings. There is no violence, sexual content, or other inappropriate material. The language spoken is French.",['French']
263,TnQNJxl-uKQ,irrelevant,appropriate,"The video shows a person demonstrating the features of a phone case. There is no inappropriate content present. The audio contains background music and some French words are spoken, but there is no explicit language or other inappropriate content.",['French']
264,KqVhsgNP_r4,irrelevant,appropriate,"The video shows a woman working as a car mechanic. There is no inappropriate content. The audio contains a voiceover in French, which is not explicit or harmful to children. Therefore, the video is appropriate for young children.",['French']
265,CxKeL4Su3LA,irrelevant,inappropriate,"The video is inappropriate for young children due to the mature themes and suggestive content.  The advertisement promotes a show with adult content, and the preview clips show scenes that are not suitable for children. The language used is French.",['French']
266,0aGaOQfYj4w,irrelevant,appropriate,"The video shows a young woman using her phone in a classroom setting. There is no violence, sexual content, or other inappropriate material present. The audio is mostly dialogue between the woman and someone on the phone, with some background sounds.  The advertisement for a mobile phone plan is not inappropriate for children.",['French']
267,xZ7TRqzu4ag,irrelevant,appropriate,The video shows a man receiving a raspberry tart from a delivery person.  There is no inappropriate content present. The language spoken is French.,['French']
268,r6-zduC_lYs,irrelevant,appropriate,The video is an advertisement for Culligan water softeners. It shows the product and how it helps to remove limescale. There is no inappropriate content in the video. The language spoken is French.,['French']
269,daZEuDDz5z0,irrelevant,appropriate,"The video is an advertisement for Avast One, a cybersecurity software.  The animation style is cartoonish and lighthearted, and there is no violent, sexual, or otherwise inappropriate content. While the audio discusses internet security concerns, it does so in a way that is not alarming or frightening to children. Therefore, the video is appropriate for young children.",['French']
270,73kv3MQx6yY,irrelevant,appropriate,"The video is an advertisement for Tic Tac Sprite-flavored mints.  The visuals are cartoonish and light-hearted, featuring bright colors and simple animations. The audio is a voiceover advertisement that promotes the product. There is no violence, sexual content, or other inappropriate material present. Therefore, the video is appropriate for young children.",['French']
271,ezqVp-CSv3o,irrelevant,appropriate,"The video shows a woman jogging while carrying a yoga mat and a water bottle.  There is upbeat music playing in the background, and the overall tone is positive and energetic. There is no inappropriate content present. The language spoken is French.",['French']
272,B219Igabc_Y,irrelevant,appropriate,"The video is an advertisement for Ferrero Rocher ice cream. It shows people enjoying themselves in various settings, such as driving in a jeep, shopping, and relaxing at home. There is no violence, sexual content, or other inappropriate material. The audio is a voiceover that describes the ice cream and its taste. Therefore, the video is appropriate for young children.",['French']
273,9j5V_MW8kE4,child directed,appropriate,"The video is a trailer for the movie ""Ruby Gillman, Teenage Kraken"". While it features some fantastical and slightly spooky elements (a kraken, a villainous mermaid), these are presented in a cartoonish and lighthearted manner, not in a way that would be genuinely frightening or disturbing to young children.  The overall tone is comedic and adventurous. There is no violence, gore, or other inappropriate content present.",['French']
274,f5d_AX5wm18,irrelevant,appropriate,"The video shows a group of friends enjoying a vacation on an island. There is no violence, sexual content, or other inappropriate material present. The audio is a voicemail message in French, which is not inappropriate for children. Therefore, the video is appropriate for young children.",['French']
275,eoq-jPn6quQ,irrelevant,appropriate,"The video shows Lionel Messi interacting with children, playing football.  There is no violence, inappropriate language, or other content that would be considered unsuitable for young children. The advertisement promotes inclusivity and the love of football. Therefore, it is appropriate.",['French']
276,mM89D7_Fo3M,irrelevant,appropriate,"The video is an advertisement for a ride-hailing app. It shows a couple going on a vacation, choosing a car and driver through the app, and then driving to their destination. There is no violence, sexual content, or other inappropriate material. The language spoken is French.",['French']
277,lIEevJ3td5Y,irrelevant,appropriate,"The video is an advertisement for the Toyota C-HR Hybrid car. It shows the car's features, exterior, and interior. There is no inappropriate content such as violence, sexual content, or discrimination. The advertisement is lively and targets a broad audience, including families. Therefore, it is appropriate for young children.",['French']
278,MtOl0yTsdoE,irrelevant,appropriate,"The video is an advertisement for a car rental service. It shows a couple driving in a car, a mobile phone screen showing the app interface, and some animated scenes of a city. There is no violence, sexual content, or other inappropriate material. The audio is a voiceover in Arabic describing the service. Therefore, the video is appropriate for young children.",['Arabic']
279,34bPDFN_trU,child directed,appropriate,"The video is an advertisement for Disney cruises. It shows cartoon characters, families having fun, and scenes of a cruise ship. There is no violence, sexual content, or other inappropriate material. The language used is English.",['English']
280,OojtCxPtCmU,irrelevant,appropriate,"The video is an advertisement for the Polestar 2 electric car.  The visuals focus on the car's design and features, with no inappropriate content. The audio is a song, but the lyrics are not explicit or offensive. Therefore, the video is appropriate for young children.",['English']
281,TxG4s_y8jqc,irrelevant,appropriate,"The video shows a machine used for dyeing and finishing fabrics. There is no inappropriate content, such as violence, sexual content, or hate speech. The video is informative and educational, and it is appropriate for children.",[]
282,ruFrKeuRMDQ,irrelevant,appropriate,"The video is an advertisement for Buscopan IBS Relief. It shows a man experiencing IBS symptoms, the medication, and then the man feeling better. There is no violence, sexual content, or other inappropriate material present. The language used is appropriate for all ages.",['English']
283,Vj7z8WbHw5c,irrelevant,appropriate,"The video is an advertisement for Gap clothing. It shows diverse models of different ages and ethnicities wearing Gap clothing and dancing to upbeat music. There is no inappropriate content, such as violence, sexual content, or discrimination. The lyrics of the song are not explicit or offensive. Therefore, the video is appropriate for young children.",['English']
284,lEmm495wDt0,irrelevant,appropriate,"The video is an advertisement for FitFlop sandals. It shows women wearing the sandals in various summer settings. There is no violence, sexual content, or other inappropriate material. The audio is upbeat and cheerful, and there is no explicit language. Therefore, the video is appropriate for young children.",[]
285,rvlHDXAhdGU,child directed,appropriate,"The video is an advertisement for children's clothing and bedding from George at Asda. It features a family of diverse children playing and interacting with Disney-themed products. There is no inappropriate content present. The video is light-hearted and cheerful, and would be suitable for young children.",[]
286,NBzaSGujxb4,irrelevant,inappropriate,"The video contains a creepy and unsettling aesthetic. The animation style, color palette (predominantly red and black), and the imagery of chains and confinement create a disturbing atmosphere not suitable for young children.  The overall tone and visuals are likely to frighten or unsettle a young audience.",[]
287,w27QwlPjuis,irrelevant,appropriate,"The video is an advertisement for Vinted, an online platform for buying and selling secondhand clothing.  The video shows a young woman organizing her clothes and taking photos to list them on the app. There is no inappropriate content, violence, or suggestive themes. The language used is simple and appropriate for all ages.",['English']
288,F_4Z6tAyXFw,irrelevant,appropriate,"The video is an advertisement for Emporio Armani See Green sunglasses. It features two models, a man and a woman, wearing the sunglasses in various settings. There is no violence, sexual content, or other inappropriate material present. The audio consists of background music and sound effects, with no explicit language or disturbing sounds. Therefore, the video is appropriate for young children.",[]
289,ffdKoeeXJdQ,irrelevant,appropriate,"The video is an advertisement for Dior makeup products. It features models of diverse ethnic backgrounds wearing elegant dresses and applying makeup. There is no violence, sexual content, or other inappropriate material present. The music is upbeat and non-offensive. Therefore, the video is appropriate for young children.",['English']
290,B7Lo2MKNBbI,irrelevant,inappropriate,"The video shows a woman using Veet hair removal products. While not explicitly sexual, the focus on body hair removal and the close-up shots of legs could be considered suggestive, making it inappropriate for young children.  The presence of a boxer in the video also introduces the theme of a contact sport, which is another reason to classify it as inappropriate.",['English']
291,DBi4tIHTNxw,irrelevant,appropriate,"The video shows a young girl reading a book on an airplane, a flight attendant smiling, and a young boy playing. There is no inappropriate content. The audio is a child reading a book, and the text on the screen says ""Keeping an eye & ear out for our smallest passengers.""  The video is appropriate for young children.",['English']
292,N_DRrxX7rRQ,irrelevant,appropriate,"The video is an advertisement for a song. It contains no inappropriate content. The only element that could be considered inappropriate is the use of fire, but it is not presented in a dangerous setting. The video is mostly abstract and artistic. Therefore, it is appropriate for young children.",['English']
293,dn_UnLDKqvo,irrelevant,appropriate,"The video shows two people hiking in a mountainous area. The scenery is beautiful, and there is no inappropriate content. The audio is a voiceover that speaks about the importance of exploring and having your back covered.  The video is appropriate for young children.",['English']
294,Ch2_dRWzGTA,irrelevant,appropriate,"The video is an advertisement for Jet2holidays. It shows people enjoying a holiday, including scenes of swimming, eating, and relaxing. There is no violence, sexual content, or other inappropriate material. The language used is English.",['English']
295,3P1VvqqiVjM,irrelevant,appropriate,The video shows people using mobile phones in various settings. There is no inappropriate content present. The audio is in Bengali.,['Bengali']
296,g_qO0fcqKCk,irrelevant,appropriate,"The video is an advertisement for a ride-sharing app called inDrive. It shows people using the app to arrange rides and negotiate fares with drivers. There is no violence, sexual content, or other inappropriate material present. The language used is Bengali and English.","['Bengali', 'English']"
297,_U5kjRN6ZUc,irrelevant,appropriate,"The video is an advertisement for Elegant Solutions Estate Sales. It shows various items that appear to be for sale, and it provides contact information. There is no inappropriate content present.",[]
298,molj3XMlR7w,inappropriate,inappropriate,"The video contains significant romantic intimacy, including embracing and close-up shots of the couple.  The audio contains a romantic song. This content is inappropriate for young children.",['Italian']
299,WD5meI7vQ-k,irrelevant,appropriate,"The video is an advertisement for a perfume. It features a woman in various settings, including a desert and a blue-walled city. There are also scenes of children playing. The audio is a song, and there is no inappropriate content. Therefore, the video is appropriate for young children.",['English']
300,5dTtmZ3PUgI,irrelevant,appropriate,"The video shows a couple preparing and enjoying a brunch.  There is no violence, sexual content, or other inappropriate material present. The audio consists of voiceover narration describing the scene and the brand name. Therefore, the video is appropriate for young children.",['English']
