Video Id,Primary Label,Predicted Label,Response,Languages
EgOI6Nc2PxQ,irrelevant,appropriate,"The video is a promotional announcement for a concert by Cristian Nodal in Venezuela.  The visual content shows concert footage and promotional graphics. The audio transcription confirms this. There is nothing in the visual or textual content that aligns with the criteria for inappropriate content outlined. Therefore, the video is deemed appropriate.",['Spanish']
PpCZPdLC6Cc,inappropriate,inappropriate,"The audio transcription contains explicit language, references to violence and criminal activity, and mentions of drugs and weapons.  The visual content shows scenes of people driving cars and walking in the street which can be perceived as normal. However, the presence of a masked individual driving one of the cars adds a layer of ambiguity. This, combined with the disturbing themes in the audio, makes the video inappropriate for children.",['English']
6vZzIQlTzVA,inappropriate,appropriate,"The video shows a cartoonish animation with no violent or graphic content.  The audio transcription only contains a simple, positive message. There is no inappropriate language, sexual content, or anything else that would make it unsuitable for children. Therefore, the video is appropriate.",['English']
VzWlUcoxvmY,inappropriate,inappropriate,"The audio transcription contains references to intoxication, helplessness, and potentially self-harm ('I will blow the smoke tonight', 'I will drink the poison that is in my hand').  The visuals depict a party scene with suggestive dancing and neon lighting, which could be interpreted as suggestive, even if not explicitly sexual.  The combination of lyrics and visuals raises concerns about the video's appropriateness for children.",['Hindi']
7DJZ96vMqZc,irrelevant,appropriate,"The video shows a cheese shop and its website.  There is no inappropriate content visible in the video. The audio transcription is a GoDaddy advertisement.  Therefore, it's appropriate.",['Spanish']
GpWuWF-x2js,inappropriate,appropriate,"Based on the provided image frames and transcript, the video does not appear to contain any inappropriate content for children.  The images are somewhat dark and moody but not overtly scary or violent. The transcript contains some teen angst but nothing sexually suggestive, violent, or otherwise inappropriate for children. Therefore, it is labeled as appropriate.",['en']
Lt7Ul-FcOyo,irrelevant,appropriate,"The video is about a gas industry conference, GasTech 2022. The audio transcription focuses on networking, business opportunities, and the energy transition.  The image grid shows conference attendees, panel discussions, and presentations. There is nothing in either the audio or visual content that would be considered inappropriate for children. ",['en']
p_z9oqW1vOs,irrelevant,appropriate,"The video shows a tattoo parlor and people getting tattoos.  There is no violence, sexual content, or other inappropriate material present. The audio transcription is a heartwarming message from a child to their father. Therefore, the video is appropriate.",['Spanish']
Vynk_5pmSYw,irrelevant,inappropriate,"The video contains lyrics that allude to death and suicide.  The visuals include a skull and a character in a space suit that could be interpreted as being in a coffin, further reinforcing the themes of death and existential dread. These elements could be disturbing to children. Therefore, the video is considered inappropriate.",['English']
yPFTHg8U4aQ,irrelevant,appropriate,"The video shows a few people walking around an area with trucks parked. There is no violence, sexual content, or anything else that would be considered inappropriate for children. The audio transcription mentions ""Glöm inte bort att komma ihåg ditt skräp"", which translates to ""Don't forget to remember your trash"" in English. This is a simple reminder about keeping things clean. Therefore, the video is considered appropriate.",['Swedish']
p9Xgp3-_8cY,irrelevant,inappropriate,"The video shows people shopping in a store. Although the visual content alone does not indicate anything inappropriate, the audio transcription includes the phrase ""Can I ask for your ID? I've been here before. Hi.""  This phrase, within the context of purchasing alcohol, may be suggestive of underage drinking, which is inappropriate for children.  Therefore, the video is labeled as inappropriate.",['Swedish']
nhhX8vieWbg,irrelevant,appropriate,"The video shows models posing for photos in a studio setting. There is no violence, self-harm, sexual content, discrimination, or profane language.  The audio transcription ""Boosted. Let's Outlet."" appears to be related to a brand or product name and does not indicate anything inappropriate. Therefore, the video is deemed appropriate.",[]
vNTXVsXdQVY,irrelevant,appropriate,"The video showcases a robot vacuum cleaner and its features.  There is no violent, graphic, sexual, or discriminatory content. The audio transcription, while somewhat nonsensical, does not contain inappropriate language. Therefore, the video is appropriate.",['English']
nT8qQmQlTGQ,irrelevant,inappropriate,"The audio transcription contains profane language and boasts about the rapper's success, which might be seen as inappropriate for children. While the visuals are not explicitly inappropriate, the overall combination of the lyrics and images makes the video unsuitable for children.","['Tamil', 'English']"
tLIS4p1jZ40,irrelevant,appropriate,"The video shows a smartwatch displaying heart rate and messages. The messages seem to be related to insurance or a similar service. There is no violence, sexual content, or other inappropriate elements. The language appears to be Swedish.",['Swedish']
fH2jD_AqbqY,irrelevant,appropriate,"The video advertises JYSK's sales on various home goods.  The content is calm, showing images of furniture and home decor.  The audio transcription mentions discounts and a price guarantee. There is nothing violent, sexually suggestive, or discriminatory.  Therefore, the video is appropriate for all ages.",['Swedish']
6GyoK-T6qMs,irrelevant,inappropriate,The video is inappropriate due to the presence of the speaker who is wearing inappropriate clothing (significant skin exposure) in the image grid.,['English']
hnnJkwk8j1o,irrelevant,appropriate,"The video shows business people in professional settings. There is no violence, sexual content, or other inappropriate material. The audio transcription is a business-related message. Therefore, the video is appropriate.",['English']
GZkcly75-rU,child directed,appropriate,"The video shows a cartoon animation about a child's dream. There is no violence, gore, or inappropriate content. The setting is whimsical, featuring candy-like landscapes, and friendly-looking characters.  The text overlay says ""Of your wildest dreams.""  The overall tone is lighthearted and imaginative, appropriate for children.",[]
mEmV3aPKo3I,irrelevant,appropriate,"The video showcases a Volvo EX90, highlighting its features like seven seats and fast charging.  The visuals are clean, focusing on the car's design and capabilities. The audio transcription is promotional in nature, with no inappropriate elements. There's no violence, sexual content, or anything else that would make it unsuitable for children. Therefore, the video is deemed appropriate.",['French']
624i1CQm7GA,irrelevant,appropriate,"The video is a car commercial comparing the Hyundai Sonata and the Honda Accord.  The content is promotional in nature and does not contain any of the elements listed as inappropriate for children.  Therefore, it is labeled as appropriate.",['English']
jyHALVNHV2Q,child directed,appropriate,"The video seems to be a family comedy, and therefore appropriate for children.  There is no violence, sexual content, or other inappropriate elements present in the provided images or transcript.",['French']
pOQK9KTlG6c,irrelevant,appropriate,"The video shows a person with blue-painted hands interacting with various cards in a playful and creative way. There is confetti in some scenes, but the overall mood is lighthearted and artistic. The audio transcription '🎵 Thank you.' is polite and non-offensive.  There is no violent, sexual, or otherwise inappropriate content. Therefore, the video is appropriate.",['English']
lqmcxjb_5Eg,irrelevant,appropriate,"The video shows a suitcase and a footballer. There is no violence, sexual content, or other inappropriate material. The language used is French.",['French']
rXiRZ10lQWA,child directed,appropriate,"The video depicts a children's toy race. The audio transcription describes the race in an exciting but non-violent way. The visuals show brightly colored toy cars racing on a track, and there are no elements of violence, gore, or inappropriate content. Therefore, the video is appropriate for children.",['English']
TU6flY0QdPw,irrelevant,appropriate,"The video shows farmers and fishermen working, close-ups of fresh produce, and a child eating a piece of fruit.  The audio transcription mentions the quality and origin of the food. There is nothing inappropriate in the video or the transcript. Therefore, it is appropriate.",['French']
Yc3BMUrI9_8,irrelevant,appropriate,"The video demonstrates the functionalities of a cloud telephone system.  It shows people using phones and computers in various settings, no violent or sexually suggestive content is present. The audio transcription is a product description, not harmful or inappropriate. Therefore, the video is deemed appropriate.",['German']
rSickeJuceE,irrelevant,appropriate,"The video shows a car commercial. There is no violence, sexual content, or other inappropriate elements. The audio transcription mentions fuel economy, which is a standard topic for car advertisements. Therefore, the video is appropriate.",['French']
Opz1yU2tax0,irrelevant,appropriate,The video demonstrates software for migrating data. The visuals are simple and the audio transcription contains only promotional text.  There is no inappropriate content present.,['English']
Dk2anlJ-TX8,irrelevant,appropriate,"The video appears to be an advertisement for a mobile phone service.  There is no violence, sexual content, or other inappropriate material present in the video or its transcription. The lyrics are repetitive and focus on the promotion of the service, hence it is deemed appropriate.",['Arabic']
4KW0i9N83FA,irrelevant,appropriate,"The video shows a woman using a yoga mat and searching for eco-friendly yoga mats on Google. The audio describes how to add products to Google to reach shoppers. There is no inappropriate content present in either the visual or audio elements. Therefore, the video is appropriate.",['English']
K3jQy4a2wUw,inappropriate,inappropriate,"The video contains multiple elements that render it inappropriate for children. The audio transcription reveals lyrics that are sexually suggestive, glorify drug use and criminal activities (selling drugs, scams), and contain profane language.  Visually, the video shows masked individuals, suggestive scenes, and activities that might be interpreted as violent or threatening.  The combination of the lyrics and visuals clearly indicates that the video is inappropriate for a child audience.",['French']
d8RE4869Bgk,irrelevant,appropriate,The video shows gift boxes for Mother's Day. There is no inappropriate content present. The audio transcription is in French.,['French']
74ykKqOTLcE,irrelevant,appropriate,"The video showcases Radisson Blu Hamburg Airport hotel.  The visuals are of the hotel's interior, including meeting rooms and guest rooms. The text is primarily promotional material, providing information about the hotel's location, features, and booking website. There is nothing in the content that would be considered inappropriate for children.",['Arabic']
YbMoadcRuzY,irrelevant,appropriate,"The video is about voicemail transcription. The content is instructional and does not contain any inappropriate elements mentioned in the criteria. Therefore, it is appropriate for children.",['English']
0dhpnvRi6u0,irrelevant,appropriate,"The video appears to be an advertisement for Vision refrigerators.  The content is not violent, sexually suggestive, or discriminatory. It shows the product being used in a home setting, and there are no elements that would be considered inappropriate for children. The audio transcription focuses on the product features. Therefore, the video is appropriate.",['English']
aSouv_JZ1QA,irrelevant,appropriate,"The video depicts a lighthearted and fun story about coworkers bonding over pop chips. There is no violence, gore, sexual content, or any other inappropriate elements present in the video.  The audio transcription is consistent with the visual content; it's a casual and friendly narrative. Therefore, the video is appropriate for children.",['English']
bI0hFyLFQI4,irrelevant,appropriate,"The video is appropriate for children. The audio transcription contains only positive and repetitive statements about the product's texture and taste.  The visuals are cartoonish and playful, with no violent, graphic, sexual, or discriminatory content.  While a person is shown practicing martial arts, it is done in a lighthearted and non-violent way.  There are no weapons or other elements that would be considered inappropriate for children.",['English']
RDo6sAGr03k,irrelevant,appropriate,"The video shows a person finding a rare pair of shoes. There is no violence, sexual content, or other inappropriate material. The language used is appropriate for all ages. Therefore, the video is appropriate.",['English']
vRmw1Pw-KRU,irrelevant,appropriate,"The video demonstrates SEO optimization techniques using the example of MyVintage's online store. The content is instructional and does not contain any inappropriate elements mentioned in the criteria. Therefore, it is deemed appropriate.",['English']
GChWEIEWdp4,irrelevant,appropriate,"The video shows a laser cutter in action, creating various designs.  There is no violent, graphic, sexual, or discriminatory content. The audio transcription only contains thank yous, which are not inappropriate. Therefore, the video is appropriate.",['English']
g0tec0nAYUw,irrelevant,appropriate,"The video is an advertisement for Zopa Bank's Smart Saver account.  The visuals are cartoonish and lighthearted, featuring animated coins. The audio transcription promotes the product's features without any inappropriate content.  There is no violence, sexual content, or hate speech.  The overall tone is positive and family-friendly. Therefore, the video is appropriate for children.",['English']
3S13NGzXhj4,irrelevant,appropriate,"The video is an advertisement for container shipping services.  The visuals are simple, cartoonish illustrations of ships and containers, along with a calendar and a person. There is no violent, graphic, sexual, or discriminatory content. The audio transcription is a promotional message about the company's shipping routes. Therefore, the video is appropriate for all ages.",['English']
aAI1aYieI7U,irrelevant,appropriate,"The video shows a commercial for 7 Up. The visuals consist of animated bottles of 7 Up, ice cubes, and a person smiling. There is no violence, sexual content, or other inappropriate elements. The audio transcription is only ""I'm"", which is not inappropriate. Therefore, the video is appropriate for children.",[]
59JHu2voGZM,irrelevant,appropriate,"The video contains a man walking in different surreal landscapes. The lyrics talk about forgiveness, self-reflection, and connecting with one's purpose. There is no violent or graphic content, sexual content, or any other inappropriate elements mentioned in the guidelines. Therefore, the video is considered appropriate.",['English']
QpVZwIjg-r4,irrelevant,appropriate,"The video shows a man pondering a question. There is no inappropriate content present in the video.  The audio transcription is a simple question. Therefore, it's appropriate.",['English']
07JGCc2n9iQ,irrelevant,appropriate,"The video shows a recording session of a song. There is no violence, sexual content, or any other inappropriate content. The lyrics, while dealing with the theme of love and a secret relationship, don't contain any explicit or offensive language.  The visuals simply show scenes of a woman recording a song in a professional music studio. Therefore, the video is deemed appropriate.",['Spanish']
cziU5vuwtbA,child directed,appropriate,"The image shows a toy remote-controlled car and figure of a blue version of Mario. There is no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humour, inappropriate clothing, or significant romantic intimacy. Therefore, it is considered appropriate.",[]
FstubBHXVZQ,irrelevant,appropriate,"The video shows children in a forest and on a beach. There is no violence, sexual content, or other inappropriate material. Therefore, the video is appropriate for children.",[]
DgcjI0HYgGw,child directed,appropriate,"The video shows a girl delivering a kitten to an animal preserve.  The audio transcription is a dialogue between the characters, with no inappropriate content. The visuals are cartoonish and friendly. There is no violence, sexual content, or other inappropriate elements present in either the audio or video. Therefore, the video is appropriate.",['English']
91N4uDCZ-mg,irrelevant,appropriate,"The video discusses the measles epidemic in Europe and highlights the importance of vaccination. While the topic is serious, the content itself does not contain any of the elements listed as inappropriate for children.  The images shown are of news reports and medical professionals, not violent or graphic content. Therefore, the video is deemed appropriate.","['English', 'Spanish']"
vGRtUu7K4Dc,child directed,appropriate,"The video is appropriate for children. While there is a scene of a spaceship escaping through an asteroid field, the depiction of danger is cartoonish and not graphic or violent. The overall tone of the video is lighthearted and adventurous.  The audio transcription reveals a simple story about a group of friends who rescue a Jedi holocron and safely deliver it. There is no evidence of inappropriate content such as violence, sexual themes, hate speech, or other harmful elements. The language used is clean and simple.",['English']
R31f6oVGp8E,irrelevant,appropriate,"The video shows a family and focuses on the positive aspects of using Nestle's Iron Plus. There is no inappropriate content present, such as violence, sexual content, or discrimination. The audio transcription reinforces the positive message of family and health.  Therefore, the video is appropriate for children.",['Urdu']
uxJnRMrPkkw,inappropriate,inappropriate,"The audio transcription contains repetitive phrases that may be interpreted as suggestive and could potentially be considered inappropriate for children.  The visual content, while not explicitly sexual, features individuals in suggestive poses and attire, further contributing to the overall inappropriateness for a younger audience. The predominant color scheme of blue might also contribute to a dark, unsettling vibe for children. ",['English']
Od5zyGTKJos,inappropriate,inappropriate,"The audio transcription contains profane language and references to sexual themes, making the video inappropriate for children.  The visuals, while not overtly sexual, also depict scenes that could be considered suggestive based on the context provided by the audio.  Overall, the combination of audio and visual elements points to content unsuitable for a younger audience.",['English']
STkP7wC3K7Q,irrelevant,appropriate,"The video is a talk show interview with Nadia Patel Ganji, CEO and founder of FemPro. The conversation centers around women's empowerment, entrepreneurship, and overcoming challenges in business and life. While the conversation touches upon personal struggles and societal issues faced by women in Pakistan, there is no violent, graphic, or sexually explicit content present.  The visuals show a calm and professional interview setting with two women engaging in conversation.  Therefore, the video is deemed appropriate.",['Urdu']
fkualPBp4-g,child directed,inappropriate,"The video contains violent scenes, such as a character being thrown into the sea and murdered, as well as a character forgetting a magic word and being trapped, creating an element of horror.  The story also includes descriptions of a considerable amount of treasure, which might not be considered appropriate for all audiences. The cartoonish nature of the violence does not make it appropriate for children. Given the violent content and the presence of some potentially disturbing scenes, the video would be considered inappropriate for children.",['English']
CY7_jubZ5EM,inappropriate,inappropriate,"The video contains vulgar dancing and sexual innuendos, making it inappropriate for children.  The lyrics, ""I know what you like, like,"" repeated multiple times coupled with the suggestive movements in the video make this content inappropriate for children.  Additionally, the repeated phrase ""Don't you go, Fatima"" alongside the suggestive choreography points to sexual innuendo, which further establishes it as inappropriate. The frequent use of kissing and physical closeness further support this classification. The presence of scenes in a night club setting adds to the inappropriate nature of the video.","['English', 'Spanish']"
_ZvE8vIkpWY,irrelevant,appropriate,"The video depicts scenes of driving, a person writing in a car, a junkyard, and a person standing in front of a building.  The lyrics express feelings of heartbreak and resilience, but there is no violent, sexual, or otherwise inappropriate content. Therefore, the video is appropriate.",['English']
6X40BogK2k0,inappropriate,inappropriate,The audio transcription contains suggestive lyrics and the video contains a woman in suggestive clothing dancing.  The combination of suggestive lyrics and visuals makes this video inappropriate for children.,"['Serbian', 'English']"
RkL3YP2usOE,irrelevant,appropriate,"The video advertises GoDaddy email services.  The visuals show a person working on a laptop, a website design, and a stylized image of food preparation.  The audio is a simple, non-offensive advertisement script for the email service. There is nothing in the video or the audio transcription to suggest that it is inappropriate for children.",['English']
F5bdUEBwXBQ,irrelevant,appropriate,"The video shows a montage of clips, some of which seem to be related to the creator's life and daily activities, others appear to be random clips from the internet.  The audio transcription indicates that the content creator is learning Russian. There is nothing inherently inappropriate in the video. Therefore, it's labeled as ""appropriate"".","['English', 'Russian']"
zZDMTqrVt5Y,inappropriate,inappropriate,"The lyrics mention themes of betrayal, obsession, and a desire to return to a forbidden relationship, which could be interpreted as sexually suggestive.  The repeated phrase ""I would kill to return"" is concerning and hints at potentially violent tendencies. While the visual content is not explicitly violent, the dark and moody aesthetic complements the disturbing lyrics. The overall combination of suggestive lyrics and dark visuals makes the video inappropriate for children.","['Spanish', 'English']"
18Iut7YmzM4,irrelevant,appropriate,"The video depicts scenes of Kolkata, India, including cityscapes, people, and cultural elements. The audio transcription is a song expressing love and affection for the city.  There is no violent, graphic, sexual, or discriminatory content. The video seems to be a music video with a focus on the beauty of Kolkata and doesn't contain any elements that would make it inappropriate for children.",['Bengali']
zlITt-ZABzA,inappropriate,inappropriate,"The lyrics contain suggestive themes and the music video features close physical contact between individuals, implying a romantic relationship.  This, combined with the suggestive lyrics of kissing, makes the video inappropriate for children.","['Polish', 'English']"
Wma_iVqKRWw,inappropriate,inappropriate,"The video is labeled as inappropriate due to the presence of themes related to destruction, desolation, and potential apocalyptic scenarios. The lyrics refer to 'fallout,' 'devastation,' and the end of times, which could be disturbing for children.  The visual imagery, while not explicitly violent, contributes to the overall unsettling atmosphere. The combination of lyrics and visuals suggests a narrative that is too mature and potentially frightening for younger audiences.",['English']
PZHQSzm35fE,inappropriate,inappropriate,"The provided text contains some suggestive themes and potentially sensitive content, such as heartbreak and emotional distress, which might be unsuitable for children. The visuals provided are not explicit enough to make a definitive judgment, but some scenes appear to portray emotional intensity. Overall, the combination of the lyrical content and the visual style makes it a questionable choice for young audiences.","['Punjabi', 'English']"
-6dleqTJs0o,inappropriate,inappropriate,"The audio transcription contains suggestive lyrics and the video shows suggestive dance moves.  Therefore, the content is inappropriate for children.",['Punjabi']
VYQPuKvmTHM,inappropriate,inappropriate,"The audio transcription contains repetitive lyrics and phrases that may be concerning or nonsensical, making the overall context unclear. However, the visual content shows a woman in different locations, primarily near water, wearing various outfits.  While the visuals themselves are not overtly inappropriate, the lack of context in the audio and the somewhat strange repetition raise concerns. The combination of the unclear audio and the visuals makes it difficult to definitively say what the video is about.  In the absence of clear context and due to the potential for misinterpretation, labeling it as inappropriate is the safest course of action.",['undetermined']
3vUfLsa0hek,inappropriate,inappropriate,"The video discusses stalking and harassment, which are inappropriate themes for children.  The image shows a house that is implied to be bought by a stalker to be closer to their target.  The newspaper article mentions a court sentence related to stalking. Therefore, given the content and themes, the video is deemed inappropriate for children.",['Swedish']
bp7exaWdIVk,child directed,appropriate,"The video is a trailer for Disney's Peter Pan and Wendy, a movie based on the classic story. While it shows some scenes of action, such as sword fighting, these are not excessively violent or graphic. The audio transcription mentions the movie's PG rating, suggesting that it is appropriate for children with parental guidance. Therefore, based on the provided content, the video is deemed appropriate.",['English']
odDZGqd8jTo,inappropriate,inappropriate,"The audio transcription contains romantic expressions and phrases such as ""I love you,"" and the lyrics express deep affection.  The video shows romantic scenes between a couple, which could be considered inappropriate for children. Therefore, the overall content of the video is inappropriate.","['Telugu', 'English']"
hkworAjntAI,inappropriate,inappropriate,"The audio transcription contains lyrics about overcoming hardship and finding strength, which could be interpreted as promoting self-harm if someone is already struggling with suicidal thoughts.  While the visuals aren't explicitly graphic, the blue tint applied throughout the video gives a dark and unsettling mood. Combined with the lyrics, this creates a concerning atmosphere that might be disturbing or triggering for some viewers. The combination of visuals and lyrics makes the video inappropriate for children.",['English']
91RtI6ZG2bc,inappropriate,inappropriate,"The video contains elements that are potentially inappropriate for children. The audio transcription includes suggestive lyrics and the visual elements show a large group of dancers engaging in coordinated movements. This combination, along with the video's overall tone and fast pace, may be too stimulating or confusing for young viewers.  Additionally, the lyrics seem to have references to guns.  ",['Telugu']
4USYueHKaPo,inappropriate,inappropriate,"The audio transcription reveals themes of heartbreak, longing, and regret, expressed through lyrics that repeatedly mention ""my love.""  While not explicitly sexual, the lyrics and the overall tone suggest romantic intimacy and emotional distress, which may be unsuitable for younger viewers.  The visuals, while not overtly explicit, contribute to the overall mood of emotional intensity. The combination of the lyrics and visuals makes this content unsuitable for children.","['Spanish', 'English']"
Jv_5PD6Dk-o,inappropriate,inappropriate,"The video is inappropriate due to the themes of death and loss, the mention of wanting to go back in time to prevent a tragedy, and the overall tone of despair and potential violence as suggested in the phrase ""You could also destroy everything.""  These elements are emotionally intense and could be disturbing for children.  Additionally, while not explicitly shown, the context heavily implies violence and/or the depiction of a potentially dangerous event that has caused significant harm. ",['French']
QSszfCOX0IA,inappropriate,inappropriate,"The video contains scenes of violence and action, including explosions and fight scenes.  The audio transcription mentions several action movies, implying violent content.  This makes the video inappropriate for children.",['English']
BHWlOpk4RJQ,inappropriate,inappropriate,"The provided lyrics contain suggestive themes and innuendos, and the visuals show a party atmosphere with suggestive dancing, making the video inappropriate for children.",['Spanish']
-9hNB-jt8_s,inappropriate,inappropriate,"The video contains scenes of extreme stunts (car crashes, dangerous driving), violence (threats of violence, destruction of property), and weapons (implied, based on the context). The audio transcription includes threats of violence.  Therefore, it's inappropriate for children.","['Spanish', 'English']"
Qoe-fs1NINY,inappropriate,inappropriate,"The audio transcription contains explicit language (""fuck"", ""shit"") and references violence and gang culture.  While the visuals do not show graphic content, the combination of violent lyrics and the visual style makes the video unsuitable for children. ",['English']
EWIchJ39uK8,irrelevant,appropriate,"The video showcases interior design of an apartment. The audio is a simple thank you. There is nothing inappropriate in the visual or audio content. Therefore, the video is appropriate.",['French']
RZEZTd5NP4M,irrelevant,appropriate,"The video shows a water tank and its features.  There is no inappropriate content present. The audio transcription only describes the product, and does not contain any inappropriate language or themes.",[]
qaiVLPagwDs,irrelevant,appropriate,"The video shows a series of unrelated scenes, including a cityscape at night, a cup with dark particles falling into it, students in a classroom wearing masks, people playing table tennis, and a hand interacting with a tablet.  There is no violence, graphic content, sexual content, or anything that would generally be considered inappropriate for children. The audio transcription ""From Nestlé Thank you"" suggests it might be an advertisement, which are generally not inappropriate unless they contain the elements described above. Therefore, the video is labeled appropriate.",[]
morS4Hb9HHo,child directed,appropriate,"The video shows children drinking Milo and engaging in sports. There is no violence, sexual content, or other inappropriate material present.  The Sinhala language is used in the video.",['Sinhala']
639ATgYAP0g,irrelevant,appropriate,"The video showcases jewelry, specifically necklaces and bracelets.  There is no violent or graphic content, sexual content, discrimination, profane language, or other inappropriate elements. The audio transcription is descriptive and focuses on the product's features. Therefore, the video is deemed appropriate.",['Japanese']
UmXXzO7xs9s,irrelevant,inappropriate,"The video contains depictions of car crashes and driving which can be considered extremely distressing scenes and extreme stunts, making it inappropriate for children.",['English']
WURChfw46U8,irrelevant,appropriate,"The video shows the process of making Nescafe coffee. There is no violence, sexual content, or other inappropriate elements. The audio transcription is also appropriate. Therefore, the video is appropriate for children.",['English']
Vdr4_LDtCss,inappropriate,inappropriate,"The audio transcription contains profane language (""motherfucker"") and references violence and criminal activity.  The lyrics suggest a violent and aggressive persona, with mentions of being a ""killer"" and ""Godzilla."" The visual content, while not explicitly showing graphic violence, contributes to the overall violent and aggressive tone. Therefore, the video is considered inappropriate for children.",['English']
Ae7mMVcQlXk,irrelevant,appropriate,"The video promotes educational services and does not contain any inappropriate content for children.  The visuals are clean and professional, and the audio transcription is simply a thank you message. Therefore, the video is appropriate.",['English']
_gZMADvjcD8,irrelevant,appropriate,"The video showcases a virtual world where users can build and create.  The visuals are cartoonish and vibrant, with no violent, graphic, or sexually suggestive content. The audio transcription emphasizes creativity and financial opportunities, lacking any inappropriate language or themes. Therefore, the video is deemed appropriate.",['English']
PX6n0upPVoA,inappropriate,inappropriate,"The video contains violent content. A man is shown with blood stains on his shirt, suggesting a violent incident. The lyrics mention losing oneself, crying, and washing away tears, which, combined with the visuals, imply a distressing or violent narrative.  Therefore, based on the violent content and the emotional distress implied in the lyrics, the video is inappropriate for children.","['Hindi', 'English']"
jlw4MLCPoWE,irrelevant,appropriate,"The video shows the manufacturing process of electrical switches and sockets.  There is no violence, graphic content, sexual content, or anything else that would make it inappropriate for children. The audio transcription is also appropriate. Therefore, the video is labeled as ""appropriate"".",['English']
hHF-FRKOmmY,irrelevant,appropriate,"The video shows machinery in a factory setting. There is no violent, graphic, sexual, or otherwise inappropriate content.  The audio appears to be in Chinese but is not transcribed, and there are no audible inappropriate sounds.",['Chinese']
r7dBuZKS7X4,inappropriate,inappropriate,"The audio transcription includes suggestive lyrics and the video appears to depict romantic intimacy.  Therefore, the content is inappropriate for children.","['Hindi', 'English']"
tIMsafydRDM,irrelevant,appropriate,"The video demonstrates animation techniques using Clip Studio Paint.  The content focuses on software tutorials and artistic creation. There is no violence, sexual content, hate speech, or other inappropriate elements present in either the visuals or the audio transcription. Therefore, the video is deemed appropriate.",['English']
E8AkFNlbE0g,child directed,appropriate,"The video appears to be a Minecraft animation. While there are some characters that could be considered slightly spooky (like skeletons and zombies), they are presented in a cartoonish and non-violent way.  There is no violence, gore, or other inappropriate content present. The audio transcription only contains musical notes, which adds no further concerning elements.  Therefore, it is considered appropriate.",[]
255kGoxHBKM,irrelevant,appropriate,The video shows the construction of a building from shipping containers.  The audio transcription is a mundane description of the creator's actions. Neither the visual nor audio content contains any of the elements listed as inappropriate for children.,['English']
TjxskTJd9eM,irrelevant,appropriate,"The video demonstrates a platform for building robots. The content is educational and does not contain any inappropriate elements as defined in the guidelines.  Therefore, the video is labeled as appropriate.",['English']
y2jLZeQGpF4,irrelevant,appropriate,"The video shows a woman using a dashcam and making a video call. There is no violence, sexual content, or other inappropriate material present in the video. The audio transcription is a marketing message for the dashcam. Therefore, the video is appropriate.",['English']
AFDe2rgqv08,inappropriate,appropriate,"The video depicts scenes of a couple on a motorbike, a man in a suit, a car driving through a village, and two women embracing.  The audio transcription contains some suggestive lyrics, but nothing explicit.  There is no violence, graphic content, or anything that would be considered inappropriate for children.  The overall tone is romantic and celebratory.",['Malayalam']
URPjeqQgkUg,inappropriate,inappropriate,"The audio transcription contains violent phrases such as ""They will kill them"", ""They should be killed at once"", and mentions of a ""six-pack boyfriend"", which could be interpreted as sexually suggestive.  The video appears to depict scenes of a party with a lot of people and what may be a fight.  In addition, there are scenes of a police vehicle and what looks like a car crash.  Together, the violent themes in the audio and the potentially violent and intense scenes in the video suggest it is inappropriate for children.","['Telugu', 'English']"
lgh45wEHyP4,irrelevant,appropriate,"The video focuses on the use of technology in healthcare, with visuals such as medical imagery, code snippets, and data graphs.  The audio transcription highlights the positive impact of technology on healthcare access and efficiency. There is no violent, graphic, sexual, or discriminatory content. The overall tone and message are professional and informative, making the video suitable for all ages.",[]
ujPC9wQNbtc,irrelevant,appropriate,"The video discusses Shopify pricing plans and features.  The content is instructional and business-oriented, lacking any elements that would be considered inappropriate for children. The visuals are screenshots of the Shopify website and pricing charts, which are also not inappropriate.",['English']
38jiWao2j8c,irrelevant,appropriate,"The video shows a woman singing a song in a park. There is no violence, sexual content, or other inappropriate content. The lyrics are about love and relationships. Therefore, the video is appropriate.",['Hindi']
U1lBjrkc64E,irrelevant,appropriate,"The video shows a school promoting its programs.  There is no violence, sexual content, or other inappropriate material. The language used is Hebrew.",['Hebrew']
v81vT7EID3Q,child directed,appropriate,"The video shows a baby's hand interacting with soil, and the Nestle NanGrow product. There is no inappropriate content. The audio includes the brand name and some Sinhala text. Therefore, the video is appropriate.",['Sinhala']
ulC6W_mbMMo,irrelevant,appropriate,"The video appears to be a commercial for Abans refrigerators.  There is no violence, sexual content, or other inappropriate material present in either the image or audio transcription. The conversation appears to be a casual exchange, and nothing suggests inappropriate themes.",['Sinhala']
qu56awOO6x8,irrelevant,appropriate,"The video is appropriate for children. There is no violent or graphic content, self-harm or suicide, elements of horror, loud and violent sounds, weapons, sexual content, discrimination, profane language, drinking, drugs, smoking, gambling, or inappropriate clothing. The video is an advertisement for a hosting service. The visuals are simple and colorful cartoon-like images. The audio transcription is a friendly and informative description of the service. Therefore, the video is suitable for all ages.",['English']
