Video Id,Primary Label,Predicted Label,Response,Languages
sdE8YWXN07s,irrelevant,inappropriate,"The advertisement contains several elements that would be considered inappropriate for children under 9.  The fast-paced, enthusiastic delivery and claims of solving ""all problems"" could be misleading to children. Additionally, the phrase ""Ya puedes hablar con tus cinco parejas al mismo tiempo! ¡Qué eficiencia!"" which translates to ""You can talk to your five partners at the same time! What efficiency!"" is inappropriate sexual content.  The overall tone is hyperbolic and potentially manipulative, and the focus on gaming might not be suitable for all young children.",['Spanish']
oVSZeq6CqS8,irrelevant,inappropriate,"The lyrics mention ""Femalemaskinen"" which translates to ""the female machine.""  Without further context, this phrase is ambiguous and could be interpreted in a way that is inappropriate for children. The phrase's potential innuendo is enough to flag it as inappropriate, especially without knowing the video's visual content.  The overall tone is also unclear, leaving it potentially unsuitable for young children.",['Norwegian']
6h5r6vuqhaw,irrelevant,appropriate,"The provided text only mentions the name of the artist and the title of a song, ""Teksting av Nicolai Winther.""  There is no information suggesting violence, sexual content, discrimination, offensive language, or any other elements listed as inappropriate for children.  Therefore, based solely on the audio transcription, the video is deemed appropriate.",['Norwegian']
25CTmfakE0w,inappropriate,inappropriate,"The word ""Música"" suggests that the video contains music. While music itself is not inherently inappropriate, the context provided lists ""romantic songs and music"" as a factor contributing to a video's inappropriateness for children.  Therefore, without further information about the specific content of the music, it is safer to label the video as inappropriate for children under 9 due to the potential for romantic themes or content that may not be suitable for young audiences. ",['Spanish']
pxy849Tlmw8,child directed,appropriate,"Based on the provided audio transcription, which only contains music, there is no inappropriate content for children under 9.  Therefore, the video is labeled as ""appropriate"".",['English']
2Hc1OjFxv-M,irrelevant,appropriate,"The lyrics do not contain any explicit or harmful content that would be inappropriate for children under 9.  While some might argue that the fast pace and repetitive nature could be overstimulating for some children, it does not meet the criteria of the provided definition for inappropriate content. The song focuses primarily on themes of fun, dancing, and energy.",['Korean']
6HPrtKiPRmE,irrelevant,appropriate,"The advertisement focuses on promoting Nescafe Gold coffee.  There is no violence, inappropriate language, sexual content, or any other elements listed in the provided definition that would make it unsuitable for children under 9. The mention of ""love"" and ""moments that matter"" are not suggestive or inappropriate in the context of the advertisement. ",['English']
ez6f-aYXfSU,irrelevant,inappropriate,"The provided audio transcription contains nonsensical and repetitive phrases in Sinhala (""මිනින්න දැන්නේ පිටින්නේ..."").  It is unclear what the content depicts, but the lack of coherent meaning and repetitive nature suggests it may be nonsensical or potentially disturbing to children.  The incomprehensible nature alone makes it inappropriate for children under 9. Therefore, I label it as inappropriate.",['Sinhala']
5Dpk6GyunJU,irrelevant,inappropriate,"The provided text contains a large repetition of the word ""මිනිත්තු"" which translates to ""minutes"" in Sinhala. While this is not inherently inappropriate, the sheer repetition is unusual and may indicate a manipulated or nonsensical video.  Without further context, this repetition is unsettling and makes it difficult to determine the video's content. It is therefore considered inappropriate for children under 9 due to the lack of clarity and potential for the video to be disturbing or confusing.",['Sinhala']
8CRSP1wCppA,irrelevant,inappropriate,"The provided text is in Sinhala.  I cannot understand the meaning of the text.  However, given that it is an unintelligible string of characters, it is impossible to determine its suitability for children under 9.  Therefore, erring on the side of caution as a parent, I label the video as ""inappropriate"".",['Sinhala']
uomGqi_nFxo,inappropriate,inappropriate,"The audio transcription contains suggestive lyrics and references to dancing and partying, which are inappropriate for children under 9.  The repeated phrases and overall tone suggest a sexually suggestive context. Therefore, this video is inappropriate for young children.",['Punjabi']
AZZZpZ7ez2o,inappropriate,inappropriate,"This song contains references to drug use (""Smokin' good gas""), alcohol consumption (""Drinkin' out the bottle""), and sexual activity (""Fuck that bitch and fuck her friend"").  The lyrics also promote a lifestyle of excess and disregard for others' opinions, which is not suitable for children under 9. The themes of jealousy and aggression are also present. Therefore, the video is inappropriate for children under 9.",['English']
DNAgL7JDnoE,irrelevant,inappropriate,"The provided text is in Sinhala and its meaning is unclear without translation.  However, given the lack of context and the fact that it's an unknown phrase, there is a potential risk that it may contain inappropriate content.  Therefore, as a parent, I would label the video as inappropriate for children under 9 until it is confirmed to be safe.",['Sinhala']
xnYwITwhLVM,child directed,appropriate,"The advertisement focuses on the nutritional benefits of Nangro HMO for children's growth and immunity.  There is no violence, harmful content, or inappropriate themes present in the provided text.  Therefore, it is appropriate for children under 9.",['English']
EIMLG8uKK5Y,child directed,inappropriate,"The provided text is in Sinhala and consists of repetitive words and phrases that don't form coherent sentences.  While not explicitly violent or sexually suggestive, the lack of meaning and nonsensical repetition makes it difficult to assess for other inappropriate content categories. However, given the unintelligible nature, and the potential for it to be easily manipulated to include harmful content, it's safest to label it as inappropriate for children under 9.",['Sinhala']
wURw58DWiOA,irrelevant,inappropriate,"The provided text is in Sinhala and consists of a long repetition of the phrase ""එක්"".  While the text itself is not inherently inappropriate, the context is missing.  Without knowing the video's content, it's impossible to definitively say if it's appropriate or not.  However, given the lack of context and the nonsensical repetition, it strongly suggests a lack of meaningful content, thus potentially making it inappropriate for children under 9 due to a lack of educational or entertainment value.",['Sinhala']
DwNatxJHBGo,irrelevant,inappropriate,"The provided text is in Sinhala and appears to be nonsensical.  However, given the instructions and the lack of any content that would be suitable for children under 9, it is safest to label this video as inappropriate.  There is no context to determine if there is any violence, sexual content, or other inappropriate material in the video, but the nonsensical nature of the text alone flags it as potentially inappropriate.",['Sinhala']
0fxHu4MVujg,irrelevant,appropriate,"Based on the provided audio transcription which contains only musical notations, there is no inappropriate content for children under 9.  Therefore, the video is labeled as appropriate.",['English']
0eOQOwTnsGg,irrelevant,appropriate,"The provided text is a product description for a mattress.  It contains no inappropriate content for children under 9 based on the given definition. There is no violence, sexual content, discrimination, offensive language, or other elements listed as inappropriate.",['English']
tQk6tR89eb0,inappropriate,inappropriate,"The lyrics express themes of despair, hopelessness, self-harm, and suicidal ideation.  Phrases like ""the tunnel of hope that has been closed by despair,"" ""I'm a loser,"" and ""My broken legs, a melody that stopped"" indicate emotional distress and self-deprecating thoughts.  These themes are not suitable for children under 9 and align with the criteria for mental distress. The repetition of ""loser"" reinforces this negative self-perception, which could be harmful to children.  Therefore, the video is inappropriate for children under 9.","['Korean', 'English']"
bQES_F6c7c8,child directed,appropriate,"The video ad promotes educational math games and does not contain any elements listed in the provided definition of inappropriate content for children.  The mention of ""monsters"" is within the context of a game, not as a scary element. There is no violence, sexual content, discrimination, offensive language, or other harmful elements described. Therefore, the video is considered appropriate for children under 9.",['English']
dnU4qj-ZT2I,irrelevant,inappropriate,"The provided audio transcription contains nonsensical and repetitive phrases, which do not make any sense.  While there is no explicit violence, sexual content, or hate speech, the gibberish nature of the audio makes it unsuitable for children. Children may find it confusing and potentially unsettling. Therefore, I label it as inappropriate.",['Sinhala']
Z4bkszzj-lc,inappropriate,inappropriate,"The audio transcription contains violent lyrics, including references to weapons and threats.  This falls under the categories of ""interpersonal violence"" and ""physical violence."" The repeated and aggressive nature of the lyrics makes it highly inappropriate for children under 9. The song also glorifies violence and aggression which is harmful for children.",['Hindi']
gTQddBYiHOM,irrelevant,appropriate,"The advertisement for YetiLearn focuses on teaching creative coding using HTML and JavaScript.  It highlights the community aspect of the platform, emphasizing support and interaction among learners. There is no mention of any of the elements listed in the provided definition of inappropriate content for children. Therefore, the video is appropriate for children under 9.",['English']
ytxBLEGRh34,irrelevant,inappropriate,"The advertisement uses phrases like ""bonnes affaires"" (good deals) and encourages viewers to visit a website, suggesting a commercial intent.  While not explicitly containing any of the listed inappropriate elements, the overall context and the target audience of the advertisement (likely adults interested in electronics) makes it inappropriate for children under 9. Children would likely not understand the context of the advertisement, and it does not offer any entertainment or educational value for children.",['French']
BEoOOCd9OKE,irrelevant,inappropriate,"The advertisement promotes a hotel management platform. While the content itself doesn't contain any explicitly inappropriate elements like violence, sexual content, or hate speech, it uses sophisticated business language and targets a professional audience.  The concepts discussed (upselling, optimizing revenue, automated customer service) are far too complex for children under 9 to understand or appreciate. Therefore, it's inappropriate for their age group.",['French']
yhT87HNT_LM,irrelevant,appropriate,"The provided text is a description of a workplace productivity app. It doesn't contain any of the elements listed as inappropriate for children under 9.  Therefore, the video ad would be considered appropriate.",['English']
_LMU8ehlctk,irrelevant,appropriate,"The advertisement for Studio 3T focuses on the software's features and benefits.  There is no content related to violence, sexual content, discrimination, offensive language, substance use, or other inappropriate themes for children. Therefore, it is appropriate for children under 9.",['English']
6NodSJBtZqM,irrelevant,appropriate,"Based on the provided definition, there is no mention of any inappropriate content for children under 9.  Therefore, the video is considered appropriate.",['English']
53xUYob6o2Q,inappropriate,inappropriate,"The song contains themes of heartbreak, anger, and resentment towards a past relationship.  Phrases such as ""La peine te dévore"" (pain devours you),  ""J'aurais voulu ne pas t'appartenir"" (I wish I hadn't belonged to you), and repeated mentions of wanting revenge (""Je t'en veux encore,"" ""Je t'en veux à mort"") are emotionally intense and deal with adult relationship issues.  While there is no explicit violence, the overall emotional tone and lyrical content is not suitable for children under 9.  The repeated use of ""délire"" (delirium) also suggests a state of emotional turmoil which is inappropriate for children. ",['French']
I8dvguGONfE,child directed,appropriate,"The provided text is a description of children's toys.  It mentions Polly Pocket toys, a playset, and features like a nursery, a play area, and a rainbow unicorn. There is no mention of violence, sexual content, discrimination, offensive language, harmful activities, or any other elements listed in the provided criteria that would make it inappropriate for children under 9. Therefore, the video advertisement is likely appropriate for children under 9.",['French']
kWgpgGMM5Zw,irrelevant,appropriate,"The provided audio transcription does not contain any of the elements listed in the definition of inappropriate content for children under 9.  Therefore, it is considered appropriate.",['English']
y7GxO2N-z2E,irrelevant,appropriate,"The advertisement promotes eyeglasses.  There is no violence, sexual content, discrimination, offensive language, or other inappropriate elements mentioned in the provided transcription. The phrase ""on va se revoir"" could be interpreted as friendly and not suggestive in this context. Therefore, it's appropriate for children under 9.",['French']
-8xuko7PTO8,child directed,appropriate,"The advertisement promotes the Monster High franchise, mentioning several monster characters. While the characters are monsters (zombies, skeletons etc.),  the overall tone is positive and inclusive. There is no violence, discrimination, sexual content, offensive language or other elements listed in the criteria for content inappropriate for children under 9. The phrase ""Smeez d'oeil, super soft"" seems to be a playful expression, and doesn't suggest anything inappropriate. Therefore, based on the provided transcript alone, the video ad seems appropriate for children under 9.",['French']
L9QTT4zg6vU,irrelevant,appropriate,"The audio transcription focuses on financial advice and investment opportunities.  There is no violence, sexual content, discriminatory language, or other elements that would typically be considered inappropriate for children. While the concepts of taxes and investments might be too complex for very young children, it doesn't contain any content that is inherently harmful or objectionable for children aged 9 and above.",['French']
dOeRq9b9-uU,irrelevant,appropriate,"The provided audio transcription does not contain any elements that would typically be considered inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other harmful themes mentioned in the description. Therefore, based on the given information, the video is deemed appropriate.",['English']
PNLjw8ZS6IU,child directed,appropriate,"Based on the provided audio transcription, which consists primarily of the repeated word ""Musique"" (music) and the phrase ""Société Radio-Canada"" (Radio-Canada, a Canadian public broadcaster), there is no explicit content suggesting the video would be inappropriate for children under 9.  The mention of ""Sous-titrage"" (subtitles) is neutral. Therefore, I label the video as appropriate.",['French']
d5WnunFXMBU,irrelevant,appropriate,"Based on the provided definition, the video is appropriate for children under 9 because there is no mention of physical violence, interpersonal violence, self-harm, scariness, mentally distressing scenes, extreme stunts, sexual content, discrimination, offensive language, substance abuse, inappropriate clothing, death, or intimacy.  The mention of romantic songs and music is not inherently inappropriate for all children under 9, as some children may be exposed to these themes through other media.",['English']
W4KpKRAt89E,irrelevant,appropriate,"The provided text does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other elements listed in the definition of inappropriate content for children.",['English']
7bM14r3eP_0,irrelevant,appropriate,"The audio transcription discusses environmentalism and a partnership with a firefighter.  There is no violence, sexual content, discrimination, offensive language, or other elements listed that would make it inappropriate for children under 9.",['French']
7d1XSMM0Qm8,irrelevant,appropriate,"The provided text does not contain any elements from the list that would make it inappropriate for children under 9. Therefore, it's considered appropriate.",['English']
aNbVG5pilO8,irrelevant,appropriate,"The provided audio transcription does not contain any elements that would typically be considered inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, dangerous activities, or other harmful themes mentioned. Therefore, it is deemed appropriate.",['English']
CDDaI8G4Yzg,irrelevant,appropriate,"The provided text does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other harmful elements mentioned in the provided description.",['English']
6B18zyv7TCU,irrelevant,appropriate,"The provided audio transcription does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other elements listed in the provided definition.",['English']
-xHou2dIbY0,irrelevant,appropriate,"The provided audio transcription does not contain any elements that would typically be considered inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other harmful elements mentioned in the description. Therefore, I label it as appropriate.",['English']
tFOfWPEUaAc,irrelevant,appropriate,"The provided text is a promotional advertisement for insurance software.  It contains no violence, sexual content, discrimination, offensive language, or other elements that would make it inappropriate for children under 9.  The text focuses on business and technology, making it suitable for all audiences.",['English']
Jm2FtxPupS4,irrelevant,appropriate,The conversation is between a parent and child discussing a financial transaction and studies. There is no inappropriate content for children under 9 present in this audio transcription.,['French']
FgmZUfDFk1Y,irrelevant,appropriate,"The provided text does not contain any of the elements listed in the definition of inappropriate content for children under 9.  Therefore, based solely on the audio transcription, the video would be considered appropriate.",['French']
RCSC2jGDBos,irrelevant,appropriate,"The audio transcription focuses on financial investment advice, specifically on tax benefits and real estate investment.  There is no mention of violence, sexual content, discrimination, offensive language, or any other element that would typically be considered inappropriate for children. While some financial concepts might be beyond a very young child's understanding, the content itself is not inherently harmful or objectionable.",['French']
Fzf6BSbINPQ,irrelevant,appropriate,"The provided text does not contain any violent, sexual, or discriminatory content.  There is no mention of self-harm, suicide, or any other elements that would typically be considered inappropriate for children under 9.  Therefore, based on the given criteria, it's deemed appropriate.",['English']
wzgKO-QZ1cU,irrelevant,appropriate,"The audio transcription is an advertisement for Optical Center.  There is no violence, self-harm, scariness, sexual content, discrimination, offensive language, substance use, inappropriate clothing, death, or intimacy. While the mention of hearing aids might indirectly refer to a medical issue, it's presented within a general advertising context and does not depict any graphic or disturbing medical procedures. Therefore, the advertisement is appropriate for children under 9.",['French']
n1uMusIM9AA,irrelevant,appropriate,"The advertisement focuses on promoting kitchen appliances with a warranty offer.  There is no violence, sexual content, discrimination, offensive language, or any other elements listed that would make it inappropriate for children under 9.",['French']
Magi9oDBcf4,irrelevant,appropriate,"The advertisement promotes tourism in Croatia, highlighting its cultural attractions. There is no mention of violence, sexual content, discrimination, offensive language, or any other inappropriate themes for children under 9.  The advertisement is purely descriptive and inviting. Therefore, it's considered appropriate.",['French']
vKp2YdhnOFM,irrelevant,appropriate,"The provided text does not contain any inappropriate content for children under 9 based on the given definition.  Therefore, the video is deemed appropriate.",['English']
6Dz0NB7XcN8,irrelevant,appropriate,"The provided audio transcription does not contain any inappropriate content for children under 9 based on the given definition.  Therefore, the video is considered appropriate.",['English']
6UdvlHZXPKg,irrelevant,appropriate,"The audio transcription contains a song title and lyrics that are primarily celebratory and don't contain any elements from the provided list of inappropriate content for children under 9.  Therefore, based solely on the provided audio, the video is deemed appropriate.",['Spanish']
H3QcKR5vIr4,irrelevant,appropriate,"The provided text does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other elements listed in the definition. Therefore, the video is considered appropriate.",['English']
b_p4Fd5jgxw,irrelevant,appropriate,"The provided text does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other harmful elements mentioned in the definition. Therefore, it is considered appropriate.",['English']
IHcdHuAdNNQ,irrelevant,appropriate,"Based on the provided definition, the French audio transcription does not contain any elements inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other harmful themes mentioned in the transcription. Therefore, the video is deemed appropriate.",['French']
_ZvE8vIkpWY,irrelevant,inappropriate,"The song lyrics express themes of lost love and heartbreak. While not explicitly harmful, the mention of pain and loss might be emotionally challenging for children under 9.  The repeated phrase ""I was young and in love"" could introduce concepts of romantic relationships and heartbreak that are developmentally inappropriate for young children. Therefore, given the focus on romantic relationships and themes of sadness and loss, the video is labeled as inappropriate.",['English']
mA2yRfp76_A,irrelevant,appropriate,"The advertisement for Irokozen SCPI is primarily focused on financial investment.  It contains no violence, sexual content, discrimination, offensive language, or other elements that would be considered inappropriate for children under 9. While the investment itself carries risks, this is explained in a way that is not inherently disturbing or inappropriate for a child to hear. A child may not understand the concept of investment, but the advertisement itself doesn't contain any material that would be harmful or objectionable to them.",['French']
McqNypaj1uY,irrelevant,appropriate,"The audio transcription describes various businesses and their services. There is no mention of any content that would be considered inappropriate for children under 9, such as violence, sexual content, discrimination, or other harmful themes.  The video is likely an advertisement showcasing different business models, not something explicitly aimed at children, but it does not contain elements that would be harmful for them.",['French']
jiqt2Fs6Ws4,irrelevant,inappropriate,"The advertisement contains promotional claims, such as ""revolutionary"" and ""power redefined."" While not explicitly inappropriate, such exaggerated marketing language might be misleading for children under 9.  The description itself doesn't provide enough content to evaluate fully against all listed criteria, but the potential for misleading advertising is a reason to consider it inappropriate.",['French']
zDAAofaGMDw,irrelevant,inappropriate,"The song lyrics contain themes of violence and death (""I love the guns"", ""The constant Exploding to space"", ""I never wanna die""), making it inappropriate for children under 9.  The line ""Born to be wild"" while not inherently violent, adds to the overall tone of the song and may promote risky behavior.  Additionally, without further context, the reference to ""Nature's child"" could be interpreted in a way that is not suitable for young children.",['English']
W5sPZdpIQy8,irrelevant,appropriate,"The video discusses visual effects techniques used in filmmaking, specifically focusing on object replacement using green screen technology.  While it mentions software and technical aspects, there is no violence, sexual content, offensive language, or other elements typically considered inappropriate for children under 9. The sponsor mentions are for technology brands, not products unsuitable for children. Therefore, the content is deemed appropriate.",['French']
VYOIyzA9JD0,inappropriate,inappropriate,"The audio transcription mentions ""the greatest evil"", ""strength, courage, magic"", and a ""wild form"", suggesting themes of fantasy violence and potentially scary creatures.  The reference to Dungeons & Dragons, while not inherently inappropriate, often involves combat and potentially frightening scenarios that might be unsuitable for children under 9.  The overall tone and content point toward a video that is likely too intense and frightening for young children.",['English']
foFeXhEc0wI,irrelevant,appropriate,"The audio transcription is a commercial for bedding.  There is no violence, sexual content, discrimination, offensive language, dangerous activities, or any other content that would be considered inappropriate for children under 9. The language is French.",['French']
zNsgbp21FfY,inappropriate,inappropriate,"The song contains sexually suggestive lyrics and innuendoes.  Phrases such as ""I crossed the limits"",  repeated mentions of being a ""thot"", and lines referencing ""snake"" in a suggestive context clearly point to inappropriate sexual themes for children.  The overall tone and content are not suitable for young audiences. The mention of crossing limits also raises concern about potential risky behavior promotion.","['Hindi', 'English']"
asxeoJNgr8s,irrelevant,appropriate,"Based on the provided context, there is no audio transcription to evaluate.  Therefore, I cannot determine whether the video is appropriate or inappropriate for children under 9. More information is needed.",['French']
H4IaloVkfbc,irrelevant,appropriate,"The provided audio transcription does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other inappropriate themes mentioned in the description. Therefore, I label it as appropriate.",['English']
srsDcnlPeOo,irrelevant,appropriate,"This video does not contain any inappropriate content for children under 9 based on the provided definition.  Therefore, it's labeled as appropriate.",['English']
5iPuRx1aEP0,irrelevant,appropriate,"Based on the provided definition, there is no mention of any inappropriate content for children under 9. Therefore, the video is considered appropriate.",['English']
tUNcPrRHD9k,irrelevant,appropriate,"The provided text does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other elements listed in the definition of inappropriate content for children.",['English']
2BE3xMLNfUM,irrelevant,appropriate,"The provided audio transcription does not contain any elements that would make the video inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, dangerous activities, or other inappropriate themes mentioned in the transcription.",['English']
zTIdVh7t2W4,child directed,appropriate,"The advertisement promotes a game, mentioning heroes, dice, and special edition items.  There is no mention of violence, inappropriate behavior, or harmful content. The language used is appropriate for children. Therefore, it's considered appropriate for children under 9.",['French']
kio-GvJRkZo,irrelevant,appropriate,"The provided text does not contain any violent, sexual, or discriminatory content.  It does not promote dangerous activities or feature any themes that would be considered scary or inappropriate for children under nine. Therefore, based on the provided definition and my role as a parent, I label the video as appropriate.",['English']
rP4Y3aEVGSw,irrelevant,appropriate,"The provided audio transcription does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other elements listed in the provided definition.",['English']
dr-Jh-Q2M6M,irrelevant,appropriate,"The provided audio transcription does not contain any elements that would make it inappropriate for children under 9. There is no violence, sexual content, discrimination, offensive language, or other inappropriate themes mentioned in the description.",['English']
O_GVDaYLtJ4,irrelevant,appropriate,"The advertisement promotes a financial service for independent professionals.  It doesn't contain any of the elements listed in the provided definition of inappropriate content for children.  Therefore, it's considered appropriate for children under 9.",['French']
rwdLyzYmQDY,irrelevant,appropriate,"The advertisement promotes environmentalism and collaboration with firefighters.  There is no violence, sexual content, discrimination, offensive language, or other inappropriate elements mentioned in the provided transcription. The message is positive and encourages responsible behavior. Therefore, it's appropriate for children under 9.",['French']
xJFSnkwE0Ao,irrelevant,appropriate,"The provided audio transcription does not contain any of the elements listed as inappropriate for children under 9.  Therefore, it's considered appropriate.",['English']
3uJw2Gh_lwk,child directed,appropriate,"Based on the provided transcription, the video seems appropriate for children under 9.  The content describes a friendly interaction between characters, focusing on themes of friendship, helping others, and self-care. Activities include dancing, spa time, and sharing snacks. There is no violence, inappropriate language, or sexually suggestive content. The overall tone is positive and lighthearted.",['French']
tWfOXPparbk,irrelevant,appropriate,"The audio transcription is a product description for a PTZ camera.  It contains no elements that would make it inappropriate for children under 9. There is no violence, sexual content, discrimination, offensive language, or other inappropriate themes mentioned in the description.",['English']
_MFBdUXYuZU,irrelevant,inappropriate,"The provided audio transcription contains an unknown language, making it difficult to determine the exact content. However, the presence of repeated phrases and what sounds like a song raises concerns.  Without understanding the meaning, it's impossible to rule out the possibility of inappropriate content such as violence, sexual themes, or other elements harmful to children. Therefore, it is labeled as inappropriate until further information is available.",['unknown']
gRIsS2GwuBA,irrelevant,appropriate,"The GoDaddy advertisement focuses on business promotion and doesn't contain any elements from the provided list of inappropriate content for children.  Therefore, it's considered appropriate for children under 9.",['English']
8wYSPQp8jNQ,child directed,appropriate,"The audio transcription does not contain any elements that would make it inappropriate for children under 9.  There is some playful use of language, like ""evil wizard"" and ""scary"", but it's presented in a lighthearted and whimsical way, not in a way that is genuinely frightening or violent.  The overall tone suggests a story or game related to getting books back, which is appropriate for children. There is no violence, sexual content, discrimination, offensive language, or any other elements listed in the definition provided.",['English']
dpUO2FpSNT4,inappropriate,inappropriate,"The provided transcription contains several elements that make it inappropriate for children under 9.  There are mentions of violence (hand-to-hand combat, guns, explosions, snakes), death, and potentially frightening scenes (snakes, dark settings).  The repeated exclamations of ""Oh my god!"" also suggest moments of potential fright or suspense.  While there's no explicit sexual content, the language used and some of the situations described might be confusing or upsetting for younger viewers. The video also contains potentially dangerous activities (extreme stunts), like handling snakes, which should not be imitated by children.",['Vietnamese']
Rcl5omP9slA,irrelevant,appropriate,"The provided audio transcription does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other inappropriate themes mentioned in the description.  Therefore, the video is deemed appropriate.",['English']
ChnFz2pRH9o,irrelevant,appropriate,"The provided text does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other inappropriate themes mentioned in the description.",['English']
exaTYMyuTeA,irrelevant,appropriate,"The audio transcription discusses the ""Children of Korea Awards,"" highlighting child-friendly themes like celebrating positive role models (BTS's J-Hope, YouTuber Heopop, singer Ha Chuna) who contribute to children's well-being and advocating for children's rights.  There is no mention of violence, sexual content, discrimination, offensive language, or other inappropriate themes listed in the provided definition. The video focuses on the positive contributions of individuals and organizations dedicated to children's welfare. Therefore, the video is deemed appropriate for children under 9.",['Korean']
-8DkqpUK_DQ,irrelevant,appropriate,"The audio transcription does not contain any inappropriate content for children under 9 based on the provided definition.  The talk focuses on self-improvement, using the giraffe as a metaphor for overcoming challenges and achieving goals. There is no violence, sexual content, discrimination, offensive language, or other elements listed in the definition as inappropriate for children.",['English']
EW9CtqXZGFg,irrelevant,appropriate,The video is an interview with a teenage musician on a red carpet.  There is nothing in the provided transcript that would suggest the video contains any of the elements listed in the definition of inappropriate content for children under 9.  The conversation is polite and focuses on the musician's career and new EP. ,['English']
dN1ZqEuvVGQ,inappropriate,appropriate,"The provided text does not contain any of the elements listed in the definition of inappropriate content for children. Therefore, based solely on the audio transcription, the video would be considered appropriate for children under 9.",['English']
u8CL8Zgmv-w,irrelevant,appropriate,"The advertisement promotes a women's collection of bathroom products. There is no violence, sexual content, discrimination, offensive language, or other inappropriate content for children.  The audio transcription focuses on empowerment and diversity. Therefore, it is appropriate for children under 9.",['Portuguese']
DDB3hb2Opts,irrelevant,appropriate,"The audio transcription is primarily a sports commentary focused on the Pakistan Super League (PSL) Season 8. While it mentions players, scores, and awards, there is no content that aligns with the provided definition of inappropriate content for children under 9.  The language used is appropriate, and the overall theme is sports and competition. There is no violence, sexual content, discrimination, offensive language, or any other element from the list that would render it inappropriate for children.",['English']
AbfLobuCMX4,irrelevant,inappropriate,"The song contains romantic themes and intimacy, such as ""sweet love"", ""our sweet love and haste"", and ""love endlessly.""  These lyrics and the overall tone of longing for a past relationship are not suitable for children under 9.  The repeated phrase ""I just wanna say"" suggests a focus on romantic expression, inappropriate for a young audience. The mention of ""snakes"" could be interpreted in a frightening way depending on how it is presented in the video.",['English']
RkL3YP2usOE,irrelevant,appropriate,"The advertisement promotes professional email services.  It doesn't contain any of the elements listed as inappropriate for children. Therefore, it's appropriate for children under 9.",['English']
Mw6ytQMQGNI,inappropriate,inappropriate,"The audio transcription contains descriptions of physical violence, including hitting and causing bleeding.  There are also mentions of controlling and manipulative behavior.  These elements clearly fall under the categories of ""interpersonal violence,"" ""physical violence,"" and potentially ""controlling.""  Therefore, the video is inappropriate for children under 9.","['English', 'Hindi']"
yZYuyoWc6ZI,irrelevant,appropriate,"The audio transcription does not contain any elements from the provided list of inappropriate content for children.  The conversation is mundane and focuses on work and technology. There is no violence, sexual content, offensive language, or other elements that would make it unsuitable for children under 9.",['English']
-tWvKMLaXVg,irrelevant,appropriate,"This video is appropriate for children under 9 because there is no mention of violence, sexual content, discrimination, offensive language, harmful substances, inappropriate clothing, death, intimacy or any other element considered inappropriate for children in the provided transcription.",['English']
hbu7U50_5SY,irrelevant,appropriate,"The audio transcription only contains a thank you message in Indonesian (""Terima kasih""). There is no inappropriate content for children under 9 based on the provided definition.",['Indonesian']
H04TCxLTgvI,irrelevant,appropriate,"The audio transcription is an advertisement for a cleaning product.  There is no violence, sexual content, discrimination, offensive language, or any other element that would be considered inappropriate for children under 9. The lyrics are about cleaning, and there is nothing harmful or suggestive in them.",['Hindi']
BJP3aIFCdXc,child directed,inappropriate,"The audio transcription includes the phrase ""topa hafi subha"" which translates to something inappropriate.  Without further context, this phrase alone suggests the video may contain innuendo or other content unsuitable for children under 9. Therefore, based on the provided transcription and the given definition, the video is labeled as inappropriate for children under 9.",['Hindi']
7zEcEU1vx5c,irrelevant,appropriate,"The provided text does not contain any elements that would make it inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other inappropriate themes mentioned.",['English']
CxftomuwufY,inappropriate,inappropriate,"The audio transcription contains references to drinking and mentions feelings of unhappiness and desperation, which could be emotionally distressing for children under 9.  The repeated phrase ""Amanet, amanet"" suggests a possible element of distress or a plea for help, further adding to the inappropriate nature for young children. Therefore, based on the provided definition and the transcription, the video is deemed inappropriate for children under 9.",['English']
IbbbOor0c8Y,irrelevant,appropriate,"The provided audio transcription does not contain any elements that would make the video inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other harmful elements mentioned in the definition.",['English']
