Video Id,Primary Label,Predicted Label,Response,Languages
E8AkFNlbE0g,child directed,appropriate,"The video appears to be a Minecraft-themed advertisement. While there are characters that could be considered slightly scary (such as skeletons and zombies), they are presented in a cartoonish and non-violent manner.  There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate elements present.  The music is upbeat and not suggestive. The video is likely appropriate for children under 9. ",[]
255kGoxHBKM,irrelevant,appropriate,"The video shows the construction of a building from shipping containers.  The audio transcription is simple and contains no inappropriate language or themes. There is no violence, sexual content, or anything else that would be considered inappropriate for children under 9. Therefore, the video is appropriate.",['English']
TjxskTJd9eM,irrelevant,appropriate,"The video is an advertisement for a robotics platform.  The content is about building robots, and showing how to use the platform. There is no violence, sexual content, discrimination, offensive language, or other inappropriate content for children. The speaker is calm and speaks in a clear, informative manner.  The visuals are of a person demonstrating the software and showing a simple robot. There is nothing in this video that would be considered inappropriate for children under 9.",['English']
y2jLZeQGpF4,irrelevant,appropriate,"The video ad is appropriate for children under 9. There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate elements present in either the video or the audio transcription.  The video shows a woman using a laptop in a coffee shop, a woman on a video call, and footage from a dashcam. The audio is a friendly and informative advertisement for a dashcam. ",['English']
AFDe2rgqv08,inappropriate,inappropriate,"The video contains romantic scenes between a couple, including physical intimacy and romantic gestures. This makes it inappropriate for children under 9.  The audio transcription also includes suggestive phrases. ",['Malayalam']
URPjeqQgkUg,inappropriate,inappropriate,"The provided video is inappropriate for children under 9 due to the presence of several elements that fall under the defined categories. The audio transcription includes phrases such as ""kill them"" and ""They should be killed at once,"" which constitute interpersonal violence.  The visuals in the image grid depict scenes in a nightclub and a police arrest, suggestive of a potentially violent or criminal context. The combination of violent lyrics and imagery clearly indicates that the video is not suitable for young children.","['Telugu', 'English']"
lgh45wEHyP4,irrelevant,appropriate,"The video appears to be an advertisement for Monash University, focusing on its use of technology in healthcare.  The visuals consist of graphs, charts, code snippets, and medical imagery (a 3D scan of a heart). There is no violence, sexual content, or other elements typically considered inappropriate for children.  While the technical content might be beyond the understanding of very young children, it does not present any harmful or objectionable material. Therefore, it is considered appropriate for children under 9.",[]
ujPC9wQNbtc,irrelevant,appropriate,"The video discusses Shopify pricing plans and website building.  The content is business-oriented and lacks elements that would typically be considered inappropriate for children under 9.  The visuals show screenshots of the Shopify website and pricing charts, which are not inherently objectionable. Therefore, the video is deemed appropriate.",['English']
38jiWao2j8c,irrelevant,appropriate,"The video shows a woman singing a song in a garden setting. The song is about love and relationships, but there is no explicit content. The visuals are also not explicit, and there is no violence or inappropriate behavior. Therefore, the video is appropriate for children under 9.",['Hindi']
U1lBjrkc64E,irrelevant,appropriate,"The video appears to be a promotional video for a school or educational program.  Based on the provided images and transcription, there is no content that would be considered inappropriate for children under 9.  The visuals show students in classroom and outdoor settings, and the text focuses on the school's features. There is no violence, sexual content, hate speech, or other inappropriate material present.",['Hebrew']
v81vT7EID3Q,child directed,appropriate,"The advertisement shows a baby's hand interacting with soil, symbolizing growth.  The brand name ""Nangrow"" and the visual of baby formula further suggest it's a product related to baby nutrition. There's no violence, sexual content, or other inappropriate elements for children under 9. The language is Sinhala, but the visual content is universally understandable. Therefore, the video is appropriate for children under 9.",['Sinhala']
ulC6W_mbMMo,irrelevant,appropriate,"The video shows a family interacting and discussing household appliances. There is no violence, sexual content, or other inappropriate material present.  The audio transcription includes casual conversation and a brand name mention. Therefore, based on the provided information, the video is appropriate for children under 9.",['Sinhala']
qu56awOO6x8,irrelevant,appropriate,"The video ad is appropriate for children under 9.  The visuals are cartoonish and friendly, depicting people working on laptops and discussing business.  There is no violence, inappropriate language, or any other content that would be considered harmful or disturbing to children. The audio transcription focuses on business-related topics such as data hosting and server solutions, which are not inappropriate for children. The overall tone of both the visual and audio content is positive and professional.",['English']
2zz14Yj5ACw,irrelevant,appropriate,"The provided image grid shows a seemingly peaceful progression of a village or settlement developing over time. There is no violence, inappropriate content, or anything that would be considered disturbing or harmful to children. The music symbol suggests a soundtrack, but without audio, it's impossible to judge its content.  Therefore, based on the visuals alone, the video is deemed appropriate for children under 9.",[]
VQyA--o5Efw,irrelevant,appropriate,"The video ad shows a person working in an office setting, using Grammarly software.  The audio describes a workday scenario and emphasizes the positive impact of using Grammarly. There is no violence, sexual content, discrimination, offensive language, or other inappropriate elements present in the video or audio transcription.  The celebratory confetti scene at the end is light-hearted and not disturbing. Therefore, the video is appropriate for children under 9.",['English']
yccxgG94IuM,irrelevant,inappropriate,"The video shows a sick child in a hospital bed, his parents are clearly distressed.  The words ""It will take us 16.5 lakh to help our son"" shows a financial struggle. While there is no explicit violence, the context of a sick child and the family's financial struggles could be upsetting or distressing for young children. The overall tone is quite serious and sad, making it unsuitable for children under 9.","['Hindi', 'English']"
LJIYPaDiASA,inappropriate,inappropriate,"The video contains suggestive lyrics and romantic themes in the audio transcription, making it inappropriate for children under 9.  The visual content, although not explicitly showing anything overtly inappropriate, aligns with the suggestive nature of the song, further supporting the classification as inappropriate for young children.","['Hindi', 'English']"
7rOMr_dz5so,inappropriate,inappropriate,"The audio transcription contains suggestive lyrics such as ""She a liquor shot till she tipsy"", and the overall theme of romance and intimacy may not be suitable for children under 9.  The visuals depict a party-like atmosphere, with people drinking, possibly suggestive dancing, and couples interacting intimately, which further supports the inappropriate label. ","['English', 'Luganda']"
OPmKWunKuoo,inappropriate,inappropriate,"The video contains scenes of violence, including a murder and a fight, and the audio transcription includes threats and violent language.  This makes the video inappropriate for children under 9.","['Tamil', 'English']"
cjkYpV5t0w0,irrelevant,appropriate,"The video is an advertisement for modular switches. It shows the transformation of a room from a sketch to a 3D model. There is no violence, sexual content, discrimination, offensive language, or any other inappropriate content for children. The audio transcription is a short and simple tagline, which is also appropriate for children. Therefore, the video is appropriate for children under 9.",[]
Trfs2gXYi8k,irrelevant,appropriate,The advertisement shows household items with a discount offer. There is no inappropriate content for children under 9 present in the visual or audio.,['Sinhala']
UbKoyCSNjyE,inappropriate,inappropriate,"The audio transcription contains violent lyrics such as ""Either we will kill you or we will tear you apart.""  While the video itself seems to be a music video with dance sequences, the violent lyrics present in the audio make it inappropriate for children under 9. The repeated lines, suggesting a possible romantic theme, might also be considered inappropriate depending on cultural norms.",['English']
Gym3vzboXlY,inappropriate,inappropriate,"The audio transcription contains violent lyrics (""I will hit you face to face"", ""Loading bullets, pressing the trigger"", ""I'll cut the girls"", etc.), and threats.  The video shows scenes of a party, which could be interpreted as suggestive and inappropriate for children. The overall tone and content are violent and aggressive, making it unsuitable for children under 9.","['Hindi', 'English']"
ZPJnQ-9SAuc,irrelevant,appropriate,"The video ad shows relaxing scenes at a spa and wellness resort.  There is no violence, inappropriate language, or sexual content. While the text mentions ""the best vacation"" and shows adults in bathrobes, it doesn't contain any material inappropriate for children under 9. Therefore, it's considered appropriate.",['Czech']
j7Kx1oJPsAM,irrelevant,appropriate,"The video shows a person eating noodles. There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate content for children.  The audio transcription mentions ""spicy"" which might be a concern depending on the context, but overall the video seems suitable for children under 9.",['English']
JKDYEHOtx4s,child directed,appropriate,"The video and its transcription do not depict any violent, sexual, or discriminatory content.  The story is a fable about kindness and charity. While there is mention of poverty and suffering, it is handled in a way that is not overly graphic or disturbing for children. There is no offensive language, and the animation style is cartoonish, rather than realistic.  Therefore, it is considered appropriate for children under 9.","['English', 'Italian']"
ofm_VNSAvKI,irrelevant,appropriate,"The video shows a news report about a mental health initiative. While the audio mentions a large sum of money and some people receiving gifts, the overall content isn't violent, sexual, or discriminatory. The visuals show people receiving gifts, which is not inherently inappropriate.  Therefore, considering the context, this video is appropriate for children under 9.",['Sinhala']
F-wkDbgbqwE,irrelevant,appropriate,"The video shows a process of cooking blue-colored prawns. There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate elements for children.  The audio is simply a commercial break announcement. Therefore, the video is appropriate for children under 9.",['English']
igVltXAqYP0,irrelevant,appropriate,"The video shows students in a classroom setting and does not contain any of the elements listed as inappropriate for children under 9.  The audio transcription includes a question about A-Levels, indicating a focus on education.  Therefore, it is considered appropriate for children under 9.","['Sinhala', 'English']"
5-MP30epvIw,child directed,inappropriate,"The video is inappropriate for children under 9 due to the presence of violent and potentially scary content.  The Minecraft-style visuals, while seemingly innocuous at first glance, might involve implicit violence depending on the actual gameplay shown. The repeated ""FREE DOWNLOAD"" banners suggest that it could be an advertisement promoting potentially unsafe apps or websites.  Without knowing the exact gameplay content, it is safer to err on the side of caution. Therefore, based on the limited information, it is not appropriate for children under the age of 9.",[]
OHb-N2yazfo,child directed,appropriate,"The video is appropriate for children under 9. While the story features a cruel Snow Queen and moments of peril, it is ultimately a tale of friendship, courage, and the triumph of good over evil. There is no physical or interpersonal violence depicted, and any scary elements are mild and suitable for a younger audience. The visuals are cartoonish and not overly frightening. The story is suitable for children and doesn't contain any elements from the list provided.","['Italian', 'English']"
mS3N54d7NQg,irrelevant,appropriate,"The video ad shows jewelry in a visually appealing way. There is no violence, sexual content, or other inappropriate elements for children.  The text is descriptive and doesn't contain any offensive language. Therefore, the video is appropriate for children under 9.",['English']
Dkz6C4lF8os,irrelevant,inappropriate,"The video depicts scenes of law enforcement apprehending people from a boat at sea, which could be perceived as violent or scary by children.  The audio, although not explicitly violent, discusses border security and illegal immigration, topics that are too complex and potentially unsettling for young children. Therefore, the combination of visual and audio content makes the video inappropriate for children under 9.",['Sinhala']
XEJu8DKjj20,inappropriate,inappropriate,"The video contains scenes of violence and crowds, which could be frightening or disturbing for children. The audio transcription includes phrases that may not be suitable for young audiences, such as references to ""criminal"" behavior and potentially violent acts.  The combination of visual and audio content suggests that the video is not appropriate for children under 9.","['English', 'Punjabi']"
zCyOQC1uBjE,child directed,appropriate,"The video ad is appropriate for children under 9.  The visuals depict happy children and families engaging in everyday activities.  The audio transcription promotes healthy growth and development, mentioning vitamins and minerals. There is no violence, sexual content, discrimination, offensive language, or other inappropriate elements present in the video or audio.",['English']
SBWjOBmqkuk,inappropriate,inappropriate,The video contains scenes of young adults engaging in what seems to be violent behavior and reckless actions.  The lyrics are aggressive and contain threats. This along with the implied violence makes it inappropriate for children under 9.,['Hindi']
4nSCaTz6MGM,irrelevant,appropriate,"The video shows scenes of a hotel, including its pool, restaurant, and bar.  There is no violence, sexual content, or other inappropriate material present. The audio transcription describes the hotel's history and amenities in a positive light. Therefore, the video is appropriate for children under 9.",['English']
RCzbZbwT8JQ,irrelevant,appropriate,"The video ad is appropriate for children under 9.  The content focuses on advertising a gym's membership, showcasing its facilities and equipment. There's no violence, sexual content, offensive language, or any other elements considered inappropriate for children. The text and visuals are suitable for all ages.",['English']
YXgXw25E5RU,irrelevant,appropriate,"The video and its transcription do not contain any inappropriate content for children under 9.  The video depicts a workplace scenario focused on productivity and positive communication. The product being advertised is ketchup, a common household item. There is no violence, sexual content, discrimination, offensive language, or other elements typically considered inappropriate for children. The tone is upbeat and motivational. While there is a reference to a ""disco ball"" and a celebratory cake cutting, it is not suggestive or inappropriate in the context of a business achievement. Therefore, this video ad is deemed appropriate for children under 9.",['English']
7zOZbmm80kM,irrelevant,appropriate,"The video shows beautiful landscapes and historical sites.  The audio transcription focuses on promoting tourism and does not contain any inappropriate content for children under 9 based on the provided definition. There is no violence, sexual content, discrimination, offensive language, or other elements that would be considered harmful to young viewers.",['Turkish']
f0h2FRK_HjE,inappropriate,inappropriate,"The audio transcription contains violent lyrics such as ""We'll take the people's lives by beating them up"" and ""People take progress by hitting and slapping.""  The repeated phrase ""Chitte maar maar ke tarakki lein de logi"" which translates to something like ""People take progress by hitting and slapping"" is particularly concerning.  The video's visuals, while somewhat obscured by the color grading, seem to show scenes that support the violent nature of the lyrics. This makes the video inappropriate for children under 9.","['Punjabi', 'English']"
hssveOP_8uo,inappropriate,inappropriate,"The video game depicted in the image grid involves combat and fantastical creatures, such as skeletons and a thunder roc, which could be considered scary for children under 9.  The audio transcription mentions ""Oh, my God"", which is also inappropriate for young children. Therefore, based on the visual and audio content, this video is inappropriate for children under 9.",['English']
UUxJlzEVicI,irrelevant,appropriate,"The video ad is appropriate for children under 9.  The content focuses on LinkedIn automation software, and there is no violence, sexual content, discrimination, offensive language, or other inappropriate elements present in the video or the audio transcription.  The visuals and tone are professional and business-oriented, not geared towards children in any way that would be considered inappropriate.",['English']
xbmDg5mnaps,inappropriate,inappropriate,"The audio transcription reveals themes of conflict, violence, betrayal, and political intrigue.  Phrases like ""everyone was fighting,"" ""They said to live,"" ""He is cheating,"" ""Are you a terrorist or a traitor?"" and the mention of someone ""looking for you"" suggest a story involving deception and potentially dangerous situations. While the visuals aren't fully clear, the combination of dialogue and the implied context paints a picture unsuitable for young children. The mention of death and violence makes this video inappropriate for children under 9.",['Tamil']
kaJQCcz_lus,irrelevant,appropriate,"The video shows a machine manufacturing process. There is no violence, sexual content, discrimination, offensive language, or other inappropriate content for children. The audio transcription is simple and polite. Therefore, the video is appropriate for children under 9.",['English']
DoaYEnxbOeE,inappropriate,inappropriate,"The audio transcription contains references to drug use (""only good weed is okay when you're alone""),  money and wealth in a potentially boastful way (""I just roll another grand"", ""Hundreds in my pockets""), and suggestive lyrics relating to women (""Baby girl, you put me in a trance"", ""You a baddie, I'm deserving of a ten"").  While the visual content alone may not be overtly inappropriate, the combination with the lyrics suggests themes that are unsuitable for children under 9. The lyrics are boastful and reference drug use, which are not age-appropriate themes for young children. The overall tone and subject matter are not suitable for a young audience.",['English']
ej_Hi9lHyfc,irrelevant,appropriate,"The video ad shows flowers and perfume bottles.  There is no violence, sexual content, discrimination, offensive language, or other inappropriate content for children under 9. The audio transcription is a description of the product.  Therefore, the video is appropriate for children under 9.",['English']
pF42nmrP6d4,inappropriate,inappropriate,"The video contains cartoonish violence (""BOOM BOOM BOOM""), and a cry for help (""Help!""), which might scare young children.  The combination of these elements, along with the seemingly frantic nature of the audio, makes it inappropriate for children under 9.",['English']
eCXqMHPlaoE,inappropriate,inappropriate,"The video contains a lot of dancing in a nightclub setting with people dressed in revealing clothing. The lyrics mention ""pain"" and ""crying"", which might be emotionally distressing for some children.  The repetitive nature of the audio transcription, especially the numerous instances of ""Hey"" and ""Dua,"" might be unsettling to young children. The overall atmosphere is not suitable for kids under 9. ","['Hindi', 'English']"
oWbhqm4zjP0,irrelevant,appropriate,"The video ad is about a robotics platform. The video shows a woman talking about the platform, and there are screenshots of the platform's interface. There is no violence, sexual content, or other inappropriate content for children.  The language used is professional and appropriate for all ages. Therefore, the video is appropriate for children under 9.",['en']
zpjtz3wCWnQ,inappropriate,inappropriate,"The video contains themes of violence, weapons, and death, making it inappropriate for children under 9.  The lyrics mention ""bullets"", ""hit him down"", ""death"", and ""shooting"", while the visuals depict dark settings and what appears to be gang-related imagery.  The overall tone and content are unsuitable for young audiences.","['Punjabi', 'English']"
g_UwapIcPPM,irrelevant,appropriate,"The video shows people working with tools and equipment. There is no violence, sexual content, or other inappropriate material present.  The audio transcription is also appropriate for children. Therefore, the video is appropriate for children under 9.",['English']
6rGDTLfjzrM,irrelevant,appropriate,"The video game shown in the image grid seems to be a driving/action game with nighttime settings. There is no violence, gore, or any other inappropriate content explicitly shown in the visuals or mentioned in the audio transcription. Therefore, the video is considered appropriate for children under 9.",['English']
5QiOO1bQc0k,irrelevant,appropriate,"The video shows a person making and drinking Nescafe.  There is no violence, sexual content, or other inappropriate material present. The audio transcription is also not inappropriate for children. Therefore, the video is appropriate for children under 9.",['English']
PQJ4NsUbMJg,irrelevant,appropriate,"The video appears to be an advertisement for industrial safety equipment.  The visuals show industrial machinery and workers in a safe environment. The audio transcription is very short and contains only the phrase ""Thank you"" repeated multiple times. There is no violence, sexual content, discrimination, offensive language, or other inappropriate elements present. Therefore, it is deemed appropriate for children under 9.",['English']
5yChx37K2rQ,child directed,appropriate,"The video ad is appropriate for children under 9. The video shows a family enjoying a drink, children playing, and animated sequences highlighting nutrients.  There is no violence, inappropriate language, or sexual content. The audio transcription is mostly about the product. While some text is in Malayalam, it appears to be product information rather than anything inappropriate.  Therefore, there is nothing objectionable or inappropriate for children.",['Malayalam']
GwVKlRVAZtA,irrelevant,appropriate,"The advertisement promotes software for fixing iPhone issues.  The visuals are screenshots of phone screens showing common technical problems.  The audio describes the software's functionality. There is no violence, sexual content, or other elements that would make it inappropriate for children under 9.",['English']
3iVNxOrrtLw,inappropriate,appropriate,"The provided image grid shows psychedelic and spiritual imagery; however, it does not contain any of the elements considered inappropriate for children under 9, such as violence, sexual content, or hate speech.  The audio transcription contains lyrics about empowerment and taking back power, which are not inherently inappropriate. While the overall aesthetic might be considered unusual or intense for very young children, it doesn't cross the threshold for being inappropriate in terms of content that is genuinely harmful or disturbing for children aged 9 and under.",['English']
INZobbVDEL0,irrelevant,appropriate,"The video ad is appropriate for children under 9.  The ad shows children's slippers and uses imagery and language that is not violent, sexual, or otherwise inappropriate for young children.  There is no suggestion of anything that could be considered harmful or upsetting to young children. The text simply describes slippers for kids, inspired by fun themes like unicorns and bears.",['English']
2Vp58rTvryg,irrelevant,appropriate,"The video discusses sustainable building practices and shows images of cityscapes, buildings, and technology.  There is no violence, sexual content, offensive language, or other inappropriate elements for children under 9 present in either the video or the transcript. The content is educational and focuses on environmental concerns. ",['English']
9qEbP0NpZiU,irrelevant,appropriate,"The video ad shows skateboarding and models wearing hoodies.  There is no violence, sexual content, or other inappropriate material for children under 9. The audio transcription simply describes the clothing items and the brand. Therefore, the video is appropriate for children under 9.",['English']
gJY0MyGDru8,inappropriate,inappropriate,"The audio transcription contains explicit language (""fucking"", ""fuck""), references drug use (""poppin' pills"", ""smoking herbs""), and expresses themes of heartbreak and despair.  The visual content, while not overtly explicit, appears to have a dark and somewhat disturbing aesthetic. The combination of explicit lyrics and the video's visual style makes it inappropriate for children under 9.",['English']
4Bfit_2yitg,irrelevant,inappropriate,"The audio transcription contains repeated phrases expressing intense love and happiness, which while not inherently inappropriate, could be perceived as excessive or unusual for children.  Additionally, the lines ""The people are dying, but I am still alive"" repeated twice, introduces a theme of death and suffering that is unsuitable for young children. The video's visual elements show a woman in what appears to be traditional clothing, performing expressive dance moves. While not explicitly violent or sexual, the overall combination of the song's lyrics and the visually intense performance may be too emotionally charged or disturbing for children under 9.","['Kurdish', 'English']"
MISqtaNt1vg,inappropriate,inappropriate,"The video contains elements that could be considered inappropriate for children under 9. While there is no explicit violence or sexual content, the lyrics of the song in the audio transcription mention themes of love, loss, and sorrow.  The imagery in some frames appears dark, melancholic, and potentially unsettling for young children. The overall mood and atmosphere of the video, combined with the lyrics, suggest a maturity level beyond that of a typical children's video.",['Chinese']
34u1sOLrgVo,child directed,appropriate,"The video is about learning math, and it uses cartoonish monsters as characters. While some might find the monster designs slightly unusual, there is no violence, inappropriate language, or other concerning elements.  The focus on educational content makes it suitable for children under 9. The challenges posed are age-appropriate for the target age group.",['English']
uTEU_etIEDo,irrelevant,appropriate,"The advertisement shows a family dealing with a child's upset stomach.  The audio mentions Eno, which is an antacid. There is no violence, sexual content, or other inappropriate material present in the video. Therefore, it is deemed appropriate for children under 9.",['Sinhala']
JfLuWKJbS7I,irrelevant,appropriate,"The video shows a family in a kitchen setting. There is no violence, sexual content, or any other inappropriate themes present. The audio transcription mentions waiting, which is not harmful to children. Therefore, the video is appropriate for children under 9.",['English']
uRJkOrnFVx4,irrelevant,appropriate,"The video is an advertisement for a Philips Airfryer XXL.  The visuals show the airfryer, some food preparation, and a smartphone app. There is no violence, sexual content, discrimination, offensive language, or other inappropriate content for children. The language used is Swedish. Therefore, the video is appropriate for children under 9.",['Swedish']
UtEoi-vI7s0,inappropriate,inappropriate,"The audio transcription contains violent lyrics, references to death, prison, and drug use, along with several instances of offensive language.  The visual content shows a man rapping in various urban settings. While there is no explicit violence in the video, the combination of the lyrics and the urban setting contributes to a mature, adult theme that is not suitable for children under 9.  The overall tone and themes of the video are inappropriate for young audiences.",['English']
g9_UzA4Tr4E,irrelevant,appropriate,"The video is appropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other inappropriate elements mentioned in the provided description. The video seems to depict everyday life scenes. The only text provided is a thank you message which is not inappropriate.  The audio contains a Swedish phrase that seems to be a positive message. The visual scenes appear relaxed and friendly.",['Swedish']
7JRAwn40q_0,inappropriate,inappropriate,"The lyrics contain offensive language, such as ""son of a bitch"" and other vulgar terms. The visuals show the artist making gestures that could be interpreted as obscene.  There is also a reference to alcohol (""tequila""). The overall tone and content is unsuitable for children under 9.",['Spanish']
S07Jw63zp-o,irrelevant,appropriate,"The video ad shows scenes of a person charging an electric car, putting money in a piggy bank, and relaxing at home. There is no violence, sexual content, or other inappropriate material present.  The audio transcription focuses on the convenience and suitability of the product. Therefore, it's considered appropriate for children under 9.",['Swedish']
2N4TGOoRpUQ,irrelevant,appropriate,"The video shows elderly people using the Uber app to get around. There is no violence, sexual content, or other inappropriate material present. The audio transcription is about the convenience of using the app. Therefore, the video is appropriate for children under 9.",['Swedish']
cJR25ndPunQ,irrelevant,appropriate,"The video shows a woman calmly speaking.  The audio is a simple message to make an important choice and listen to KRY. There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate content for children. The setting is a clean, modern waiting room. The overall tone and content are suitable for all ages.",['Swedish']
FCs7KnEXOno,irrelevant,appropriate,"The video ad is appropriate for children under 9.  While the product is for hair removal, which might seem mature, the video itself shows a woman in a calm, serene environment. There is no violence, sexual content, or anything that would be considered inappropriate for children. The focus is on the product's ease of use and lack of ammonia. The language is Swedish.",['Swedish']
Gwl3HdDkRdc,irrelevant,appropriate,The advertisement shows sunscreens and promotes a sale. There is no inappropriate content for children under 9 present in the ad.,['Swedish']
7G53XSJiPgs,irrelevant,appropriate,"The video is primarily an advertisement for a product.  While it has suspenseful elements (people on a train in a dark, green-lit setting) there is no violence, sexual content, discrimination, offensive language, or other elements that would make it inappropriate for children under 9, according to the provided definition.  The Swedish language used is not an issue as it's not offensive, and context is advertisement-related.",['Swedish']
ozb_fBPGe4g,irrelevant,appropriate,"The video ad promotes selling clothes online.  The visuals show a young woman showcasing clothing. There is no violence, sexual content, or other inappropriate elements for children under 9. The audio transcription focuses on selling clothes and earning extra money. Therefore, the video is deemed appropriate.",['English']
txzacC5VaiU,irrelevant,appropriate,"The video shows a person ordering gas for their grill via an app, the delivery process, and the gas being connected to the grill.  There is no violence, sexual content, offensive language, or any other elements that would make it inappropriate for children under 9. The audio is simply a thank you, which is innocuous. ",['Swedish']
CQ3gpfOh2ZM,irrelevant,appropriate,"The video ad shows a robot vacuum cleaner cleaning different types of messes.  The audio is a catchy jingle that mentions cleaning and the satisfying feeling of a clean home. There is no violence, inappropriate language, or sexual content. The overall tone is upbeat and positive. Therefore, this video ad is appropriate for children under 9.",['English']
s-hK8stBxo4,irrelevant,appropriate,"The video showcases a car driving on a road, without any inappropriate content. It doesn't depict violence, sexual content, discrimination, offensive language, or other elements that may be harmful to children. Therefore, the video is considered appropriate for children under 9.",[]
srGImw62OkA,child directed,appropriate,"The video ad is appropriate for children under 9.  The visuals show cartoon characters in a pool, engaging in playful activities. The audio transcription is enthusiastic and promotes the video, but it does not contain any violent, sexual, or discriminatory content. There is no offensive language, self-harm, death, or other inappropriate themes. The content is lighthearted and suitable for young viewers.",['English']
iHWKZJDJGSs,irrelevant,appropriate,"The YouTube Music Premium advertisement showcases the app's features through visuals and audio.  The content is non-violent, doesn't contain any sexual or discriminatory content, and doesn't use offensive language. The song playing in the background is fairly innocuous. Therefore, it is deemed appropriate for children under 9.",['English']
nfDnP5Jnr-k,irrelevant,appropriate,"The video ad is appropriate for children under 9.  The audio transcription is a straightforward description of a software suite. There is no mention of any inappropriate content such as violence, sexual content, discrimination, offensive language, or other elements listed in the provided definition.  The visuals are abstract animations; there's nothing inherently inappropriate in the colorful, geometric shapes shown.",['English']
0_IjFP4b2fQ,irrelevant,appropriate,"The advertisement promotes a credit card and does not contain any inappropriate content for children under 9.  The visuals show a credit card and a house; the audio describes a statement credit offer. There is no violence, sexual content, discrimination, offensive language, or other inappropriate elements present.",['English']
4wqVpPw7yIg,child directed,appropriate,"The video is an advertisement for Play-Doh, which is a children's toy. The visuals show children playing with the toy and the audio transcription contains the tagline of the toy and its description. There is nothing in the video that would be considered inappropriate for children under 9 based on the provided definition. Therefore, the video is labeled as ""appropriate"".",['English']
6Bd3dQ6gbS4,child directed,appropriate,"The provided video appears to be a trailer for Disney's The Little Mermaid.  While the trailer shows some underwater scenes that might be slightly suspenseful for very young children, there is no violence, inappropriate language, or other content that would typically be considered unsuitable for children under nine according to the provided definition. The audio transcription includes dialogue that alludes to a rescue scene and a secret, but this is presented in a fairytale context without explicit detail. Therefore, it's deemed appropriate.",['English']
tVfeWGpIzfg,child directed,appropriate,"The advertisement for Knott's Berry Farm shows various aspects of the park, including rides, a water park, and themed areas.  There is no violence, sexual content, discrimination, offensive language, or other elements that would be considered inappropriate for children under 9. The overall tone is lighthearted and family-friendly, focusing on fun and entertainment.  Therefore, it is considered appropriate for children.",['English']
bCrPil7lzuU,child directed,appropriate,"The video seems to be a musical animation with some surreal elements. There is no violence, sexual content, or any other inappropriate content mentioned in the provided definition. The audio transcription ""I Nice real nice Thank you"" is polite and positive. Therefore, the video is considered appropriate for children under 9.",['English']
18WNqrCJN98,child directed,appropriate,"The video shows a cartoon character getting a facial. There is no violence, inappropriate language, or other content that would be considered inappropriate for children under 9. The audio transcription is simply ""Thank you for watching!"" which is innocuous. Therefore, the video is appropriate for children under 9.",['English']
JbwKDvZh50I,irrelevant,appropriate,"The advertisement shows a car and mentions lease details.  There is no violence, sexual content, or other elements that would make it inappropriate for children under 9. The language used is simple and straightforward.",['English']
njS2rTp66UI,irrelevant,appropriate,"The video ad, based on the provided transcription and image frames, is appropriate for children under 9.  The visuals depict technological advancements and infrastructure, a business woman in a car, and a farmer using technology, none of which contain inappropriate content according to the provided definition. The audio transcription is focused on business and technology, which does not suggest any inappropriate themes for children.",['English']
crqOIpAsgJU,irrelevant,appropriate,"The video ad shows animals and their owners in various heartwarming settings, with no violent or inappropriate content. The audio describes the benefits of pet nutrition, which is a suitable topic for all ages. Therefore, the video is deemed appropriate for children under 9.",['English']
XyiCg77MJ6w,irrelevant,appropriate,"The video shows scenes of people in an airport and on a plane.  There is no violence, sexual content, or other inappropriate material present. The audio transcription contains somewhat philosophical statements and does not contain offensive language or themes inappropriate for children. Therefore, it is considered appropriate for children under 9.",['English']
VTKdLMGOZSE,irrelevant,appropriate,"The video shows a man giving a business lecture. There is no violence, sexual content, or anything else that would be inappropriate for children. The language used is also appropriate for all ages. Therefore, the video is appropriate for children under 9.",['English']
oTBusBzQGEY,irrelevant,appropriate,"The video shows several people talking about their mothers and expressing appreciation for them.  There is no violence, sexual content, offensive language, or other inappropriate material present in either the audio or visual aspects of the video. The audio transcription expresses positive emotions and sentiments regarding motherhood. Therefore, the video is appropriate for children under 9.",['en']
38lATPmzHaU,irrelevant,appropriate,"The video shows scenes of everyday life in different settings (city, fishing boat, horse stable, bank).  There is no violence, inappropriate language, sexual content, or any other elements that would typically be considered unsuitable for children under 9. The audio transcription simply states that PNC Bank is present in many communities, suggesting a sense of community involvement. Therefore, the video is appropriate for children.",['English']
nBThwNMh3o0,child directed,appropriate,"The provided video and transcript of Peppa Pig are appropriate for children under 9.  The content is focused on garden activities, a family holiday, and a flying vet helping animals. There is no violence, sexual content, discrimination, offensive language, or other inappropriate elements present. The humor is light and suitable for young children.",['English']
kyCYyH9uh7E,irrelevant,appropriate,"The video ad is appropriate for children under 9.  There is no violence, inappropriate language, or sexually suggestive content. The ad promotes buying a home, a topic that is not inherently inappropriate for children. While children may not fully grasp the financial concepts involved, the ad itself is not harmful or objectionable.",['English']
