Video Id,Primary Label,Predicted Label,Response,Languages
E9z6IhFAGAk,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content contains themes like stealing, injury, and mock surgery, which may not be appropriate for children. The dialogue and humor appear to be aimed at a broader audience, and not specifically designed for children. Thus, it does not meet the child-directed criteria."",""languages"":[""en""]}",['en']
pcOj9k787b0,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a serious political discussion on the MSNBC network. It discusses political figures, policies, and potential threats to national freedom, which is not suitable for children. The themes are complex and not intended for a child audience."",""languages"":[""English""]}",['English']
jTCwU5CDeLE,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is focused on Thanksgiving and Christmas hacks for holiday hosting, which includes organization and preparation tips for adults. It does not include any cartoonish or playful elements typically appealing to children and uses advanced vocabulary and concepts directed at adults, like maximizing fridge space and table setting."",""languages"":[""en""]}",['en']
XvM49ayRHa8,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content appears to be a guide for a video game with advanced gameplay instructions, involving puzzles, stealth, and combat. It includes mature themes such as hacking, enemies, and safes, not suitable for children."",""languages"":[""en""]}",['en']
dK2uKyBgdEc,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content deals with mature and sensitive topics such as crime, journalism ethics, and legal issues, which are not suitable for children. It also lacks features that are commonly enjoyed by or designed for children."",""languages"":[""English""]}",['English']
oHIRJmi0Gw8,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is focused on an NBA basketball game and analysis, which is not specifically designed or directed towards a child audience. It involves sports commentary and technical discussions that may not appeal to or be easily understood by children. It does not contain cartoonish visuals, simplified narratives, or other elements aimed at children."",""languages"":[""English""]}",['English']
k5fuSGBfOUg,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is related to updates and events in a video game, likely aimed at a more mature audience familiar with gaming. It does not feature simple gameplay, educational elements for kids, or child-friendly visuals. The language used is also more complex, indicating it's not specifically aimed at children."",""languages"":[""English""]}",['English']
sv-kUILhAfo,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a sports analysis and highlights show, focusing on an NBA game. It involves complex dialogue about basketball strategies and player performances, which is not designed for children or featuring child-appealing elements like colorful animation or whimsical themes."",""languages"":[""English""]}",['English']
SgtoGsnr-K0,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is focused on a professional rugby match, which typically involves complex strategies, mature themes of competition, and potentially physical contact that aren't specifically designed for a children's audience. It lacks child-appealing elements like cartoonish visuals or playful themes."",""languages"":[""English""]}",['English']
oKylKtfLMmM,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a detailed guide for an Easter egg in a game called 'Black Ops 6,' which appears to be a first-person shooter game. It involves completing complex steps and using weapons, including shooting figures, which are not appropriate for children. The video also includes themes that may be considered dark, involving weapons and violent gameplay, which does not align with child-directed content criteria. Furthermore, the language and instructions are not simplified for young children and do not feature elements appealing or suitable for them."",""languages"":[""English""]}",['English']
J1UwRLgJS3A,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video focuses on the game 'Need for Speed Unbound' which is not specifically designed for children. It discusses game updates, costs, and features that appeal to a more general audience, not tailored specifically to children."",""languages"":[""en""]}",['en']
HNqhoeytA0I,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a documentary-style video targeting mature audiences interested in space exploration and science. It uses complex dialogue and advanced vocabulary inappropriate for children. It does not contain child-appealing elements or themes specifically designed for children."",""languages"":[""English""]}",['English']
P-w72ZOIH6M,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses geopolitical issues involving military deployments and security concerns, which are not suitable or intended for children. It involves complex language, mature themes, and a context not appropriate for a young audience."",""languages"":[""English""]}",['English']
S8H_9EoomyI,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses historical facts and stories about companies, products, and cults, which include mature themes and complex narratives unsuitable for children. It does not feature child-friendly or appealing elements like animation or simplistic storytelling."",""languages"":[""en""]}",['en']
QKelyF6VDIM,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is about veterinary health, specifically focusing on tracheal collapse in dogs, which is not a child-focused topic. It involves medical explanations and is aimed at pet owners interested in natural remedies for dogs, not children."",""languages"":[""English""]}",['English']
Vpy8Jzlkk3g,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses serious topics such as military involvement, international relations, and a natural disaster, which are not suitable or intended for children. It lacks elements like colorful visuals, playful themes, or simplified narratives typically appealing to a child audience."",""languages"":[""English""]}",['English']
thZzcK5tgyM,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves a sports discussion about soccer matches and stadiums, which is more suitable for a general or adult audience interested in sports. It lacks child-directed criteria like animated visuals, playful themes, or simplified storytelling."",""languages"":[""English""]}",['English']
Ds5Ntjn3gGA,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses political events, controversies, and involves mature themes such as comparisons to historical figures and political criticism. It features complex dialogue and topics not suitable for children."",""languages"":[""English""]}",['English']
l46MPAhi5wk,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video discusses complex themes related to Star Trek universe maps, galaxy exploration, and interstellar politics, which are more suited to an older audience. It lacks child-friendly visuals or themes."",""languages"":[""English""]}",['English']
c3FFdZaPfeM,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video discusses complex topics related to the financial aspects of 'Magic the Gathering,' such as market dynamics, resale, and comparisons to the stock market. It does not contain child-directed educational material, simplified gameplay explanations, or any child-appealing elements like whimsical themes or cartoonish visuals intended for children. The language and themes are more suited for an older audience interested in economic aspects rather than children."",""languages"":[""English""]}",['English']
ZvZTbuxjloc,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content in the video is not specifically designed for children nor does it contain child-appealing elements. The focus is on reviews and reactions to adult gaming, and the tone and humor are more suitable for older audiences. Additionally, themes of frustration and critique suggest it is intended for mature viewers."",""languages"":[""en""]}",['en']
5i3Y14TNqCI,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video content and transcription focus on trade, logistics, and economic relations between Mexico, China, and the United States. The themes and discussions are complex, involving trade statistics and geopolitical elements, which are not suitable for a child audience. There are no child-appealing elements such as cartoons, simple language, or playful themes."",""languages"":[""English""]}",['English']
Ou15sXGWrBQ,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a political discussion and analysis, which does not align with the criteria for being child-directed. It involves complex political topics and advanced vocabulary that are inappropriate for young children."",""languages"":[""en""]}",['en']
LzkRxJ7KL14,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content features dark and mature themes, including ghost stories, and visual depictions of unsettling events such as digging graves and interaction with a corpse, even though it is humorous. These themes are not appropriate for children. The language in the transcription includes mature dialogues."",""languages"":[""English""]}",['English']
GD8RUoOalBU,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video content is focused on detailed, technical instructions for making coffee drinks, which includes discussions about espresso strength and preparation techniques. This type of content is not typically aimed at children, and does not contain elements commonly enjoyed by children such as cartoonish visuals, playful themes, or simple narratives."",""languages"":[""English""]}",['English']
UuXmB42bxJQ,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video content and audio transcription indicate a focus on a competitive sports game featuring mature themes such as interceptions and strategic gameplay, which are not specifically designed for children. There are no child-appealing features such as cartoonish graphics or playful themes present. The content is directed towards sports enthusiasts and not specifically aimed at a young audience."",""languages"":[""en""]}",['en']
HCurhJFehuw,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a political commentary discussing international relations, economic implications, and political figures, which are complex topics not designed for children. It lacks child-appealing elements such as cartoonish visuals or simple narratives suitable for a young audience. Instead, it includes mature themes not appropriate for children."",""languages"":[""English""]}",['English']
Q0LdY-6J-_0,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses the intricacies of learning programming languages like C++, which is not suitable for children due to its complex subject matter and vocabulary. The video is targeted at an adult audience interested in programming, featuring advanced concepts and terminology inappropriate for children."",""languages"":[""English""]}",['English']
PofMFlw8MJI,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a live performance featuring a band playing music. The song lyrics do not indicate child-directed themes or elements, and there is no indication of animated or cartoonish visuals or narratives that appeal specifically to children. The complexity of the lyrics and the setting of the concert suggest the intended audience is not primarily children."",""languages"":[""en""]}",['en']
mAHbXWsLRio,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content appears to be a musical performance with lyrics discussing adult themes like emotions and relationships, which are not specifically crafted for children. The language used is not simplified for children, and there is no indication of child-appealing elements such as cartoonish visuals or playful themes. It's suitable for all ages but not specifically directed at children."",""languages"":[""English""]}",['English']
zYNWqTytzE4,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content contains political commentary and discussions about adult topics such as elections, political figures, and demographic analysis, which are not appropriate or appealing to children."",""languages"":[""English""]}",['English']
dF965ll2J0c,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is focused on a gentle stretching routine, featuring a person demonstrating various stretches. The language used and exercises described are suitable for general audiences, not specifically children. The imagery and activities do not include child-appealing elements such as animations, whimsical themes, or simplified content designed explicitly for children. The instruction style is more suited for adults or older audiences interested in physical fitness and flexibility."",""languages"":[""English""]}",['English']
U8NoBk5wuLM,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is focused on political news and analysis, discussing topics like presidential elections, political debates, and candidate performance. It does not contain elements typically appealing to children, such as colorful animations, simplified language, or themes designed for a young audience."",""languages"":[""English""]}",['English']
rsBViJborWE,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content does not include child-appealing visuals or themes. The imagery involves serious, historical scenes and adult topics. The audio discusses complex political issues inappropriate for children."",""languages"":[""English""]}",['English']
9yjRbGgpaXE,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a political discussion targeted at adults, containing complex dialogue and topics unsuitable for children."",""languages"":[""English""]}",['English']
tRR4I2EkXlc,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves a news discussion about military actions, political statements, and complex geopolitical issues, which are not suitable for children. It lacks child-friendly elements or design."",""languages"":[""English""]}",['English']
rLdQxxdkbbo,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a cooking video focused on making 'Black Magic Chocolate Chip Cookies.' It includes humor and commentary suitable for an adult audience, with themes like 'demonic twist' and 'magical healing powers' which may not be appropriate for children. The recipe is not simplified specifically for kids."",""languages"":[""English""]}",['English']
UOu943VhPUM,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content focuses on political discussions and electoral processes, which involve complex dialogue and themes not suitable or intended for children. It lacks child-friendly visuals or narratives and does not feature educational content aimed at a young audience."",""languages"":[""English""]}",['English']
zUbbZBvJYj4,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves complex themes, discussions on movie plotlines and prequels, and references to franchise strategies that are not simplified or directed towards children. It uses advanced vocabulary more appropriate for older audiences and does not focus on child-directed entertainment elements."",""languages"":[""English""]}",['English']
OP-00EwLdiU,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a live musical performance with religious themes, language, and a large adult audience, suggested by the worship context and advanced vocabulary. It does not contain elements specifically designed for children or features that are particularly appealing to them such as cartoonish visuals or simple narratives."",""languages"":[""English""]}",['English']
JOWoB39H3c8,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves military actions, threats, and political statements, which are not suitable for a child audience. It contains mature themes about international conflict and defense strategies."",""languages"":[""English""]}",['English']
I4HdpWC663k,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is focused on advanced agricultural techniques for growing citrus trees, which is not specifically designed or simplified for children. It lacks child-appealing elements like cartoonish visuals or playful themes. The language is technical and informative, intended for an adult audience interested in gardening."",""languages"":[""en""]}",['en']
oaajslA03Qs,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses issues related to winter fuel payments and socio-political topics, which are not intended for or appealing to children. It uses complex language and adult themes, making it unsuitable for children."",""languages"":[""English""]}",['English']
rBWhaZj0ef4,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content explores themes of adult relationships, breakups, and family dynamics, which are not suitable for children. It discusses marriage, divorce, and adult dating, which are complex topics beyond a child-friendly narrative. There is no indication of elements specifically designed for children or that commonly appeal to them."",""languages"":[""English""]}",['English']
l_sNvO_cLzI,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content deals with mature topics such as terrorism, military operations, and international conflicts, which are not suitable for children. It includes complex dialogue and themes that are inappropriate for a young audience."",""languages"":[""English""]}",['English']
DfwA3qMzsfo,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is about SpaceX and a specific booster, focusing on technical details not appealing to children. It doesn't have child-appealing visuals or themes. The language used is complex and aimed at a more mature audience interested in space and engineering topics."",""languages"":[""en""]}",['en']
IDTMXwZgw1Q,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video contains football highlights featuring professional matches and commentary. The content is not explicitly designed for children nor does it have child-appealing elements like cartoonish visuals or playful themes; it focuses on sports which, while not inappropriate for children, is not specifically targeted towards them."",""languages"":[""English""]}",['English']
p6JMqh4u8bM,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is an instructional cooking video, focusing on making a soup. It includes steps and ingredients that are not simplified for children, and the style of presentation is more suited to an adult audience interested in cooking. There are no cartoonish visuals or themes appealing specifically to children."",""languages"":[""en""]}",['en']
KBDrJcyloow,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video features themes and visuals related to dark, violent, and gritty elements from the Blade movie series. These elements are not suitable for children and do not meet the criteria for child-directed content."",""languages"":[""en""]}",['en']
qjVz3edsZAQ,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a news report focusing on adult themes such as international travel issues, vaccination policies, and professional sports controversies, which are not designed for children nor contain elements appealing to them."",""languages"":[""English""]}",['English']
Icw3CfYVMmY,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video is primarily a sports coverage and discussion about a Major League Baseball game, which includes historical references and player interviews. It doesn't consist of elements that are explicitly child-directed, such as cartoonish visuals or simplified themes suitable for children. The language used is typical of sports journalism, not aimed at children."",""languages"":[""English""]}",['English']
fQqmXyXLHSg,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses voter registration fraud, a topic not suitable for children. It involves complex dialogue and adult themes related to political and legal matters."",""languages"":[""English""]}",['English']
V8CXjsyqQpI,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content focuses on NBA players, statistics, and fantasy sports gaming, which are primarily intended for older audiences. It includes detailed sports analysis, promotional content for NBA fantasy games, and complex language that doesn't align with child-directed themes or simplicity. There is no indication of features commonly enjoyed by children, such as cartoonish visuals or playful themes."",""languages"":[""en""]}",['en']
aJkTiTKhoB8,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a comedy show that discusses adult topics such as elections and includes humor related to current events and public figures. It does not feature cartoonish visuals, light-hearted themes, or other elements specifically appealing to children."",""languages"":[""English""]}",['English']
lXzEs0IfXmw,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content and audio transcription focus on technical details related to space exploration, construction at SpaceX facilities, and camera techniques. It includes complex language and concepts not suitable for children, with no elements explicitly designed for a child audience or featuring child-appealing elements like cartoonish visuals or playful themes."",""languages"":[""en""]}",['en']
eWXOTZPdcok,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content focuses on detailed technical analysis and discussions of Formula One racing. It uses complex dialogue and advanced vocabulary, making it more suitable for an older audience with an interest in motorsports. There are no child-appealing elements such as colorful animations or simple narratives typical of child-directed content."",""languages"":[""en""]}",['en']
cUiA1mzXs9Y,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a stand-up comedy routine which includes mature language, adult humor, and references to complex topics. It does not meet the criteria for being child-directed."",""languages"":[""English""]}",['English']
lzqRBx8H8t4,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video content involves heavy technical language and themes around rocket launches and engineering, which are more suitable for adults or older audiences interested in space and technology. It does not contain child-appealing elements like colorful animations or simple storytelling."",""languages"":[""en""]}",['en']
xOgzu494ykg,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is about a sting operation involving an alleged child predator, which is not suitable for children due to mature themes related to crime and investigations."",""languages"":[""en""]}",['en']
R8XyjdWOwF4,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is centered around a video game with themes of shooting, zombies, and violence, which is not suitable for children. It contains mature themes such as weapon building and combat strategies not intended for a young audience."",""languages"":[""en""]}",['en']
KXq887jvlp4,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video is a college football game which involves complex gameplay, strategic commentary, and adult-oriented themes. It is not specifically designed for children nor does it feature child-appealing elements as described in the criteria. The content focuses on sports strategy and player performance, lacking whimsical or playful themes typical of child-directed content."",""languages"":[""English""]}",['English']
Zpkg3nh5tj8,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses complex political issues and accusations involving Israel and Al Jazeera in the context of war in Gaza. It contains mature themes such as terrorism, military actions, and international conflict, which are not suitable for children."",""languages"":[""English""]}",['English']
2-xCEz6bEaY,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses a murder case, legal proceedings, and involves mature themes unsuitable for children. The language used is also complex and involves advanced vocabulary related to legal processes."",""languages"":[""English""]}",['English']
OITnzp8ZIrI,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a political commentary and discussion about economic policies affecting pensioners in the UK. It contains adult themes, complex dialogue, and subjects inappropriate for children. There are no child-friendly visuals or themes present."",""languages"":[""English""]}",['English']
tI9dwinLua0,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves a complex video game Easter egg guide with gameplay focused on activating generators, solving puzzles, and combat with zombies. The language used involves advanced vocabulary and game-specific terminology not suitable for children. It lacks child-appealing elements like playful themes or cartoonish visuals."",""languages"":[""English""]}",['English']
pXySTLdiZWE,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves political discussion and analysis, focusing on adult themes such as democracy, political processes, and critiques of political figures. It does not contain any elements designed or appealing to children."",""languages"":[""en""]}",['en']
_dqLdMDe_DU,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a news segment discussing military actions and geopolitical issues, which involve complex and mature themes unsuitable for children. It lacks elements appealing to children such as animation or playful themes."",""languages"":[""English""]}",['English']
l4gFFKXmYH4,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content focuses on the life and community impact of a player in World of Warcraft, which is not explicitly intended for children. It involves themes of community, adversity, and personal stories that may not be appealing or suitable for young children. The video is more about social impact and maturity, lacking child-directed elements such as cartoonish visuals or simple, playful themes."",""languages"":[""English""]}",['English']
V9JH0sd-eoU,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses complex political and military topics such as weapon deliveries and foreign policy, which are not suitable for children. It does not contain elements designed to appeal to children, such as colorful visuals or playful themes."",""languages"":[""English""]}",['English']
WeB4w-oNrGo,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves modifying a Chucky doll to make it scarier, which includes adding scars, stitches, and fake blood. This involves potentially frightening themes that are not appropriate for children. Additionally, there's emphasis on horror and 'scariness,' which is not suitable for young audiences."",""languages"":[""en""]}",['en']
a4wyXPUAEc8,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a discussion of political and economic topics using complex dialogue, targeting an adult audience. It does not feature child-friendly themes or visuals."",""languages"":[""English""]}",['English']
7IGKCkcsuew,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a news report discussing the aftermath of a natural disaster, focusing on the damage and recovery efforts. It contains mature themes, such as destruction, displacement of people, and the search for missing individuals, which are not suitable for children."",""languages"":[""en""]}",['en']
mXICu3oROMQ,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves complex dialogue, mature themes, and vocabulary not suitable for children. It appears to be a drama with medical discussions and adult interactions, lacking elements that are designed to appeal specifically to children or considered family-friendly entertainment."",""languages"":[""English""]}",['English']
tJIVGrLoYfA,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is an in-depth discussion of Marvel Cinematic Universe theories, which includes advanced vocabulary and complex themes related to multiverses and intellectual property rights. It is not designed for children or typically appealing to them in terms of themes and presentation, and the language used is more suitable for a mature audience."",""languages"":[""English""]}",['English']
99_TWz5rtX4,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a sports commentary on an MLS soccer game, featuring advanced dialogue about the game's strategy and players. It includes real-life imagery and discussions that lack child-friendly themes or visual elements. There are no animated visuals, simplified gameplay, or child-targeted storytelling."",""languages"":[""English""]}",['English']
58BHUsD24vs,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video discusses concepts from a book aimed at improving focus and personal productivity, which is likely aimed at an adult audience. The language and subject matter, including psychological theories and self-help techniques, are complex and not typically designed for children or child-friendly content."",""languages"":[""English""]}",['English']
U2Z-7o69unc,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content features a sports event, specifically a soccer match between England and Germany. It involves competitive gameplay, commentary, and details of the match. There are no elements specifically designed for or appealing to children exclusively, such as cartoon graphics or simplified narratives."",""languages"":[""en""]}",['en']
UophKAd3qcQ,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video and audio transcription indicate it's a tennis match with commentary focused on players and gameplay. The content does not have any child-appealing elements or themes specifically designed for children as outlined in the criteria."",""languages"":[""English""]}",['English']
FWLO4ovfOwY,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is focused on providing information about starting pet care services such as pet hotels and dog walking. The themes and language are oriented towards adults looking for business opportunities, not children. Although it features cute animal visuals, this does not qualify it as child-directed given the subject matter."",""languages"":[""English""]}",['English']
EjJezkTDI6w,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content revolves around assembling a structure using heavy equipment and tools, which is not child-friendly. The dialogue includes adult language, and there are no child-appealing elements like cartoonish graphics or simplified instructions suitable for children. The visual style does not resemble anything specifically appealing to children, such as colorful animations or playful themes."",""languages"":[""English""]}",['English']
UKD9bDmLqZQ,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses NBA trades, player statistics, and team dynamics, which are complex topics and not child-directed. It does not feature child-appealing visuals, themes, or language suitable for children."",""languages"":[""en""]}",['en']
VS_miLF_WMo,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discusses legal and political themes, referencing court cases, judges, and political strategies. It includes advanced vocabulary and complex dialogue inappropriate for children. Additionally, there is a focus on adult themes like legal proceedings and political maneuvers, which do not appeal to children. The visuals are not cartoonish or animated."",""languages"":[""en""]}",['en']
A3JGXlPIrk8,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The video discusses political unrest and violence in Mozambique, which are mature themes not suitable for children. It lacks child-friendly elements such as cartoonish visuals or light-hearted content, and the language is complex and serious, intended for an adult audience."",""languages"":[""English""]}",['English']
tlq-oxdcbGc,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content of the video appears to deal with themes of mental health and self-reflection, which are not typically aimed at a child audience. The language used in the transcription suggests a level of complexity and emotional depth that would be more appropriate for a mature audience. The visuals, while colorful and artistic, are part of a performance setting that doesn't specifically appeal to children in the manner outlined by the child-directed criteria."",""languages"":[""English"",""Filipino""]}","['English', 'Filipino']"
UftOZyGaGws,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a political discussion about a town hall meeting, featuring complex dialogue and topics such as tax plans, political strategies, and election commentary, which are not suitable or intended for children."",""languages"":[""en""]}",['en']
d8Pcsj9UVgA,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content deals with complex political and historical themes related to North Korea, including discussions of militarization, ideology, and international relations. It uses advanced vocabulary and concepts inappropriate for children."",""languages"":[""en""]}",['en']
W9kToPeNpEk,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves discussion of political themes and values which are complex and aimed at an adult audience. It does not include child-friendly visuals or topics designed for children."",""languages"":[""English""]}",['English']
wCdEJMWlfuY,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is a workout video designed for women over 50, not specifically intended for children. The language and exercises are targeted at a mature audience, and it lacks the whimsical or playful elements that would make it appealing or suitable for children."",""languages"":[""English""]}",['English']
R9dYly5blHE,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content discussed in the audio transcript involves a political discussion and commentary featuring adult figures such as former President Donald Trump and Senator J.D. Vance. The video focuses on political themes and humor associated with adult audiences, without any cartoonish visuals or child-friendly elements. There are no indications of simplified language or playful themes aimed at children."",""languages"":[""English""]}",['English']
yOLsKHJSXyQ,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content reviewed is a review and gameplay discussion of 'Call of Duty Black Ops 6', which is a first-person shooter game featuring mature themes, including spy thrillers, combat scenarios, and violence. It involves elements that are not suitable for children, such as intense action, strategic gameplay, and potentially mature storylines, making it more appropriate for a mature audience."",""languages"":[""English""]}",['English']
cWkPUZrbrgI,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content is an interview discussing the movie 'Venom,' which is not designed specifically for children. It contains more mature themes and language aimed at an older audience. Additionally, the conversation and humor reflect a complexity in the dialogue that is not suited for children."",""languages"":[""English""]}",['English']
LXmEigiPcEg,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content focuses on a legal discussion related to Elon Musk and election laws, which is not intended for a child audience. It contains complex dialogue and themes inappropriate for children."",""languages"":[""en""]}",['en']
UrTAORWmnwE,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves an intense cooking competition with adult contestants, featuring complex language, mature themes, and mild profanity, which are not suitable for children."",""languages"":[""English""]}",['English']
ZBW7WR8VEwA,Not Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content involves legal explanations and discussions on topics like arrests, court proceedings, and the Terrorism Act, which are not suitable for a child audience. The language and subject matter are complex and intended for an adult audience."",""languages"":[""en""]}",['en']
SJjZXrUWKGo,Child Directed,Not Child Directed,"{""label"":""Not Child Directed"",""justification"":""The content, while animated and featuring anthropomorphic animals, includes themes of crime and heist activities. It contains dialogue that might be complex for children and adult-oriented humor, making it more suitable for an older audience. The references to being relatable to a 'Tarantino movie' also suggest themes not typically aligned with child-directed content."",""languages"":[""en""]}",['en']
