,Video Id,Primary Label,Predicted Label,Response,Languages
729,EQbT2Usi2iY,irrelevant,appropriate,The video shows a young woman searching for information about buying new equipment online. There is no inappropriate content in the video. The language spoken is Swedish.,['Swedish']
730,Ril7ROmazvQ,irrelevant,appropriate,"The video shows a woman making and selling balloons. There is no violence, sexual content, or other inappropriate material present. The language spoken is Spanish.",['Spanish']
731,5KJMNlLgBWc,irrelevant,appropriate,"The video is an advertisement for LG OLED evo televisions.  It shows the technology, its features, and its history. There is no violence, sexual content, or other inappropriate material present. The audio is background music and a voiceover describing the product in Spanish. Therefore, the video is appropriate for children.",['Spanish']
732,zPgJ69hknnQ,irrelevant,appropriate,"The video is an advertisement for a project management app called Whiteboards by Appfire.  It shows screen recordings of the app's interface and explains its features. There is no violence, sexual content, or other inappropriate material. The audio is mostly background music and voiceover narration explaining the app's features. Therefore, the video is appropriate for all ages.",[]
733,bCrPil7lzuU,child directed,appropriate,"The video is appropriate for children. It contains cartoonish and whimsical elements, such as a boy who can make slime appear and disappear, and puppet shows with dancing figures. There is no violence, sexual content, or other inappropriate material present. The audio includes some playful sounds and music, but no explicit language or disturbing noises. The language spoken is primarily English, with some Korean words or phrases possibly included.","['English', 'Korean']"
734,XyiCg77MJ6w,irrelevant,appropriate,"The video is appropriate for children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, or inappropriate clothing. The video shows diverse people of different ages, genders, and ethnicities, which promotes inclusivity. The song is upbeat and positive, and the overall tone of the video is lighthearted and fun. Therefore, the video is suitable for children of all ages.",['English']
735,LaQSSiDE2uo,irrelevant,appropriate,"The video shows a man working in an office. He is trying to send a large file via email, but it is too big. He then uses Adobe Acrobat to share the file. The video is not violent, sexual, or discriminatory. It does not contain any profane language. Therefore, the video is appropriate for children.",['English']
736,gc9-4oq1idA,child directed,appropriate,"The video is a trailer for the upcoming Pixar movie Elemental. While there are some scenes that might be slightly scary for very young children (such as the scene where the water character is squished by a pipe), the overall tone of the trailer is lighthearted and comedic. There is no violence, sexual content, or other inappropriate material present. Therefore, the video is considered appropriate.",['English']
737,EVQZJ8sHBK4,irrelevant,appropriate,"The video shows a group of friends making pasta and enjoying a meal together. There is no violence, self-harm, horror, sexual content, discrimination, profane language, or other inappropriate content. The only potentially questionable element is the presence of Coca-Cola, which could be considered promoting unhealthy habits, but this is not enough to classify the video as inappropriate.  The language used includes Hindi and English.","['Hindi', 'English']"
738,h1E66HcEh5Y,irrelevant,appropriate,"The video shows a family during Ramadan. A young boy tells his mother that he will fast for the whole day. The mother is happy and proud of her son. The video then shows the family preparing food and eating together. The video also shows the mother giving her son Tang, a drink that is fortified with vitamins. The video is not inappropriate for children. It promotes family values and healthy eating habits.",['Urdu']
739,Wj0M6Pm_K1w,irrelevant,appropriate,"The video is appropriate for children. It shows a woman expressing her love for her mother on Mother's Day. There is no violence, sexual content, or other inappropriate material present. The language used is Urdu and English.","['Urdu', 'English']"
740,RbuYchAUtWQ,irrelevant,appropriate,"The video is an advertisement for Envato Elements, a website offering stock videos, music, and other assets for video creators.  The content is upbeat and focuses on the ease of use and affordability of the platform. There is no violence, sexual content, or other inappropriate material present. The presenter speaks in a clear and friendly manner, and the visuals are bright and engaging. Therefore, the video is appropriate for all audiences.",['English']
741,ZIlihJvmhVk,irrelevant,appropriate,"The video is an advertisement for Conholdate APIs.  It shows a person working on a computer, various file format icons, and the Conholdate logo. There is no violent, graphic, sexual, or discriminatory content. The audio is a voiceover describing the product's capabilities. Therefore, the video is appropriate for children.",['English']
742,z-SJEwyKRo0,irrelevant,appropriate,"The video shows a couple looking to change the tiling in their living room. They use a phone app to order new tiles online. The video is not violent, sexual, or discriminatory. It does not contain any profane language. The video is appropriate for children.",['French']
743,6_-rTRfH2FA,irrelevant,appropriate,The video is about software and programming.  There is no inappropriate content. The audio is background music.,['English']
744,PNLjw8ZS6IU,child directed,appropriate,"The video shows children playing with Barbie dolls in various settings.  There is no violence, sexual content, or other inappropriate material present. The audio is a voiceover in French, which is calm and reassuring. Therefore, the video is appropriate for children.",['French']
745,7bM14r3eP_0,irrelevant,appropriate,"The video shows a tree planting initiative by Ecosia, a search engine that plants trees. It features firefighters and children participating in the planting. There is no violence, sexual content, or other inappropriate material present. The language used is French.",['French']
746,vKp2YdhnOFM,irrelevant,appropriate,"The video is appropriate for children. There is no violence, self-harm, horror, or sexual content. The language used is clean and there are no inappropriate scenes. The video is a fashion advertisement that promotes a shopping center. The music is upbeat and the visuals are colorful and stylish. Overall, the video is positive and uplifting.",['English']
747,Rcl5omP9slA,irrelevant,appropriate,"The video is about creating and selling a spider model in a video game. There is no violence, sexual content, or other inappropriate material present.  The skeletons shown are cartoonish and not gory. The audio is just background music and sound effects from the game. Therefore, the video is appropriate for children.",[]
748,u8CL8Zgmv-w,irrelevant,inappropriate,"The video contains nudity and sexual suggestiveness, making it inappropriate for children.",['Portuguese']
749,3ZwSvEx-txQ,irrelevant,appropriate,"The video shows women in stylish summer clothes and footwear. There is no violence, sexual content, or other inappropriate material. The audio is a song in Hindi promoting the clothing and footwear brand. Therefore, the video is appropriate.",['Hindi']
750,aVSM5qeIyPs,irrelevant,appropriate,"The video is appropriate for children. It shows a cartoon spider being created in a game, and then placed in a game environment. There is no violence, gore, or other inappropriate content. There is no spoken language.",[]
751,998MLAXmtys,irrelevant,appropriate,"The video shows a man traveling in Panama. There is no violence, sexual content, or other inappropriate content. The only sound is background music.",[]
752,yjTveODKR04,irrelevant,appropriate,"The video shows a commercial for Verizon.  There is no violence, sexual content, or other inappropriate material present. The language used is appropriate for all ages. Therefore, the video is appropriate.",['English']
753,aO3AJ7SMUUI,irrelevant,appropriate,"The video is an advertisement for the Google Pixel 7a phone.  It shows the phone in different colors, highlights its features (Photo Unblur and Magic Eraser), and emphasizes its security features. There is no violence, sexual content, or other inappropriate material present.  The audio is mostly background music and sound effects, with no explicit language.",[]
754,y5yMEcs2TzU,irrelevant,appropriate,"The video shows a family enjoying their time together, taking photos and creating Shutterfly products from them. There is no violence, sexual content, or other inappropriate material present. The audio is a voiceover advertisement for Shutterfly, which is also appropriate.",['English']
755,sVYQ6XkOIqY,child directed,appropriate,"The video is a trailer for Disney's The Little Mermaid. While there are some scenes that might be slightly scary for very young children (such as the scene with Ursula), overall the trailer is not inappropriate.  The language used is clean and there is no violence, sexual content, or other inappropriate material present.",['English']
756,wS-5y9kWcBk,irrelevant,appropriate,"The video shows a man describing his experience using web.com to build his website. There is no violence, self-harm, sexual content, discrimination, profane language, or other inappropriate content. The video is appropriate for all ages.",['English']
757,JqyEJlxV_p4,irrelevant,appropriate,"The video shows a young woman graduating from university. She talks about her experience as a single mother and how she was able to complete her studies while raising three young children. The video is positive and uplifting, and there is nothing inappropriate in the visual content or audio. Therefore, the video is appropriate.",['English']
758,LdcSU8QUo9I,irrelevant,appropriate,"The video is an advertisement for Thinkmate server systems.  It shows images of computer servers, computer chips, and computer technicians. The audio is a voiceover that describes the products and services offered by Thinkmate. There is no violence, graphic content, sexual content, or other inappropriate material. Therefore, the video is appropriate for children.",['English']
759,x14rlbcHGbw,irrelevant,appropriate,"The video shows diverse people in various settings, focusing on education and success. There is no violence, sexual content, or other inappropriate material present. The audio is a voiceover promoting an English proficiency test. Therefore, the video is appropriate.",['English']
760,uvvSysa8x_A,irrelevant,appropriate,The video shows a man talking about his job as a mechanic and using a parts procurement app. There is no inappropriate content in the video or audio.,['English']
761,OKXBnR3N4Hc,irrelevant,appropriate,"The advertisement is appropriate for children. It shows a man and a woman talking on the phone. There is no violence, self-harm, horror, or sexual content. The language used is clean and appropriate for all ages.",['English']
762,9LcIvQnD3XQ,irrelevant,appropriate,"The video shows a contractor talking about how Jobber, a scheduling app, has helped him run his business more efficiently, allowing him to take a vacation. There is no inappropriate content in the video. The language used is English.",['English']
763,lUNZuA3l5gM,irrelevant,appropriate,"The video shows a man on a boat, cruising along a river and visiting a fish market. There is no violence, sexual content, or other inappropriate material present. The language used is both Chinese and English. Therefore, the video is appropriate.","['Chinese', 'English']"
764,SMxP1UzQSZ0,irrelevant,appropriate,"The video is an advertisement for New Relic, a software company.  It contains no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. Therefore, it is appropriate for children.",['English']
765,e5yUD0JwyGM,child directed,appropriate,"The video is a trailer for Disney's The Little Mermaid. While there are some scenes that might be slightly scary for very young children (such as the shipwreck scene at the beginning), the overall tone of the trailer is lighthearted and whimsical. There is no violence, sexual content, or other inappropriate material present. Therefore, the video is considered appropriate.",['English']
766,FljZ3rQ1bAQ,irrelevant,appropriate,"The video is an advertisement for Purple mattresses. It shows people sleeping, waking up, and enjoying their day. There is no violence, graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, discrimination, profane language, drinking, drugs, smoking, gambling, or inappropriate clothing. The video is appropriate for children.",['English']
767,dkAFzICbFVc,irrelevant,appropriate,"The video shows a Ford Ranger driving on different terrains. The audio is a voiceover describing the vehicle's capabilities. There is no violence, sexual content, or other inappropriate material present. Therefore, the video is appropriate.",['English']
768,kEMXZu2scKE,irrelevant,appropriate,"The video is appropriate for children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, discrimination, profane language, drinking, drugs, smoking, gambling, inappropriate clothing, or significant romantic intimacy. The video is a commercial for GrammarlyGO, a writing assistant. The video shows people working in an office and using GrammarlyGO to improve their writing. The video also shows a father and daughter playing music together. The video is positive and upbeat, and it is not likely to cause any harm to children.",['English']
769,Vf7C6ys7I9Q,irrelevant,appropriate,"The video shows people skateboarding and doing other stunts. There is no violence, sexual content, or other inappropriate material. The language used is English, and it is not offensive. Therefore, the video is appropriate.",['English']
770,oVpvaUBdTjA,irrelevant,appropriate,The video shows two adults jogging and talking about their experiences with running. There is no inappropriate content present in the video. The language used is clean and appropriate for all ages.,['English']
771,an-96DZu5uk,child directed,appropriate,"The video shows children playing with Hot Wheels Track Builder. The audio is the children's voices and background sounds. There is no violence, graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, discrimination, profane language, drinking, drugs, smoking, gambling, inappropriate clothing, or significant romantic intimacy. Therefore, the video is appropriate for children.",['English']
772,ZrEY68JYQO4,child directed,appropriate,"The trailer is for a Disney movie, ""Ariel the Little Mermaid."" While there are some scenes that might be slightly scary for very young children (such as the underwater scenes with various sea creatures), the overall tone is lighthearted and fantastical. There is no violence, gore, sexual content, or other inappropriate material present. The language used is German, and it is not offensive or inappropriate.",['German']
773,0ZTJpZULYfY,irrelevant,appropriate,"The video shows two men sitting on a couch, having a conversation. The conversation is about insurance. There is no violence, sexual content, or other inappropriate material. The language spoken is Arabic.",['Arabic']
774,8AR3nVH22C0,irrelevant,appropriate,"The video shows highlights of a football match, interspersed with shots of fans celebrating.  There is no violence, sexual content, or other inappropriate material present. The audio is mostly celebratory cheering and the song playing in the background is not explicit. The language used is Bengali, which is used to add text to the video.",['Bengali']
775,tqkOFNE4CdM,irrelevant,appropriate,"The video shows two women shopping for bedsheets. There is no violence, sexual content, or other inappropriate material present. The language spoken is Bengali.",['Bengali']
776,JCNralklITA,inappropriate,inappropriate,"The video contains violence, weapons, and suggestive themes, making it inappropriate for children.",['English']
777,l5QagIRFji4,inappropriate,inappropriate,"The video contains scenes of violence, explosions, and destruction, making it inappropriate for children.  The presence of superheroes does not mitigate the violent content. The language used is French.",['French']
778,MUlCcY8Bfk0,inappropriate,inappropriate,"The video contains elements of horror, including a creepy character and unsettling imagery. The audio also contributes to the overall unsettling atmosphere.  Therefore, it's inappropriate for children.",['English']
779,yA7Nffk-p84,child directed,appropriate,"The video is an advertisement for children's tricycles. The visuals are colorful and child-friendly, showing a cartoon boy riding a tricycle in various settings. The audio is a song in Bengali, which seems to be about the boy's journey. There is no violence, sexual content, or any other inappropriate material present in the video. Therefore, the video is appropriate for children.",['Bengali']
780,eoxbY6EDKlY,irrelevant,appropriate,"The video shows families enjoying a swimming pool.  There is no violence, sexual content, or other inappropriate material present. The audio is a song advertising the pools, and the phone number is displayed on the screen. Therefore, the video is appropriate.",['English']
781,OHiotm-WzYE,irrelevant,appropriate,"The video shows women and a young girl trying on clothes and shoes. There is no violence, sexual content, or other inappropriate material. The audio is a commercial for a clothing and shoe store. Therefore, the video is appropriate.","['Urdu', 'English']"
782,pjK-olc0GFc,irrelevant,appropriate,"The video is an advertisement for Brother printers. It shows a young woman pursuing her dream of becoming a fashion designer. There is no violence, sexual content, or other inappropriate material present. The language spoken is Bengali.",['Bengali']
783,adyOecb9LJc,inappropriate,inappropriate,"The video contains scenes of violence, weapons, and fight scenes, making it inappropriate for children.  The audio also includes dialogue related to nuclear weapons and threats.",['English']
784,B-Goxh5dOIE,inappropriate,appropriate,"The video is a trailer for the video game ""Etrian Odyssey Origins Collection"".  While there is some cartoonish violence depicted in the gameplay footage (monsters battling characters), it is not graphic or excessively gory. The overall tone is lighthearted and adventurous, not scary or disturbing.  There is no sexual content, profane language, or other elements that would make it inappropriate for children. The age rating shown in the trailer is 12, which is consistent with the content. Therefore, the video is considered appropriate.",[]
785,gIBKqh_OMYc,irrelevant,appropriate,"The video shows three men playing traditional Sri Lankan music. There is no violence, sexual content, or other inappropriate material present. The language spoken is Sinhala.",['Sinhala']
786,Kp44T_rGZ98,irrelevant,appropriate,"The video shows a family painting their house with the help of Asian Paints Causeway. There is no violence, sexual content, or other inappropriate material present. The language used is English. Therefore, the video is appropriate.",['English']
787,-QFqUSTt8IM,irrelevant,appropriate,"The video is an advertisement for Dialog, a telecommunications company in Sri Lanka.  It advertises smartphones, accessories, and internet services. There is no violence, sexual content, or other inappropriate material present. The language used is Sinhala.",['Sinhala']
788,kQ01TEjln7U,irrelevant,appropriate,"The video shows men and boys modeling traditional South Asian clothing. There is no violence, sexual content, or other inappropriate material present. The audio is a voiceover describing the clothing and where to purchase it.  Therefore, the video is appropriate.","['English', 'Urdu']"
789,p1MaI8tYl50,irrelevant,appropriate,"The video shows a man interacting with a van. There is no violence, sexual content, or other inappropriate material present. The audio is mostly sound effects, with no explicit language or other inappropriate content. Therefore, the video is appropriate.",[]
790,FtbiSbl_5KE,irrelevant,appropriate,"The video is an advertisement for Opera GX, a web browser designed for gamers.  While it shows a gamer in a dimly lit room with RGB lighting and mentions games, there is no violent, graphic, sexual, or otherwise inappropriate content. The language used is Spanish, and the overall tone is promotional and not offensive.",['Spanish']
791,4BlFe2X_u3U,child directed,appropriate,"The video shows mothers reacting to Mother's Day gifts.  There is no violence, sexual content, or other inappropriate material present. The language used is appropriate for all ages. Therefore, the video is appropriate.",['English']
792,67NS-x1hodw,child directed,appropriate,"The Super Mario Bros. Movie trailer shows cartoonish violence, but it is not graphic or gory. There is no self-harm, suicide, horror, or creepy themes. The sounds are not excessively loud or violent. There are no zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter or battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. Therefore, the trailer is appropriate for children.",['English']
793,M6CC3qgk9LE,irrelevant,appropriate,"The video is a trailer for the Legend of Zelda game on Nintendo Switch.  While it depicts some fighting and monsters, the content is cartoonish and not excessively violent or graphic.  There is no sexual content, hate speech, or other inappropriate elements. The language used is clean and family-friendly. Therefore, the video is appropriate for children.",['English']
794,H30bJzJ9aS8,irrelevant,appropriate,"The video shows a series of shots of the Audi e-tron family of electric vehicles.  There is no violence, sexual content, or other inappropriate material present. The audio is a voiceover narration describing the vehicles and their features. Therefore, the video is appropriate.",['English']
795,srDCUOWEhW4,irrelevant,appropriate,"The video is an advertisement for New Relic, a cloud monitoring platform.  It contains no violent, graphic, sexual, or discriminatory content. The language used is professional and appropriate for all audiences. Therefore, the video is appropriate.",['English']
796,oTBusBzQGEY,irrelevant,appropriate,"The video shows several people expressing their love for their mothers.  There is no violence, sexual content, or other inappropriate material present. The language used is appropriate for all ages. Therefore, the video is appropriate.",['English']
797,q-jrhuKvJZQ,irrelevant,appropriate,"The video shows people jogging and exercising in public spaces. There is no violence, sexual content, or other inappropriate material. The audio is background music and some French narration. Therefore, the video is appropriate for children.",['French']
798,Jm2FtxPupS4,irrelevant,appropriate,"The video shows a cartoon family interacting through a video call. The child asks for money, and the parents respond in a lighthearted way. There is no violence, sexual content, or other inappropriate material. The language used is French.",['French']
799,kio-GvJRkZo,irrelevant,appropriate,"The video is about an event called ""Spend a Night at Taiwan's Presidential Office Building."" It shows various people from different countries visiting Taiwan and having fun. There is no violence, sexual content, or other inappropriate material. The audio includes multilingual greetings and descriptions of the event. Therefore, the video is appropriate.","['English', 'Mandarin Chinese', 'Spanish', 'Arabic', 'German', 'French', 'Korean', 'Vietnamese', 'Russian']"
800,eJzsVAlqj-A,irrelevant,appropriate,"The video is appropriate because it contains no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes (such as car crashes), extreme stunts (depictions of life endangering or high-risk physical activities), fight sports (such as boxing, wrestling, martial arts), first-person shooter and battle games (games intended for children over 13 should be considered inapproprite), weapons (such as firearms, explosives, swords, axes etc.), sexual content (innuendos, overt sexual behavior, nudity, sexual themes, sexual suggestiveness etc.), vulgar dancing (such as twerking etc.), discrimination (based on race/ethnicity/gender/ability), profane or explicit language (from mild words such as ""idiot"" and ""stupid"" to severe swearing, hate speech or signs), drinking, drugs, smoking, gambling, crude humour, inappropriate clothing (with significant skin exposure), significant romantic intimacy.",['English']
801,3OlWU45Sq9Q,irrelevant,appropriate,"The video shows a young woman talking to the camera about a copywriting tool. There is no violence, sexual content, or other inappropriate material present. The language used is German.",['German']
802,W-QRLo4fFw0,irrelevant,appropriate,"The video is an advertisement for a mosquito trap. It shows the product, explains how it works, and encourages viewers to visit a website to purchase it. There is no violence, sexual content, or other inappropriate material present. The language used is Arabic.",['Arabic']
803,rbqiDETBsyc,irrelevant,appropriate,"The video is an advertisement for the TOEFL test.  It uses simple, positive animation and messaging. There is no violence, sexual content, or other inappropriate material present. The language used is clean and professional. Therefore, it is appropriate for children.",['English']
804,IqX7dda9w4I,child directed,appropriate,"The video is appropriate for children. It shows a cartoon character coloring a picture of a sun and stars. There is no violence, sexual content, or other inappropriate material. The audio is also appropriate, consisting of cheerful background music.",[]
805,OEXEKSJH360,irrelevant,appropriate,"The video is an advertisement for Q Links High Street. It shows a man in a shirt talking about the benefits of booking a space in the street. There is no violence, self-harm, horror, sexual content, discrimination, profane language, or other inappropriate content. The video is appropriate for children.",['Urdu']
806,YT4Xgnuj9nU,irrelevant,appropriate,"The video shows a person demonstrating a retractable car sunshade.  There is no violence, sexual content, or other inappropriate material present. The language used is Arabic.",['Arabic']
807,5708Yvss0bo,irrelevant,inappropriate,"The video contains fight sports (martial arts) and extreme stunts, making it inappropriate for children.",['English']
808,HHLyLhaLybE,irrelevant,inappropriate,"The video contains scenes of violence, explosions, and a plane crash.  These elements, combined with the fast-paced editing and intense sound effects, would likely be frightening or disturbing to young children.  Therefore, the video is inappropriate for children.",['Swedish']
809,Qf6mnCY2pKk,irrelevant,inappropriate,The video contains fight sports (martial arts) and thus is inappropriate for children.,[]
810,SqV6nXx22Rk,irrelevant,inappropriate,The video contains fight sports (martial arts) and extreme stunts.  The inclusion of these elements makes the video inappropriate for children.,['English']
811,99nUfBVgA6E,irrelevant,inappropriate,The video contains fight sports (martial arts) and thus is inappropriate for children.,[]
812,EfFuL8XEn-Y,irrelevant,inappropriate,The video contains fight sports (martial arts) and thus is inappropriate for children.,[]
813,-8xuko7PTO8,child directed,appropriate,"The video shows several Monster High dolls. The dolls are cartoonish and there is no violent or graphic content. The audio is a commercial for the dolls and there is no inappropriate language. Therefore, the video is appropriate for children.",['French']
814,srsDcnlPeOo,irrelevant,appropriate,"The video is an advertisement for a parking service in Paris.  It shows images of parking garages, cars, and coins. The audio is a voiceover in French describing the services and prices. There is no violence, sexual content, or other inappropriate material present. Therefore, the video is appropriate.",['French']
815,VC7MFU0ucSk,irrelevant,appropriate,"The video is an advertisement for Canon inkjet all-in-one printers.  It shows images of the printers and highlights their features. There is no violence, sexual content, or other inappropriate material present. The audio is a simple jingle and voiceover describing the products. Therefore, the video is appropriate for children.",['English']
816,GdBCpAc8MKQ,irrelevant,appropriate,"The video is appropriate for children. Although there is a scene with a band, it is not violent or graphic. The language used is not profane or explicit. The video promotes education and does not contain any inappropriate content.","['Hindi', 'English']"
817,i--qBLB_Wfg,irrelevant,appropriate,"The video showcases a luxurious resort with various amenities, including pools, a golf course, a spa, and dining options.  There is no violence, sexual content, or other inappropriate material present.  The video is suitable for all ages.",[]
818,5ODxRNXxoWg,irrelevant,appropriate,"The video shows a surprise party. There is dancing, singing, and people celebrating.  While there is some mild pushing and shoving, it's all playful and not violent. There is no graphic content, self-harm, horror, or sexual content. There is some drinking, but it's not excessive or presented in a way that glorifies it. The language used is Hindi and English, with some mild exclamations, but nothing profane or hateful. Overall, the video is lighthearted and celebratory, suitable for most audiences.","['Hindi', 'English']"
819,_W6im5sQiyw,irrelevant,appropriate,"The video shows two men in business attire talking in what seems to be a trade show. The audio is a conversation between the two men, discussing business and the economy. There is nothing inappropriate in the video or audio.",['English']
820,KcOy_vH48U0,inappropriate,inappropriate,"The video contains scenes of violence and robots fighting, which may be frightening for young children.  The audio also includes promotional material that may not be suitable for all audiences. Therefore, the video is labeled as inappropriate.",['English']
821,pQCEjKkSvdA,irrelevant,appropriate,"The video shows a man in different settings. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, discrimination, profane language, drinking, drugs, smoking, gambling, inappropriate clothing, or significant romantic intimacy. The man chops wood in one scene, but it is not violent or graphic. The audio is a conversation about debt and a company that helps people manage their debt. Therefore, the video is appropriate.",['Swedish']
822,lQWhcfM6V-k,irrelevant,appropriate,"The video is an advertisement for Sparx Neo smartphones. It shows the phone's features and specifications, and it does not contain any inappropriate content. The audio is a voiceover that describes the phone's features. The language used is English.",['English']
823,2oy0R39zIC8,irrelevant,appropriate,"The video is about cybersecurity and does not contain any inappropriate content for children.  The visuals are mostly black and white aerial shots of infrastructure and some shots of people working in industrial settings. The audio is a voiceover narration that explains the importance of cybersecurity for critical infrastructure. There is no violence, sexual content, or other inappropriate material present.",['English']
824,Y7TNd_Z2edY,irrelevant,appropriate,"The video shows families in various settings, celebrating life events such as graduations and the birth of a child. There is no violence, sexual content, or other inappropriate material present. The audio is a voiceover in Arabic, promoting a service for public employees. Therefore, the video is appropriate.",['Arabic']
825,0-671kdnP5c,irrelevant,appropriate,The video shows a man advertising a phone and two women showing pictures of their cat on their phones. There is no inappropriate content.,['Spanish']
826,MZftpVXlkn8,irrelevant,appropriate,"The video demonstrates augmented reality (AR) object counting using a mobile app.  There is no violence, sexual content, or other inappropriate material present. The audio consists of background music and instructions, which are also appropriate. Therefore, the video is deemed appropriate.",['English']
827,XGoIgkw0wGM,irrelevant,appropriate,"The video shows a young woman, Sarah Frey, who is the founder of Frey Farms. She talks about her family's farm and how she uses NetSuite by Oracle to manage her business. The video contains footage of the farm, pumpkins, and the NetSuite software interface. There is no violence, sexual content, or other inappropriate material. The language used is clean and professional. Therefore, the video is appropriate for children.",['English']
828,x7ZA5_lD8mI,child directed,appropriate,"The video shows gameplay of a mobile racing game. There is no violence, sexual content, or other inappropriate material present.  The sounds are typical game sounds. Therefore, the video is appropriate.",[]
829,CllAJ6PkRIA,irrelevant,appropriate,The video shows a woman expressing her concerns about weight gain and how it affects her life. It then advertises a weight-loss medication. There is no inappropriate content in the video.,['Vietnamese']
830,_LMU8ehlctk,irrelevant,appropriate,"The video is an advertisement for Studio 3T. It uses racing imagery as a metaphor for faster querying in MongoDB. There is no violent or graphic content, self-harm, horror, loud or violent sounds, sexual content, discrimination, profane language, drinking, drugs, smoking, gambling, inappropriate clothing, or significant romantic intimacy.  Therefore, it is appropriate for children.",['English']
831,x_OQ9EEFb78,child directed,appropriate,"The video shows a toy water park playset for Barbie Skipper dolls.  There is no violence, sexual content, or other inappropriate material present. The audio is background music and a voiceover describing the toy's features. Therefore, the video is appropriate for children.",['English']
832,zF3FBVvTeyY,irrelevant,appropriate,"The video shows a man talking about his speed cube shop. There is no violence, self-harm, horror, sexual content, discrimination, profane language, or other inappropriate content. The video is appropriate for children.",['English']
833,2fp25a5eoVM,irrelevant,inappropriate,"The video shows a man and two women looking at a phone. The women react negatively to something they see on the phone. The audio contains the word ""desgraciado"", which is a Spanish word that can be translated to ""miserable"" or ""scoundrel"". This word is considered inappropriate for children. The video also shows a group of young people taking a selfie, which could be considered suggestive. Therefore, the video is inappropriate for children.",['Spanish']
834,NXsN-3R00OQ,irrelevant,appropriate,"The video shows a herd of elephants in their natural habitat. There is no violence, sexual content, or other inappropriate material present.  The audio is natural sounds of the environment and animals. Therefore, the video is appropriate for children.",[]
835,_m8EwrVwzLo,irrelevant,appropriate,"The video is an advertisement for a software called ""Studio 3T"". It shows a person rock climbing, and some screen recordings of the software. The audio is a voiceover explaining the software's features and benefits. There is no violence, sexual content, or other inappropriate material. Therefore, the video is appropriate.",['English']
836,AkFDrd8MOB0,irrelevant,appropriate,"The video is an advertisement for WP MU DEV hosting.  It contains no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. Therefore, it is appropriate for children.",['English']
837,drJbZqH7_Y8,irrelevant,appropriate,"The video is appropriate for children. Although there is a band playing, there is no violence or graphic content. The language used is Hindi and English, both of which are appropriate for children. The video is an advertisement for TOEFL iBT test.","['Hindi', 'English']"
838,jZ6xXXxdQDk,irrelevant,appropriate,"The video shows various cars being cleaned and detailed. There are also some shots of cars driving on a race track. There is no violence, sexual content, or other inappropriate material. Therefore, the video is appropriate.",[]
839,yRQWFoyFuWQ,irrelevant,appropriate,"The video is an advertisement for the TOEFL test.  It uses simple cartoon animation and does not contain any of the elements listed in the criteria for inappropriate content for children. The audio is a voiceover explaining the benefits of taking the TOEFL test. Therefore, the video is appropriate.",['English']
840,rN5YCNZ9K0M,irrelevant,appropriate,"The video is an advertisement for Dialog, a telecommunications company.  The video features a 3D animated character, DIA, who is a digital assistant. DIA explains how customers can reach her for support through various channels, including WhatsApp, Messenger, Instagram, and the Dialog website. The video is bright, cheerful, and does not contain any inappropriate content for children. The language used is English.",['English']
841,EHxvnhw1Uyc,irrelevant,appropriate,"The video is a trailer for the video game ""LEGO 2K Drive"". While there are some scenes of crashes and explosions, they are cartoonish and not graphic or violent. The audio is upbeat and does not contain any inappropriate language. Therefore, the video is appropriate for children.",['English']
842,lQ_DhnGxfT8,irrelevant,appropriate,"The video is appropriate for children. It contains cartoonish animation of industrial settings and workers, and does not contain any violent, graphic, sexual, or discriminatory content. The audio is a voiceover explaining the benefits of using portable ultrasonic meters for flow system maintenance.  There is no inappropriate language or themes present.",['English']
843,UjtTw99FBGY,irrelevant,appropriate,"The video shows a couple making a grocery order through a mobile app. There is no violence, sexual content, or other inappropriate material present. The language spoken is Urdu.",['Urdu']
