Video Id,Primary Label,Predicted Label,Response,Languages
SgtoGsnr-K0,Not Child Directed,Not Child Directed,"The content is a sports commentary of a rugby match.  It contains detailed descriptions of gameplay, player names, and strategic moves, which are not typically engaging for children. The language used is sophisticated and the subject matter is too complex for a child audience.",['English']
oKylKtfLMmM,Not Child Directed,Not Child Directed,"This video is a walkthrough for a video game Easter egg.  While the tone is light and the instructions are relatively simple, the content is focused on a specific video game mechanic and strategy, making it unsuitable for children.  There are no child-appealing elements such as cartoons or child-friendly themes present.",['English']
J1UwRLgJS3A,Not Child Directed,Not Child Directed,"The video discusses a video game, Need for Speed Unbound, focusing on its updates, new content, and in-game items. The content is primarily aimed at gamers interested in this specific title and does not contain elements typically appealing to children, such as cartoonish visuals, light-hearted themes, or simplified narratives.  The discussion includes pricing details, technical aspects, and references to other game content, making it unsuitable for a child audience.",['English']
HNqhoeytA0I,Not Child Directed,Not Child Directed,"The content discusses complex scientific concepts related to the James Webb Space Telescope, including infrared light, cryogenics, and the origins of the universe.  The vocabulary and subject matter are not suitable for children. While the visuals might be interesting to some children, the overall content is far too advanced for a child audience.",['English']
P-w72ZOIH6M,Not Child Directed,Not Child Directed,"The content discusses a serious geopolitical conflict involving North Korea, Russia, and Ukraine.  It includes details about troop deployments, military actions, and international relations.  The vocabulary, themes, and overall tone are far too complex and serious for a child audience.  There are no child-appealing elements present.",['English']
S8H_9EoomyI,Not Child Directed,Not Child Directed,"The content discusses the origins of several companies, including Purina, and their connections to religious cults.  It delves into the beliefs and practices of Ralstonism, which include explicit and disturbing elements such as advocating for the castration of racially impure males. The content also mentions the use of pseudoscience and unusual views on marriage.  These themes are far too mature and disturbing for children.",['English']
QKelyF6VDIM,Not Child Directed,Not Child Directed,"The video discusses tracheal collapse in dogs, a veterinary topic.  The content is educational but focuses on a medical issue, using terminology and explanations not suitable for children. While the presenter uses a friendly tone, the subject matter and details provided are not appropriate for a child audience.",['English']
Vpy8Jzlkk3g,Not Child Directed,Not Child Directed,"The text discusses geopolitical events, military strategies, and a natural disaster.  The content is complex, includes mature themes (war, death, political conflict), and uses advanced vocabulary inappropriate for children.  There are no child-appealing elements present.",['English']
thZzcK5tgyM,Not Child Directed,Not Child Directed,"The content is a transcript of an interview with a football player.  The topics discussed are professional sports, and personal experiences within the context of his career. The language used is sophisticated and the themes are not child-appropriate.  There are no child-appealing elements present.",['English']
Ds5Ntjn3gGA,Not Child Directed,Not Child Directed,"The video discusses political figures and events, including accusations of fascism and comparisons to Adolf Hitler.  The content is complex, uses advanced vocabulary, and features themes inappropriate for children. The presence of mature political commentary and serious accusations excludes it from being considered child-directed.",['English']
l46MPAhi5wk,Not Child Directed,Not Child Directed,"The video discusses Star Trek lore, specifically focusing on Federation territory in the Beta Quadrant.  The content is complex, involving detailed explanations of galactic maps, political relationships between fictional alien races, and references to various Star Trek episodes.  This level of detail and the subject matter are not suitable for children.",['English']
c3FFdZaPfeM,Not Child Directed,Not Child Directed,"The content discusses the complex economics of the Magic: The Gathering card game, including high-value card sales, market speculation, and the game company's efforts to regulate the secondary market.  The subject matter, vocabulary, and economic concepts are not suitable for children.",['English']
ZvZTbuxjloc,Not Child Directed,Not Child Directed,"The video is a review of mobile games, focusing on their graphics, gameplay, and technical issues. The reviewer expresses frustration and uses negative language, making it unsuitable for children.  The content includes references to ads and in-app purchases, which are not appropriate for children. The overall tone and subject matter are not child-friendly.",['English']
5i3Y14TNqCI,Not Child Directed,Not Child Directed,"The content discusses complex economic and political issues such as international trade, tariffs, and the relocation of manufacturing.  The vocabulary and subject matter are far too advanced for children. There are no child-appealing elements present.",['English']
Ou15sXGWrBQ,Not Child Directed,Not Child Directed,"The content discusses political issues such as loan cancellation, immigration, and border security.  The language used is complex and the topics are not suitable for children. There are no child-appealing elements present.",['English']
LzkRxJ7KL14,Not Child Directed,Not Child Directed,"The text contains mature themes, including graphic descriptions of violence and cannibalism, which are not suitable for children.  The humor is dark and relies on morbid imagery, making it inappropriate for a child audience.",['English']
GD8RUoOalBU,Not Child Directed,Not Child Directed,"The video is a detailed explanation of espresso brewing and milk drink preparation, focusing on the technical aspects of coffee strength and the impact of different espresso shots on the final drink.  The content is highly technical, using terms like ""ristretto,"" ""refractometer,"" and ""soluble material.""  The video's style and subject matter are not geared towards children.",['English']
UuXmB42bxJQ,Not Child Directed,Not Child Directed,"The text is a play-by-play account of an American football game.  It contains descriptions of athletic plays, strategies, and player actions, which are not typically considered child-directed content. The language used is also not simplified or child-friendly.  The focus is on the technical aspects of the game, making it unsuitable for a young audience.",['English']
HCurhJFehuw,Not Child Directed,Not Child Directed,"The content discusses complex geopolitical issues, economic sanctions, international relations, and political elections.  The language used is sophisticated and includes references to current events and political figures. The themes are far too mature for a child audience. There are no child-appealing elements present.",['English']
Q0LdY-6J-_0,Not Child Directed,Not Child Directed,"The content is a discussion about learning C++, a complex programming language.  The language used, the subject matter, and the lack of child-appealing elements make it unsuitable for children.",['English']
PofMFlw8MJI,Not Child Directed,Not Child Directed,"The lyrics contain no child-appealing elements, and the overall tone and themes are not suitable for children.  The song's length, repetitive phrases, and abstract imagery are not characteristic of content designed for children. While there are no overtly mature themes, the lack of child-directed elements makes it inappropriate for a child audience.",['English']
mAHbXWsLRio,Not Child Directed,Not Child Directed,"The song contains adult themes and complex vocabulary inappropriate for children. While it has a rhythmic quality, it's not a children's song or nursery rhyme.  The lyrics also allude to more mature emotions and experiences, making it unsuitable for a child audience.",['English']
zYNWqTytzE4,Not Child Directed,Not Child Directed,"The content is a political commentary discussing election polls and voter opinions regarding Kamala Harris and Donald Trump.  The language used is mature and includes political jargon and opinions. The themes are complex political issues, not suitable for children. There are no child-appealing elements present.",['English']
dF965ll2J0c,Not Child Directed,Not Child Directed,"The content is a guided stretching exercise. While the instructions are simple and easy to follow, there are no child-appealing elements such as cartoonish visuals, whimsical themes, or child-directed language.  The focus is on adult physical well-being and flexibility, making it unsuitable for children without adult supervision and guidance.",['English']
U8NoBk5wuLM,Not Child Directed,Not Child Directed,"The content is a political discussion about the upcoming presidential election.  It contains complex political analysis, discussions of policy, and criticism of political figures.  The vocabulary and themes are far too advanced for children, and there are no child-appealing elements present.",['English']
rsBViJborWE,Not Child Directed,Not Child Directed,"The content contains complex political discussions, references to violence (""gunshot"", ""artillery""), and mature themes.  The language used is sophisticated and includes idioms and expressions not typically understood by children.  Additionally, the inclusion of German phrases suggests it is not primarily aimed at a child audience. The mention of lipstick on Starbucks cups is a minor detail and does not outweigh the overall mature nature of the content.","['English', 'German']"
9yjRbGgpaXE,Not Child Directed,Not Child Directed,"The content is a political commentary discussing election strategies and criticizing a political figure.  It contains complex political discussions, advanced vocabulary, and critical analysis, making it unsuitable for children.",['English']
tRR4I2EkXlc,Not Child Directed,Not Child Directed,"This news segment discusses a serious geopolitical event involving military action and political implications.  The content includes complex political analysis, discussions of military strategy, and commentary on the actions of political leaders.  The vocabulary and themes are far too mature for a child audience.",['English']
rLdQxxdkbbo,Not Child Directed,Not Child Directed,"The video is a cooking tutorial for Black Magic Chocolate Chip Cookies. While the theme is whimsical (using activated charcoal and referring to it as ""black magic""), the content is not designed for children.  The vocabulary, techniques, and overall tone are geared towards adults.  There are no child-appealing elements such as cartoonish visuals or simplified language.",['English']
UOu943VhPUM,Not Child Directed,Not Child Directed,"The content discusses complex political events, including alleged election fraud and conspiracy, using advanced vocabulary and mature themes inappropriate for children.  The narrative involves legal proceedings, felonies, and historical political analysis, far beyond a child's comprehension. There are no child-appealing elements present.",['English']
zUbbZBvJYj4,Not Child Directed,Not Child Directed,"The text is a film review discussing prequels and sequels of popular franchises like Harry Potter and Alien.  It contains complex plot summaries, analyses of filmmaking choices, and references to mature themes. The vocabulary and sentence structure are sophisticated, making it unsuitable for children.  There is no mention of child-appealing elements such as cartoonish visuals, light-hearted themes, or simple narratives.",['English']
OP-00EwLdiU,Not Child Directed,Not Child Directed,"The text is a religious song with lyrics about faith, trust in God, and overcoming challenges. While the song has a positive and uplifting message, it does not contain child-appealing elements such as cartoonish visuals, simple narratives, or light-hearted themes. The lyrics are also relatively complex and use vocabulary that may not be suitable for young children. Therefore, it is not considered child-directed.",['English']
JOWoB39H3c8,Not Child Directed,Not Child Directed,"The text discusses geopolitical events, military actions, and international relations, which are not suitable topics for children.  The language used is sophisticated and the themes are far too complex for a child audience. There are no child-appealing elements present.",['English']
I4HdpWC663k,Not Child Directed,Not Child Directed,"The video is a gardening tutorial focused on growing citrus trees.  The content is instructional and detailed, using terminology and techniques that would not be easily understood by children.  While the visuals might include plants and nature, the overall subject matter and presentation are not geared towards a child audience.",['English']
oaajslA03Qs,Not Child Directed,Not Child Directed,"The content discusses political and economic issues related to pension cuts and their impact on older adults.  The language used is complex, and the themes are not suitable for children. There are no child-appealing elements present.",['English']
rBWhaZj0ef4,Not Child Directed,Not Child Directed,"This content discusses adult themes such as divorce, relationship breakups, and dating.  The language used is mature and the topics are not suitable for children. While there is mention of children and Christmas, the overall context is focused on adult relationships and experiences.",['English']
l_sNvO_cLzI,Not Child Directed,Not Child Directed,"The content discusses violence, war, terrorism, and political issues, including the deaths of soldiers and civilians.  The vocabulary and themes are far too mature for a child audience. The mention of a music festival is incidental and does not outweigh the overall mature and violent nature of the content.",['English']
SJjZXrUWKGo,0,Child Directed,"This animated movie clip features cartoonish characters (animals with human-like qualities), light-hearted themes (mischief, friendship, and self-discovery), and a playful narrative.  The dialogue is simple and easy to understand for children. While there is some mild peril, it's presented in a comedic and non-threatening way, suitable for family viewing. The overall tone and style align with elements commonly enjoyed by children.",['English']
it3Td-JNc8o,0,Not Child Directed,"The text contains references to a ""big adventure"", characters like Mario and Luigi, and exclamations like ""It is on like Donkey Kong!""  While some elements might appeal to children, the overall tone and themes are not explicitly designed for a child audience.  The dialogue is not simplified, and there's no indication of child-friendly visuals or gameplay.",['English']
16IIxFUhcZ4,0,Not Child Directed,"The content contains criminal activities, violence, and adult humor, making it unsuitable for children.  The characters are anthropomorphic animals engaging in robbery and conflict, but the context is far from child-friendly. The dialogue includes adult slang and references to violence, making it inappropriate for a child audience.",['English']
aYm1rvL2aP8,0,Child Directed,"This fairytale story has elements commonly enjoyed by children, such as a simple narrative, talking animals, and a focus on good deeds being rewarded. The story is light-hearted and lacks mature themes, violence, or complex dialogue, making it suitable for a young audience.",['English']
s8uYE9r3hIg,0,Not Child Directed,"The text ""The I'm sorry. I'm going to make a I'm sorry."" does not contain any child-appealing elements or themes. It's a simple, repetitive phrase lacking the characteristics typically associated with child-directed content, such as bright colors, cartoonish characters, or light-hearted themes.  Therefore, it is not considered child-directed.",['English']
MehMlxlLtaU,0,Not Child Directed,"The text contains mature themes, complex dialogue, and does not align with criteria for child-directed content.  The repeated exclamations and phrases like ""broken and it's beautiful"" are not typical of content designed for children. The references to dolls and a ""band of sock puppets"" are not inherently child-directed, and the overall tone is not light-hearted or whimsical enough to qualify.",['English']
r_2S3gxP9pQ,0,Child Directed,"This video features child-like characters, playful interactions, and a light-hearted tone throughout. The storyline is simple and easy to follow, with whimsical elements such as a ""pranking salon"" and exaggerated reactions. The visuals are bright and colorful, further enhancing its appeal to a younger audience.  The dialogue is simple and uses exclamations and repetitive phrases common in children's entertainment. While some adults might find it amusing, the overall content and presentation strongly suggest it's designed for children.",['English']
uiHakl7zSrU,0,Child Directed,"This story has child-appealing elements such as cartoonish characters (dinosaurs and an elephant), a simple plot focused on problem-solving and friendship, and repetitive phrases and exclamations. The narrative is light-hearted and avoids mature themes or complex language, making it suitable for a young audience.",['English']
xcKD3yLOJbo,0,Child Directed,"This fairytale story has elements commonly enjoyed by children, such as a whimsical plot, talking animals (a parrot), and a magical setting. The narrative is simple and easy to follow, focusing on themes of kindness and hard work versus rudeness and laziness.  The story lacks mature themes, violence, or complex dialogue, making it suitable for a young audience.",['English']
pos_Lh_kYsE,0,Child Directed,"This excerpt from ""Willy Wonka and the Chocolate Factory"" features whimsical themes, playful language, and a light-hearted narrative suitable for children.  The story focuses on the excitement of finding a golden ticket and the anticipation of visiting a magical chocolate factory. While there is some mild conflict (the competition for the tickets), it is presented in a way that is not frightening or disturbing to children. The language is simple and easy to understand, and the overall tone is upbeat and positive.",['English']
FoOQmnoe6DU,0,Child Directed,"The text features child-appealing elements such as simple language, whimsical themes, and light-hearted portrayals of interactions between animals.  The narrative is easy to follow and lacks mature themes, violence, or complex dialogue, making it suitable for a young audience.",['English']
gKBPKJnRlnU,0,Child Directed,"This content features child-appealing elements such as cartoonish characters (Mario Brothers), whimsical themes (adventure in a fantasy world), rhythmic elements (repeated exclamations and chants), and light-hearted portrayal of conflict.  The narrative is simple and non-violent, focusing on a playful adventure.  Despite some potentially intense moments, the overall tone and style align with content typically enjoyed by children.",['English']
B3w2__SGUYQ,0,Child Directed,"The text contains child-appealing elements such as exclamations, simple narratives, and mentions of animals and babies. The language is simple and the themes are light-hearted, making it suitable for a young audience.",['English']
OMFQtY6655E,0,Child Directed,"This content is child-directed due to its whimsical and playful tone, light-hearted themes, and the presence of child-like characters (Oompa Loompas). The narrator directly addresses the audience as ""my dear children,"" further reinforcing its child-directed nature.  The fantastical elements and easily digestible narrative make it suitable for a younger audience.",['English']
GxcGVCEEdcU,0,Child Directed,"This is a classic fairytale with anthropomorphic characters (a lion and a mouse), a simple plot, and a light-hearted tone.  The story involves mild peril (the lion being trapped), but it's resolved happily without violence or mature themes. The language is simple and easy for children to understand. These elements align with the criteria for child-directed content.",['English']
VthTaODYLEE,0,Child Directed,"This transcript features a whimsical story with a mermaid character, light-hearted interactions, and simple language suitable for children. The narrative involves playful elements, problem-solving, and a happy resolution, all common themes in children's stories.  The presence of mild peril (the mermaid's predicament) is handled in a non-threatening way.",['English']
ELZo29FsCTA,0,Not Child Directed,"The text ""The The The The The The The The The The The The The The The I'm sorry. Oh"" does not contain any elements typically associated with child-directed content.  There are no child-appealing elements such as cartoonish visuals, light-hearted themes, or simple language. The repetition of ""The"" suggests a lack of coherent meaning, and the phrase ""I'm sorry"" is too ambiguous to suggest a child-friendly context.",['English']
kihaOwmI2dw,0,Child Directed,"This content is child-directed due to its cartoonish and whimsical nature, featuring anthropomorphic characters (dinosaurs, elephants, crocodiles) engaging in playful adventures. The narrative is simple, with repetitive phrases and exclamations, appealing to young children.  The presence of mild peril (e.g., falling eggs, a crocodile) is handled in a light-hearted manner, suitable for a child audience. The overall tone and themes are light, playful, and non-violent.",['English']
eMoSqI5O9kQ,0,Child Directed,"This content is child-directed due to its fairy tale theme, whimsical elements, cartoonish characters (implied by the mention of animated movie characters like Rapunzel and Sleeping Beauty), and light-hearted portrayal of conflict.  The presence of a prince, princess, and a witch, along with magical shoes, further points to a child-friendly narrative. The mention of voice actors suggests an animated movie or show, which is often targeted towards children.",['English']
QlUNfFcBttU,0,Not Child Directed,"The dialogue includes adult themes and complex interactions, making it unsuitable for children. While there are some light-hearted elements, the overall narrative and language are not appropriate for a child audience.","['English', 'Spanish']"
LXtPnXbMtuQ,0,Child Directed,"This fairytale story includes elements commonly appealing to children such as: whimsical themes, a protagonist facing challenges (hunger and mistreatment) but ultimately overcoming them with the help of a magical element, and a happy ending. The narrative is simple and easy to follow, suitable for a young audience. The story also features rhythmic elements like the chant used to summon the magical table, further enhancing its appeal to children.",['English']
harPlrV-7-I,0,Not Child Directed,"The story, while having a princess as the protagonist, contains themes of political intrigue, betrayal, violence (though not explicitly shown), and a complex plot involving a rebellion and a hidden identity.  The vocabulary and narrative structure are not simplified for children, and the overall tone is more suitable for older audiences.  While there are elements of heroism and adventure, the story's depth and complexity make it inappropriate for young children.",['English']
vHZkHJA16NI,0,Not Child Directed,"The story, while whimsical and featuring a playful theme (a chocolate palace), contains elements that are not suitable for children.  The narrative involves business intrigue (spies, jealous competitors), and the eventual closing of a factory, which are complex and potentially upsetting themes for young audiences.  The vocabulary and sentence structure are also beyond the comprehension of most young children.",['English']
Y73yweRXBZU,0,Child Directed,"This movie clip features child-appealing elements such as colorful visuals, whimsical themes, light-hearted portrayals of conflict, and simple narratives.  The characters are cartoonish and the overall tone is playful, making it suitable for a child audience.",['English']
YG7AM4e2I_g,0,Not Child Directed,"The text contains repetitive phrases and does not exhibit characteristics typically associated with child-directed content.  The repetition of ""I'm not going to let you get away with this"" and ""I'm going to make a new one"" lacks the light-heartedness or whimsicality expected in content aimed at children. The overall tone is not playful or child-appealing.",['English']
1pu7jF49sck,0,Not Child Directed,"The text does not contain elements typically associated with child-directed content.  There are no child-appealing elements such as cartoonish visuals, light-hearted themes, or simplified language. The phrases are simple, but the overall context lacks the characteristics of content designed for children.",['English']
nnJbCsVQ0oM,0,Child Directed,"The text features child-appealing elements such as animals (crocodiles, elephants, dinosaurs), light-hearted themes (mischief, adventure), simple language, and repetitive phrases. The narrative is whimsical and playful, suitable for a young audience.  While there is mild peril (the crocodile encounter), it's presented in a non-threatening way. The overall tone and content align with criteria for child-directed material.",['English']
Hkmj9BO-VOk,0,Child Directed,"This content is child-directed due to its playful and whimsical narrative, featuring cartoonish characters like crocodiles, dragons, dinosaurs, and elephants engaged in light-hearted adventures. The simple language, repetitive phrases, and exclamations create a rhythmic quality appealing to young children.  The themes of friendship, rescue, and simple games like hide-and-seek are all appropriate for a child audience. While there is mild peril (e.g., the missing babies), it's resolved happily and without graphic violence or mature themes.",['English']
QbE5JpYWhGk,0,Not Child Directed,"The text does not contain child-appealing elements or themes. It describes a monster wrestling match, which is not suitable for children. The language used is not child-friendly, and the overall tone is not appropriate for a young audience.",['English']
JzhGHL6Mdhs,0,Not Child Directed,"The content is a recipe for making a cake. While the instructions may be simple, it does not meet the criteria for being child-directed content.  It lacks child-appealing elements such as colorful visuals, cartoonish characters, or whimsical themes.  It's primarily an instructional video aimed at adults, even if the task is simple.",['English']
A2zHXxd8GLc,0,Child Directed,"This video features a father interacting with his children in a playful manner. The content includes child-appealing elements such as cartoonish scenarios (turning a child into a baby), light-hearted mischief, and simple language. The overall tone is whimsical and family-friendly, making it suitable for a young audience.",['English']
H9GOCS1vfDc,0,Not Child Directed,"The content of the YouTube video is primarily about the creator's plans for future videos.  There are no child-appealing elements such as cartoonish visuals, light-hearted themes, or simplified narratives. The language used is typical adult conversation, and the topic is not inherently geared towards children. Therefore, it does not meet the criteria for child-directed content.",['English']
BV7StYWT6Qo,0,Not Child Directed,The recipe lacks child-appealing elements and is not simplified for children.  It does not meet the criteria for being considered child-directed content.,['English']
thLeaqq3apc,0,Not Child Directed,"The video contains repetitive exclamations of ""Ouch!"" which, while not explicitly violent, are jarring and not typically found in content designed for children.  The overall tone and lack of clear child-appealing elements suggest it is not intended for a child audience.",['English']
nbRhQeOGU-M,0,Child Directed,"This video is child-directed because it features cartoonish characters (tiger, dragon, Dracula), a playful and whimsical storyline involving a candy hunt and challenges, and light-hearted peril (e.g., the spider web). The dialogue is simple and easy for children to understand, and the overall tone is fun and engaging for a young audience.  The presence of mild scary elements (e.g., Dracula's house, mummy training) is presented in a lighthearted and non-threatening way, suitable for children. ",['English']
zEKV3uMbVCY,0,Child Directed,"This transcript features child-appealing elements such as whimsical themes, light-hearted portrayals of conflict, and rhythmic elements. The dialogue is simple and easy to understand for children.  The story focuses on dolls and their journey, which is a common theme in children's entertainment. While some might argue that the themes of self-acceptance and overcoming challenges are relevant to all ages, the overall tone and style strongly suggest it's intended for a younger audience.",['English']
J29j9gUxSpA,0,Not Child Directed,"The provided text is a conversation that does not contain elements typically associated with child-directed content.  There are no child-appealing elements such as cartoonish visuals, light-hearted themes, or simple narratives. The repetitive 'R' at the end is nonsensical and not characteristic of content made for children.",['English']
mKjOmB9grX0,0,Not Child Directed,"The phrase mentions making a fire and includes apologies, suggesting themes that are not suitable for children.  There is no indication of child-appealing elements such as cartoonish visuals, light-hearted themes, or child-friendly narratives.",['English']
1YXmZvEdv6k,0,Child Directed,"This excerpt from ""Willy Wonka and the Chocolate Factory"" features child-appealing elements such as a whimsical adventure, a playful tone, and a focus on a child protagonist.  The story involves a child finding a golden ticket to a chocolate factory, which is a theme that is inherently appealing to children. The dialogue is simple and easy to understand for children, and the overall tone is light-hearted and fun.",['English']
-QO7KNc3uV8,0,Not Child Directed,"The provided text contains adult language (""Oh, fuck!"") and doesn't exhibit characteristics typically associated with child-directed content, such as cartoonish visuals, simple narratives, or child-appropriate themes.  The dialogue is complex and includes adult themes and vocabulary inappropriate for children.",['English']
FcqZynKuqhI,0,Not Child Directed,"The content is a scene from a movie featuring adult actors and dialogue.  While it has whimsical elements, the plot involves a character turning into a blueberry due to experimental gum, which is not suitable for children. The dialogue is complex and not child-friendly.",['English']
YfsjUrIcnjc,0,Not Child Directed,"The lyrics contain no child-appealing elements.  The themes are not light-hearted, and the vocabulary and phrasing are too complex for children. The repeated phrase ""We don't talk about Bruno"" suggests a mysterious and potentially frightening subject, making it unsuitable for young audiences.",['English']
1Ae-BS5iPY8,0,Not Child Directed,"The text is repetitive and nonsensical, lacking child-appealing elements or themes.  It does not meet the criteria for child-directed content.",['English']
HHruVzAwGfk,0,Child Directed,"This fairytale story of Goldilocks and the Three Bears contains elements commonly appealing to children, such as anthropomorphic characters (talking bears), a whimsical plot involving mischief (Goldilocks trespassing and disrupting the bears' home), and a light-hearted resolution without any violence or mature themes. The narrative is simple and easy for children to follow, making it suitable for a young audience.",['English']
lHSumsnr9ZE,0,Not Child Directed,"The exclamation ""Woo-hoo!"" and the phrase ""Oh, my God"" are not typically associated with children's content.  The overall tone and lack of child-appealing elements suggest this is not directed towards a child audience.",['English']
OpDq8kR2qZQ,0,Child Directed,"The audio contains child-like exclamations, playful themes, and simple dialogue, making it suitable for a young audience.  The content features a babysitter interacting with a child, using simple language and addressing the child in a playful manner. The themes of bedtime and candy are common interests for young children. ",['English']
EapwjK5JszE,0,Child Directed,"This audio contains bedtime stories read to a child. The stories feature child-like themes, simple language, and whimsical characters (mermaids, old ladies baking).  The narrative style and content are clearly aimed at a young audience.",['English']
UcSQdQn21JI,0,Child Directed,"This transcript features characters and themes commonly found in children's animation, including a talking dog (Scooby-Doo), light-hearted peril, and whimsical humor. The dialogue is simple and easy for children to understand.  The overall tone and content align with what would typically appeal to a child audience.",['English']
46qwfF6F_fQ,0,Not Child Directed,"The content is a promotional video for the game Fall Guys. While it uses cartoonish visuals and light-hearted language, the overall theme and gameplay are not specifically designed for children. The game involves competition and challenges that might be too complex or intense for younger audiences.  The presence of in-app purchases also suggests it's not primarily targeted at children.",['English']
RaDRlUB1uu8,Child Directed,Child Directed,"The text incorporates elements commonly appealing to children, such as playful themes, light-hearted portrayals of conflict (the battle against Bowser), and rhythmic elements (exclamations like ""Wahoo!"" and ""Yay!"").  The characters, while not explicitly cartoonish in the text itself, are strongly associated with a children's franchise (Super Mario Bros.) known for its colorful, cartoonish visuals and family-friendly gameplay. The overall tone and language are simple and easily understandable for children.",['English']
RA9uWYCEkQk,Child Directed,Child Directed,"This video features a cartoonish restaurant setting with whimsical characters (talking animals, anthropomorphic characters). The plot is light-hearted, focusing on silly food combinations and playful interactions. The dialogue is simple and easy for children to understand.  The overall tone and visuals are clearly aimed at a young audience.",['English']
BTd4f2k2F8Y,Child Directed,Child Directed,"This video features cartoonish characters, whimsical themes (fairies, pirates, pixies), light-hearted conflict, and simple language, all of which are common elements appealing to children. The narrative is easy to follow, and the overall tone is playful and non-violent.  The presence of mild peril (pirates stealing pixies) is handled in a way appropriate for a young audience.",['English']
98Cli5sviRc,Child Directed,Child Directed,"This story features child-appealing elements such as cartoonish characters (dinosaurs), a whimsical plot about building a house, light-hearted conflicts (e.g., the race, the attack by the brachiosaurus), and simple language suitable for young children.  The narrative is playful and focuses on themes of friendship and cooperation. While there are some instances of peril, they are presented in a light-hearted and non-violent manner appropriate for a young audience.",['English']
oMiayRL7Bec,Child Directed,Child Directed,"This fairytale story includes elements commonly enjoyed by children such as whimsical themes, a light-hearted portrayal of conflict, and a simple narrative.  The story features a talking fox and a golden bird, which are elements that appeal to children. The story is also non-violent and simplified, making it suitable for a young audience.",['English']
F2W_EIdcsd4,Child Directed,Child Directed,"The video's title and description suggest it's a tutorial on creating simple mini-games, which aligns with child-directed content.  The repetitive nature of the phrase ""First, we need to make a mini-game"" might appeal to younger audiences. While there's no explicit mention of child-friendly visuals or themes, the focus on easy and fun mini-games suggests a target audience that includes children.",['English']
sU_6exHGHOU,Child Directed,Not Child Directed,"The provided text does not contain any elements typically associated with child-directed content.  There are no child-appealing elements such as cartoonish visuals, light-hearted themes, or simple language. The phrase ""Ouch!"" is not sufficient to classify it as child-directed.",['en']
Hh2Fk4ekBiY,Child Directed,Not Child Directed,The lyrics contain mature themes and complex sentence structures unsuitable for children.  The song's overall tone and themes are not child-friendly.,['English']
MMF-1d5af8U,Child Directed,Child Directed,"This transcript features a light-hearted and whimsical narrative, cartoonish characters, and simple dialogue suitable for children. The themes of adventure and exploring the internet are presented in a playful manner, making it appealing to a young audience.  The presence of mild peril or conflict is presented in a way that is not frightening or disturbing to children. The overall tone and content align with the criteria for child-directed material.",['English']
hscsM7yVZ6c,Child Directed,Child Directed,"This video features cartoonish animal characters, a light-hearted and playful narrative, simple language, and whimsical themes.  The content is suitable for children and focuses on helping animals, making it clearly child-directed.",['English']
Tu_3z8Ul7OQ,Child Directed,Not Child Directed,"The text contains adult humor and dialogue inappropriate for children.  The characters' conversation is not child-like, and the themes are not suitable for a young audience.",['English']
oApjtkaMfAI,Child Directed,Child Directed,"This content features child-appealing elements such as cartoonish characters (dinosaurs and a duck), whimsical themes, light-hearted portrayals of peril, and rhythmic exclamations. The narrative is simple and easy to follow, suitable for young children.  The presence of mild peril and conflict is presented in a way that is not frightening or disturbing for children.",['English']
KbEzQbHZZS8,Child Directed,Not Child Directed,"The text consists of repetitive phrases and lacks any elements typically associated with child-directed content, such as cartoonish visuals, light-hearted themes, or simple language.  The repetitive nature of ""The"" is not a characteristic of child-directed content.",['English']
fM66POefeQA,Child Directed,Not Child Directed,"The story, while whimsical and featuring a famous candy maker, includes complex dialogue and doesn't have child-appealing elements like cartoonish visuals or simple narratives.  The vocabulary and themes are not suitable for young children.",['English']
NA75jaXcROY,Child Directed,Child Directed,"This video features child-like characters, playful interactions, and a whimsical storyline involving ""sticker pox."" The dialogue is simple and easy to understand for children, and the overall tone is light-hearted and comedic.  The presence of mild peril (the ""doctor"" scene) is presented in a non-threatening and humorous way, appropriate for a young audience. These elements strongly suggest that the content is designed for and appeals to children.",['English']
RzBbL6BAp_s,Child Directed,Child Directed,"This transcript appears to be from a children's movie, featuring whimsical themes, light-hearted conflict, and dialogue suitable for young audiences.  The characters and situations are fantastical and non-violent. The presence of songs and exclamations further supports its child-directed nature.",['English']
8am_b2GXgZg,Child Directed,Child Directed,"This content is child-directed due to its playful narrative, use of child-like exclamations and simple language, and the presence of cartoonish characters (elephants, dinosaurs). The story involves light-hearted adventures and mild peril, suitable for a young audience.  The rhythmic elements and repetitive phrases also appeal to children.",['English']
yDWwz3wZFVg,Child Directed,Child Directed,"This video features cartoonish characters (cats), whimsical themes (cat detectives), light-hearted portrayals of conflict (searching for lost cats), and simple narratives. The dialogue is easy to understand, and the overall tone is playful and engaging for children.  The presence of mild peril (cats escaping) is presented appropriately and does not overshadow the lighthearted nature of the content.",['English']
PAZVp1j6LdI,Child Directed,Child Directed,"This content is child-directed due to its playful and whimsical themes, simple language, repetitive phrases, and the presence of cartoonish characters like a magician elephant and dinosaurs. The narrative is light-hearted, focusing on simple adventures and problem-solving, suitable for a young audience.  The exclamations and rhythmic elements further enhance its appeal to children.",['English']
791CWHOkekg,Child Directed,Child Directed,"The text is from the story of Charlie and the Chocolate Factory. It uses simple language, focuses on a child protagonist facing relatable challenges (poverty), and has a whimsical tone. These elements align with criteria for child-directed content.",['English']
